Bunny Abbott,1906,Wing,1,1,0,0,2,8,Camerontown,United States of America,South Carolina,Florence County,Lee Crossroads,June 17,1882,NewZealand
Ernest Booth,1906,Fullback,3,2,0,1,0,0,Teschemakers,New Zealand/Aotearoa,Otago,Waitaki District,Reidston,February 24,1876,NewZealand
Bill Mackrell,1906,Prop,1,1,0,0,0,0,Milton,United States of America,Massachusetts,Norfolk County,Milton,July 20,1881,NewZealand
Ginger Colman,1907,Fullback,4,4,0,0,0,2,Hawera,New Zealand/Aotearoa,Taranaki,South Taranaki District,Hawera,January 14,1887,NewZealand
Frank Fryer,1907,Wing,4,2,0,2,0,0,Riccarton,New Zealand/Aotearoa,Canterbury,Christchurch City,Christchurch,November 2,1886,NewZealand
Ned Hughes,1907,Prop,6,4,1,1,1,3,Invercargill,New Zealand/Aotearoa,Southland,Invercargill City,Invercargill,April 26,1881,NewZealand
Massa Johnston,1907,Lock,3,2,0,1,0,0,Dunedin,New Zealand/Aotearoa,Otago,Dunedin City,Dunedin,September 13,1881,NewZealand
Frank Mitchinson,1907,Centre,11,8,1,2,10,32,Lawrence,United States of America,Kansas,Douglas County,Lawrence,September 3,1884,NewZealand
Don Cameron,1908,Wing,3,2,0,1,1,3,Waitara,New Zealand/Aotearoa,Taranaki,New Plymouth District,Waitara,July 15,1887,NewZealand
Mona Thomson,1908,Wing,1,1,0,0,1,3,Napier,New Zealand/Aotearoa,Hawke's Bay,Napier City,Napier,February 20,1881,NewZealand
Ranji Wilson,1908,Flanker,10,7,2,1,2,6,Christchurch,New Zealand/Aotearoa,Canterbury,Christchurch City,Christchurch,May 18,1886,NewZealand
Paddy Burns,1908,Centre,5,2,2,1,2,6,Lyttelton,New Zealand/Aotearoa,Canterbury,Christchurch City,Christchurch,March 10,1881,NewZealand
Doddy Gray,1908,Fly-half,3,2,0,1,3,9,?,g,n,i,s,circa 1880,?,NewZealand
Donald Hamilton,1908,Wing-forward,1,0,0,1,0,0,Invercargill,New Zealand/Aotearoa,Southland,Invercargill City,Invercargill,January 19,1883,NewZealand
Peter Murray,1908,Prop,1,0,0,1,0,0,Southern Grove,United Kingdom,E3 4PN,England,Greater London,January 23,1884,NewZealand
Sandy Paterson,1908,Lock,5,3,1,1,1,3,Dunedin,New Zealand/Aotearoa,Otago,Dunedin City,Dunedin,October 31,1885,NewZealand
William Reedy,1908,Prop,2,1,0,1,0,0,Buller,United States of America,Louisiana,Jefferson Davis,Buller,January 1,1880,NewZealand
Circus Hayward,1908,Flanker,1,1,0,0,1,3,Blenheim,New Zealand/Aotearoa,Marlborough,Blenheim,Missing,May 23,1883,NewZealand
Henry Avery,1910,Wing-forward,3,2,1,0,0,0,Wellington,New Zealand/Aotearoa,Wellington,Wellington City,Wellington,October 3,1885,NewZealand
William Fuller,1910,Five-eighth,2,1,1,0,1,3,Christchurch,New Zealand/Aotearoa,Canterbury,Christchurch City,Christchurch,April 9,1883,NewZealand
Gerald McKellar,1910,Flanker,3,2,1,0,0,0,Cromwell,United States of America,89109,Nevada,Clark County,January 9,1884,NewZealand
James Maguire,1910,Prop,3,2,1,0,0,0,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,February 6,1886,NewZealand
Joe O'Leary,1910,Fullback,4,3,1,0,0,16,Masterton,New Zealand/Aotearoa,Wellington,Masterton District,Masterton,September 29,1883,NewZealand
Henry Paton,1910,Lock,2,2,0,0,1,3,Dunedin,New Zealand/Aotearoa,Otago,Dunedin City,Dunedin,February 12,1881,NewZealand
Alexander Ridland,1910,Prop,3,2,1,0,0,0,Invercargill,New Zealand/Aotearoa,Southland,Invercargill City,Invercargill,March 3,1882,NewZealand
Jack Stohr,1910,Wing,3,2,1,0,2,6,New Plymouth,New Zealand/Aotearoa,Taranaki,New Plymouth District,New Plymouth,November 13,1889,NewZealand
Dave Evans,1910,Lock,1,0,1,0,0,0,Napier,New Zealand/Aotearoa,Hawke's Bay,Napier City,Napier,October 4,1886,NewZealand
Billy Mitchell,1910,Wing,2,1,1,0,1,3,VIC,Australia,Victoria,Missing,Missing,November 28,1890,NewZealand
James Ryan,1910,Five-eighth,4,3,1,0,0,0,Masterton,New Zealand/Aotearoa,Wellington,Masterton District,Masterton,February 8,1887,NewZealand
Harry Atkinson,1913,Lock,1,1,0,0,0,0,Dunedin,New Zealand/Aotearoa,Otago,Dunedin City,Dunedin,June 22,1888,NewZealand
Jock Cuthill,1913,Fullback,2,2,0,0,0,0,Inverleithen,g,n,i,s,August 24,1892,NewZealand
Norkey Dewar,1913,Flanker,2,2,0,0,0,0,Wellington,New Zealand/Aotearoa,Wellington,Wellington City,Wellington,October 13,1883,NewZealand
Doolan Downing,1913,Lock,5,5,0,0,0,0,Napier,New Zealand/Aotearoa,Hawke's Bay,Napier City,Napier,July 12,1886,NewZealand
Tiger Lynch,1913,Wing,4,4,0,0,4,12,Milton,United States of America,Massachusetts,Norfolk County,Milton,March 6,1892,NewZealand
Dougie McGregor,1913,Wing,2,2,0,0,1,3,Thames,New Zealand/Aotearoa,Waikato,Thames Coromandel District,Thames,December 16,1889,NewZealand
Jock McKenzie,1913,Five-eighth,4,4,0,0,5,15,Lyttelton,New Zealand/Aotearoa,Canterbury,Christchurch City,Christchurch,March 15,1892,NewZealand
Toby Murray,1913,Wing-forward,4,4,0,0,3,9,Christchurch,New Zealand/Aotearoa,Canterbury,Christchurch City,Christchurch,February 9,1888,NewZealand
Dick Roberts,1913,Centre,5,5,0,0,7,29,Manaia,New Zealand/Aotearoa,Taranaki,South Taranaki District,Manaia,January 23,1889,NewZealand
George Sellars,1913,Prop,2,2,0,0,0,0,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,April 16,1886,NewZealand
Harry Taylor,1913,Wing,5,5,0,0,4,12,Christchurch,New Zealand/Aotearoa,Canterbury,Christchurch City,Christchurch,February 5,1889,NewZealand
Peter Williams,1913,Prop,1,1,0,0,0,0,Dunedin,New Zealand/Aotearoa,Otago,Dunedin City,Dunedin,April 22,1884,NewZealand
Jim Wylie,1913,Lock,2,2,0,0,1,3,Galatea,United States of America,Ohio,Wood County,Galatea,October 26,1887,NewZealand
James Baird,1913,Centre,1,1,0,0,0,0,Dunedin,New Zealand/Aotearoa,Otago,Dunedin City,Dunedin,December 17,1893,NewZealand
Buster Barrett,1913,Flanker,2,1,1,0,0,0,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,October 8,1888,NewZealand
Charles Brown,1913,Scrum-half,2,1,1,0,1,3,New Plymouth,New Zealand/Aotearoa,Taranaki,New Plymouth District,New Plymouth,December 19,1887,NewZealand
William Cummings,1913,Lock,2,1,1,0,1,3,Timaru,New Zealand/Aotearoa,Canterbury,Timaru District,Timaru,March 13,1889,NewZealand
William Francis,1913,Prop,5,4,1,0,2,6,New Plymouth,New Zealand/Aotearoa,Taranaki,New Plymouth District,New Plymouth,February 4,1894,NewZealand
William Geddes,1913,Fly-half,1,1,0,0,0,0,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,May 13,1893,NewZealand
Charles Gillespie,1913,Lock,1,1,0,0,0,0,Masterton,New Zealand/Aotearoa,Wellington,Masterton District,Masterton,June 24,1883,NewZealand
Edward Hasell,1913,Prop,2,1,1,0,1,3,Christchurch,New Zealand/Aotearoa,Canterbury,Christchurch City,Christchurch,April 26,1889,NewZealand
John Macky,1913,Wing,1,1,0,0,0,0,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,September 3,1887,NewZealand
James McNeece,1913,Lock,5,4,1,0,1,3,Invercargill,New Zealand/Aotearoa,Southland,Invercargill City,Invercargill,December 24,1885,NewZealand
Augustine Spillane,1913,Five-eighth,2,1,1,0,0,0,Geraldine,New Zealand/Aotearoa,Canterbury,Timaru District,Geraldine,May 10,1888,NewZealand
James Stewart,1913,Wing,2,1,1,0,0,0,Kaiapoi,New Zealand/Aotearoa,Canterbury,Waimakariri District,Kaiapoi,October 3,1890,NewZealand
Reginald Taylor,1913,Wing-forward,2,1,1,0,1,3,Taranak,g,n,i,s,March 23,1889,NewZealand
Eric Cockroft,1913,Fullback,3,2,1,0,0,0,Clinton,United States of America,Illinois,Clinton County,Missing,September 10,1890,NewZealand
Alfred Fanning,1913,Lock,1,0,1,0,1,3,Linwood,United States of America,penna,Delaware County,Linwood,March 31,1890,NewZealand
James Tilyard,1913,Fly-half,1,0,1,0,0,0,Waratah,Australia,Tasmania,Waratah,Missing,August 27,1889,NewZealand
Michael Cain,1913,Prop,4,4,0,0,0,0,Waitara,New Zealand/Aotearoa,Taranaki,New Plymouth District,Waitara,July 7,1885,NewZealand
James Graham,1913,Lock,3,3,0,0,0,10,Dunedin,New Zealand/Aotearoa,Otago,Dunedin City,Dunedin,April 23,1884,NewZealand
Robert Black,1914,Fly-half,1,1,0,0,0,0,Arrowtown,New Zealand/Aotearoa,Otago,Queenstown-Lakes District,Arrowtown,August 23,1893,NewZealand
John Bruce,1914,Flanker,2,2,0,0,0,0,Wellington,New Zealand/Aotearoa,Wellington,Wellington City,Wellington,November 11,1887,NewZealand
Sal Irvine,1914,Lock,3,3,0,0,0,0,Dunedin,New Zealand/Aotearoa,Otago,Dunedin City,Dunedin,July 1,1888,NewZealand
John O'Brien,1914,Fullback,1,1,0,0,0,0,Wellington,New Zealand/Aotearoa,Wellington,Wellington City,Wellington,December 9,1889,NewZealand
Teddy Roberts,1914,Scrum-half,5,3,1,1,0,4,Wellington,New Zealand/Aotearoa,Wellington,Wellington City,Wellington,May 10,1891,NewZealand
George Aitken,1921,Centre,10,8,2,0,0,0,Westport,United States of America,Connecticut,Fairfield County,Westport,July 2,1898,NewZealand
Cecil Badeley,1921,Fly-half,2,1,1,0,0,0,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,November 7,1896,NewZealand
Moke Belliss,1921,Flanker,3,1,1,1,1,3,Palmerston North,New Zealand/Aotearoa,Manawatu-Wanganui,Palmerston North City,Palmerston North,April 1,1894,NewZealand
Jim Donald,1921,Wing-forward,2,1,1,0,0,0,Featherston,New Zealand/Aotearoa,Wellington,South Wairarapa District,Featherston,June 4,1898,NewZealand
Bill Duncan,1921,Prop,3,1,1,1,0,0,Port Chalmers,New Zealand/Aotearoa,Otago,Dunedin City,Port Chalmers,June 11,1892,NewZealand
Richard Fogarty,1921,Prop,2,1,0,1,0,0,Matakanui,g,n,i,s,December 12,1891,NewZealand
Nipper Kingstone,1921,Fullback,3,1,1,1,0,0,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,July 2,1895,NewZealand
Jim Moffitt,1921,Lock,3,1,1,1,0,0,Waikaia,New Zealand/Aotearoa,Southland,Waikaia,Missing,June 3,1889,NewZealand
Ginger Nicholls,1921,Scrum-half,1,1,0,0,0,0,Wellington,New Zealand/Aotearoa,Wellington,Wellington City,Wellington,January 21,1900,NewZealand
Mark Nicholls,1921,Five-eighth,10,8,1,1,0,48,Greytown,New Zealand/Aotearoa,Wellington,South Wairarapa District,Greytown,July 13,1901,NewZealand
Jock Richardson,1921,Lock,7,5,1,1,1,3,Dunedin,New Zealand/Aotearoa,Otago,Dunedin City,Dunedin,April 2,1899,NewZealand
John Steel,1921,Wing,6,4,1,1,3,9,Dillmanstown,g,n,i,s,November 10,1898,NewZealand
Percival Storey,1921,Wing,2,1,1,0,1,3,Temuka,New Zealand/Aotearoa,Canterbury,Timaru District,Temuka,February 11,1897,NewZealand
Son White,1921,Flanker,4,4,0,0,1,3,Invercargill,New Zealand/Aotearoa,Southland,Invercargill City,Invercargill,March 21,1894,NewZealand
Andrew McLean,1921,Lock,2,0,1,1,1,3,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,October 31,1898,NewZealand
Alfred West,1921,Flanker,2,0,1,1,0,0,Inglewood,United States of America,California,Los Angeles County,Inglewood,May 6,1893,NewZealand
Billy Fea,1921,Fly-half,1,0,0,1,0,0,Dunedin,New Zealand/Aotearoa,Otago,Dunedin City,Dunedin,October 5,1898,NewZealand
Charles Fletcher,1921,Flanker,1,0,0,1,0,0,Rewiti,New Zealand/Aotearoa,1050,Auckland,Orakei,May 9,1894,NewZealand
Karl Ifwersen,1921,Five-eighth,1,0,0,1,0,0,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,January 6,1893,NewZealand
Stanley Siddells,1921,Wing,1,0,0,1,0,0,Wellington,New Zealand/Aotearoa,Wellington,Wellington City,Wellington,July 16,1897,NewZealand
Maurice Brownlie,1924,Lock,8,6,2,0,2,6,Wanganui,New Zealand/Aotearoa,Manawatu-Wanganui,Wanganui District,Whanganui,August 10,1897,NewZealand
Bert Cooke,1924,Five-eighth,8,7,1,0,4,12,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,October 5,1901,NewZealand
Les Cupples,1924,Flanker,2,2,0,0,0,0,Otautau,New Zealand/Aotearoa,Southland,Otautau,Missing,February 8,1898,NewZealand
Bill Dalley,1924,Scrum-half,5,3,2,0,0,0,Lyttelton,New Zealand/Aotearoa,Canterbury,Christchurch City,Christchurch,November 18,1901,NewZealand
Quentin Donald,1924,Prop,4,4,0,0,0,0,Featherston,New Zealand/Aotearoa,Wellington,South Wairarapa District,Featherston,March 13,1900,NewZealand
Augustine Hart,1924,Wing,1,1,0,0,0,0,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,March 28,1897,NewZealand
Bull Irvine,1924,Prop,5,4,1,0,3,9,Wairapapa,g,n,i,s,December 2,1898,NewZealand
Frederick Lucas,1924,Centre,7,6,1,0,1,3,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,January 30,1902,NewZealand
Read Masters,1924,Lock,4,4,0,0,0,0,Picton,United Kingdom,England,North West England,Cheshire West and Chester,October 19,1900,NewZealand
George Nepia,1924,Fullback,9,7,2,0,0,5,Wairoa,New Zealand/Aotearoa,Hawke's Bay,Wairoa District,Wairoa,April 25,1905,NewZealand
James Parker,1924,Wing-forward,3,3,0,0,1,3,Lyttelton,New Zealand/Aotearoa,Canterbury,Christchurch City,Christchurch,February 1,1897,NewZealand
Snowy Svenson,1924,Wing,4,4,0,0,4,12,Toowoomba,Australia,Queensland,Toowoomba,Missing,December 6,1898,NewZealand
Cyril Brownlie,1924,Lock,3,3,0,0,0,0,Wanganui,New Zealand/Aotearoa,Manawatu-Wanganui,Wanganui District,Whanganui,August 6,1895,NewZealand
Neil McGregor,1924,Fly-half,2,2,0,0,0,0,Lowburn,United Kingdom,England,Yorkshire and the Humber,North Yorkshire,December 29,1901,NewZealand
Jimmy Mill,1924,Scrum-half,4,3,1,0,0,0,Tokomaru Bay,New Zealand/Aotearoa,Gisborne,Tokomaru Bay,Missing,November 19,1899,NewZealand
Cliff Porter,1925,Wing-forward,7,4,3,0,4,12,Edinburgh,United Kingdom,Scotland,City of Edinburgh,Missing,May 5,1899,NewZealand
Geoff Alley,1928,Lock,3,1,2,0,0,0,Amberley,United Kingdom,England,South East,West Sussex,February 4,1903,NewZealand
Syd Carleton,1928,Centre,6,1,5,0,0,0,Christchurch,New Zealand/Aotearoa,Canterbury,Christchurch City,Christchurch,February 22,1904,NewZealand
Bunny Finlayson,1928,Lock,6,3,3,0,0,0,Maungaturoto,New Zealand/Aotearoa,Northland,Kaipara District,Maungaturoto,July 4,1899,NewZealand
Bert Grenside,1928,Wing,6,2,4,0,3,9,Hastings,United Kingdom,England,South East,East Sussex,April 9,1899,NewZealand
Swin Hadley,1928,Prop,4,2,2,0,0,0,Whangaroa,New Zealand/Aotearoa,Northland,Far North District,Whangaroa,September 19,1904,NewZealand
William Hazlett,1928,Flanker,8,5,3,0,0,0,Invercargill,New Zealand/Aotearoa,Southland,Invercargill City,Invercargill,November 8,1905,NewZealand
Lancelot Johnson,1928,Fly-half,4,2,2,0,0,0,Lumsden,New Zealand/Aotearoa,Southland,Lumsden,Missing,August 9,1897,NewZealand
David Lindsay,1928,Fullback,3,1,2,0,0,3,Studholm,Canada,E3B3E7,New Brunswick,York County,December 9,1906,NewZealand
Alan Robilliard,1928,Wing,4,2,2,0,0,0,Ashburton,United Kingdom,England,South West England,Devon,December 20,1903,NewZealand
George Scrimshaw,1928,Wing-forward,1,0,1,0,0,0,Islington,United Kingdom,N1,England,Greater London,December 1,1902,NewZealand
Ronald Stewart,1928,Wing-forward,5,3,2,0,1,3,Waikaia,New Zealand/Aotearoa,Southland,Waikaia,Missing,January 12,1904,NewZealand
William Strang,1928,Fly-half,5,4,1,0,1,13,Invercargill,New Zealand/Aotearoa,Southland,Invercargill City,Invercargill,October 18,1906,NewZealand
Tuna Swain,1928,Prop,4,2,2,0,1,3,NSW,Australia,New South Wales,Missing,Missing,circa 1902,Sydney,NewZealand
Reuben McWilliams,1928,Flanker,10,5,5,0,1,3,Paeroa,New Zealand/Aotearoa,Waikato,Hauraki District,Paeroa,June 12,1901,NewZealand
Herb Lilburne,1928,Fly-half,10,3,6,1,0,4,Burnham,United States of America,Illinois,Cook County,Burnham,March 16,1908,NewZealand
Ian Harvey,1928,Lock,1,1,0,0,0,0,Masterton,New Zealand/Aotearoa,Wellington,Masterton District,Masterton,January 1,1903,NewZealand
Beau Cottrell,1929,Prop,11,6,5,0,0,0,Westport,United States of America,Connecticut,Fairfield County,Westport,February 10,1907,NewZealand
John Geddes,1929,Wing,1,0,1,0,0,0,Invercargill,New Zealand/Aotearoa,Southland,Invercargill City,Invercargill,January 9,1907,NewZealand
Bill Heke,1929,Lock,3,0,3,0,0,0,King Country,United States of America,23011,Virginia,New Kent County,September 3,1894,NewZealand
Lew Hook,1929,Centre,3,0,3,0,0,0,Puni,Tanzania,Lake,Shinyanga,Shinyanga Rural,May 4,1905,NewZealand
Charles Oliver,1929,Five-eighth,7,2,5,0,2,6,Wanganui,New Zealand/Aotearoa,Manawatu-Wanganui,Wanganui District,Whanganui,November 1,1905,NewZealand
Keith Reid,1929,Prop,2,0,2,0,0,0,Clareville,United States of America,Texas,Bee County,Clareville,May 25,1904,NewZealand
Wattie Reside,1929,Lock,1,0,1,0,0,0,Masterton,New Zealand/Aotearoa,Wellington,Masterton District,Masterton,October 6,1905,NewZealand
Fritz Snow,1929,Flanker,3,0,3,0,0,0,Nelson,New Zealand/Aotearoa,Nelson,Missing,Missing,April 19,1898,NewZealand
Charles Sonntag,1929,Lock,3,0,3,0,0,0,Dunedin,New Zealand/Aotearoa,Otago,Dunedin City,Dunedin,June 6,1894,NewZealand
Jack Tuck,1929,Scrum-half,3,0,3,0,0,0,Tikokino,New Zealand/Aotearoa,Hawke's Bay,Central Hawke's Bay District,Tikokino,May 13,1907,NewZealand
Alfred Waterman,1929,Wing,2,0,2,0,0,0,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,December 31,1903,NewZealand
Clinton Stringfellow,1929,Centre,2,0,2,0,1,3,Chertsey,United Kingdom,England,South East,Surrey,February 26,1905,NewZealand
Alfred Kivell,1929,Lock,2,0,2,0,0,0,Thames,New Zealand/Aotearoa,Waikato,Thames Coromandel District,Thames,April 12,1897,NewZealand
Bertram Palmer,1929,Hooker,3,2,1,0,1,3,Mosstown,Republic of Ireland,Leinster,County Longford,Mosstown,November 14,1901,NewZealand
Rawi Cundy,1929,Wing-forward,1,0,1,0,0,3,Featherston,New Zealand/Aotearoa,Wellington,South Wairarapa District,Featherston,August 15,1901,NewZealand
Tiny Leys,1929,Scrum-half,1,0,1,0,0,0,Wellington,New Zealand/Aotearoa,Wellington,Wellington City,Wellington,May 25,1907,NewZealand
Walter Batty,1930,Flanker,4,3,1,0,1,3,1905,Algérie الجزائر,Sétif - سطيف‎,Daïra Salah Bey,Boutaleb,January 1,1905,NewZealand
George Hart,1930,Wing,11,8,3,0,7,21,Christchurch,New Zealand/Aotearoa,Canterbury,Christchurch City,Christchurch,February 10,1909,NewZealand
Don Oliver,1930,Wing,2,1,1,0,1,3,Dunedin,New Zealand/Aotearoa,Otago,Dunedin City,Dunedin,April 29,1909,NewZealand
Edward Steere,1930,Lock,6,4,2,0,0,0,Raetihi,New Zealand/Aotearoa,Manawatu-Wanganui,Ruapehu District,Raetihi,July 10,1908,NewZealand
Merv Corner,1930,Scrum-half,6,4,2,0,0,0,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,July 5,1908,NewZealand
John Hore,1930,Prop,10,6,3,1,3,9,Dunedin,New Zealand/Aotearoa,Otago,Dunedin City,Dunedin,August 9,1907,NewZealand
Hugh McLean,1930,Flanker,9,5,4,0,3,9,Wanganui,New Zealand/Aotearoa,Manawatu-Wanganui,Wanganui District,Whanganui,July 18,1907,NewZealand
Kelly Ball,1931,Wing,5,3,2,0,4,12,Foxton,United Kingdom,England,East of England,Cambridgeshire,October 11,1908,NewZealand
Ron Bush,1931,Fullback,1,1,0,0,0,14,Nelson,New Zealand/Aotearoa,Nelson,Missing,Missing,May 3,1909,NewZealand
Ted Jessep,1931,Prop,4,2,1,1,0,0,Leichhard,Australia,0800,Northern Territory,Darwin,October 11,1904,NewZealand
Donald Max,1931,Lock,3,1,1,1,1,3,Nelson,New Zealand/Aotearoa,Nelson,Missing,Missing,March 7,1907,NewZealand
Thomas Metcalfe,1931,No. 8,2,1,1,0,0,0,Invercargill,New Zealand/Aotearoa,Southland,Invercargill City,Invercargill,May 13,1909,NewZealand
Rusty Page,1931,Fly-half,6,3,2,1,1,3,Dunedin,New Zealand/Aotearoa,Otago,Dunedin City,Dunedin,May 10,1908,NewZealand
George Purdue,1931,Lock,4,3,1,0,1,3,Invercargill,New Zealand/Aotearoa,Southland,Invercargill City,Invercargill,May 4,1909,NewZealand
Frank Solomon,1931,No. 8,3,3,0,0,1,3,American Samoa,United States of America,American Samoa,Missing,Missing,May 30,1906,NewZealand
George Bullock-Douglas,1932,Wing,5,2,2,1,3,9,Wanganui,New Zealand/Aotearoa,Manawatu-Wanganui,Wanganui District,Whanganui,June 4,1911,NewZealand
Pat Caughey,1932,Centre,9,4,4,1,3,9,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,July 4,1911,NewZealand
Francis Kilby,1932,Scrum-half,4,2,1,1,1,3,Invercargill,New Zealand/Aotearoa,Southland,Invercargill City,Invercargill,April 24,1906,NewZealand
Jack Manchester,1932,Flanker,9,4,4,1,1,3,Waimate,New Zealand/Aotearoa,Canterbury,Waimate District,Waimate,January 29,1908,NewZealand
Bunk Pollock,1932,Five-eighth,5,4,1,0,0,29,Petone,New Zealand/Aotearoa,Wellington,Lower Hutt City,Lower Hutt,September 7,1909,NewZealand
Joe Procter,1932,Wing,1,0,1,0,0,0,Dunedin,New Zealand/Aotearoa,Otago,Dunedin City,Dunedin,May 22,1906,NewZealand
Ray Clarke,1932,Lock,2,2,0,0,0,0,Wairea,g,n,i,s,July 7,1908,NewZealand
Arthur Collins,1932,Fullback,3,2,1,0,0,9,Stratford,United Kingdom,England,West Midlands,Warwickshire,July 19,1906,NewZealand
Gordon Innes,1932,Five-eighth,1,1,0,0,0,0,Dunedin,New Zealand/Aotearoa,Otago,Dunedin City,Dunedin,September 8,1910,NewZealand
Bill Hadley,1934,Hooker,8,4,3,1,2,6,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,March 11,1910,NewZealand
Bubs Knight,1934,Lock,1,0,1,0,1,3,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,January 26,1906,NewZealand
Arthur Lambourn,1934,Prop,10,4,5,1,0,0,Qld,Australia,Queensland,Missing,Missing,January 11,1910,NewZealand
Roderick McKenzie,1934,Flanker,9,6,3,0,0,0,Rakaia,New Zealand/Aotearoa,Canterbury,Ashburton District,Rakaia,September 16,1909,NewZealand
Ned Barry,1934,Flanker,1,0,0,1,0,0,Temuka,New Zealand/Aotearoa,Canterbury,Timaru District,Temuka,September 3,1905,NewZealand
Jack Griffiths,1934,Fly-half,7,5,1,1,0,0,Wellington,New Zealand/Aotearoa,Wellington,Wellington City,Wellington,September 9,1912,NewZealand
Edward Holder,1934,Wing,1,0,0,1,0,0,Seddonville,New Zealand/Aotearoa,West Coast,Buller District,Seddonville,July 26,1908,NewZealand
Ron King,1934,Lock,13,8,4,1,0,0,Waiuta,New Zealand/Aotearoa,West Coast,Buller District,Waiuta,August 19,1909,NewZealand
Hawea Mataira,1934,No. 8,1,0,0,1,0,0,Nuhaka,New Zealand/Aotearoa,Hawke's Bay,Wairoa District,Nuhaka,December 3,1910,NewZealand
Mike Gilbert,1935,Fullback,4,2,2,0,0,20,Rothesay,Canada,New Brunswick,Kings County,Rothesay,March 1,1911,NewZealand
Tonk Mahoney,1935,No. 8,4,2,2,0,0,0,Woodville,United States of America,Texas,Tyler County,Woodville,July 15,1908,NewZealand
Brushy Mitchell,1935,Centre,8,5,3,0,4,12,Invercargill,New Zealand/Aotearoa,Southland,Invercargill City,Invercargill,November 22,1913,NewZealand
Tori Reid,1935,Lock,9,5,4,0,2,6,Tokomaru Bay,New Zealand/Aotearoa,Gisborne,Tokomaru Bay,Missing,September 22,1912,NewZealand
Joey Sadler,1935,Scrum-half,5,4,1,0,0,0,Wellington,New Zealand/Aotearoa,Wellington,Wellington City,Wellington,July 28,1914,NewZealand
Doug Dalton,1935,Prop,9,6,3,0,0,0,Napier,New Zealand/Aotearoa,Hawke's Bay,Napier City,Napier,January 18,1913,NewZealand
Snowy Tindill,1936,"Fly-half, Scrum-half",1,0,1,0,0,0,Nelson,New Zealand/Aotearoa,Nelson,Missing,Missing,December 18,1910,NewZealand
Everard Jackson,1936,Prop,6,4,2,0,0,0,Hastings,United Kingdom,England,South East,East Sussex,January 12,1914,NewZealand
Shorty Killeen,1936,Five-eighth,1,1,0,0,0,0,Wellington,New Zealand/Aotearoa,Wellington,Wellington City,Wellington,April 13,1911,NewZealand
John Rankin,1936,No. 8,3,2,1,0,2,6,Christchurch,New Zealand/Aotearoa,Canterbury,Christchurch City,Christchurch,February 14,1914,NewZealand
Jim Watt,1936,Wing,2,2,0,0,2,6,Dunedin,New Zealand/Aotearoa,Otago,Dunedin City,Dunedin,July 5,1914,NewZealand
Jock Wells,1936,Flanker,2,2,0,0,0,0,nr.Dargaville,g,n,i,s,January 4,1908,NewZealand
Colin Gillies,1936,Fly-half,1,1,0,0,0,0,Oamaru,New Zealand/Aotearoa,Otago,Waitaki District,Oamaru,October 8,1912,NewZealand
Ronald Ward,1936,Flanker,3,2,1,0,0,0,Riverton,United States of America,Wyoming,Fremont County,Riverton,December 1,1915,NewZealand
Donald Cobden,1937,Wing,1,1,0,0,0,0,Christchurch,New Zealand/Aotearoa,Canterbury,Christchurch City,Christchurch,August 11,1914,NewZealand
John Dick,1937,Wing,3,2,1,0,1,3,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,October 3,1912,NewZealand
John Hooper,1937,Five-eighth,3,1,2,0,0,0,Christchurch,New Zealand/Aotearoa,Canterbury,Christchurch City,Christchurch,November 20,1913,NewZealand
Allan Parkhill,1937,No. 8,6,4,2,0,1,3,Palmerston,Cook Islands,Palmerston,Missing,Missing,April 22,1912,NewZealand
Harold Simon,1937,Scrum-half,3,1,2,0,0,0,Kingston,Jamaica,Surrey County,Kingston and St. Andrew Corporation,Kingston,March 7,1911,NewZealand
John Sullivan,1937,Centre,6,4,2,0,3,9,Tahora,New Zealand/Aotearoa,Manawatu-Wanganui,Tahora,Missing,March 30,1915,NewZealand
John Taylor,1937,Fullback,6,4,2,0,0,24,Mataura,New Zealand/Aotearoa,Southland,Gore District,Mataura,January 12,1913,NewZealand
David Trevathan,1937,Fly-half,3,1,2,0,0,16,Mosgiel Junction,g,n,i,s,May 6,1912,NewZealand
Bill Phillips,1937,Wing,3,2,1,0,1,3,Raglan,United Kingdom,Wales,Monmouthshire,Raglan,January 30,1914,NewZealand
Trevor Berghan,1938,Fly-half,3,3,0,0,0,0,Houhora,New Zealand/Aotearoa,Northland,Far North District,Houhora,July 13,1914,NewZealand
