Frank Solomon,1931,No. 8,American Samoa,3,3,1,3,United States of America,American Samoa,Missing
George Bullock-Douglas,1932,Wing,Wanganui,5,2,3,9,New Zealand/Aotearoa,Manawatu-Wanganui,Wanganui District
Pat Caughey,1932,Centre,Auckland,9,4,3,9,New Zealand/Aotearoa,Auckland,Missing
Francis Kilby,1932,Scrum-half,Invercargill,4,2,1,3,New Zealand/Aotearoa,Southland,Invercargill City
Jack Manchester,1932,Flanker,Waimate,9,4,1,3,New Zealand/Aotearoa,Canterbury,Waimate District
Bunk Pollock,1932,Five-eighth,Petone,5,4,0,29,New Zealand/Aotearoa,Wellington,Lower Hutt City
Joe Procter,1932,Wing,Dunedin,1,0,0,0,New Zealand/Aotearoa,Otago,Dunedin City
Ray Clarke,1932,Lock,Wairea,2,2,0,0,g,n,i
Arthur Collins,1932,Fullback,Stratford,3,2,0,9,United Kingdom,England,West Midlands
Gordon Innes,1932,Five-eighth,Dunedin,1,1,0,0,New Zealand/Aotearoa,Otago,Dunedin City
Bill Hadley,1934,Hooker,Auckland,8,4,2,6,New Zealand/Aotearoa,Auckland,Missing
Bubs Knight,1934,Lock,Auckland,1,0,1,3,New Zealand/Aotearoa,Auckland,Missing
Arthur Lambourn,1934,Prop,Qld,10,4,0,0,Australia,Queensland,Missing
Roderick McKenzie,1934,Flanker,Rakaia,9,6,0,0,New Zealand/Aotearoa,Canterbury,Ashburton District
Ned Barry,1934,Flanker,Temuka,1,0,0,0,New Zealand/Aotearoa,Canterbury,Timaru District
Jack Griffiths,1934,Fly-half,Wellington,7,5,0,0,New Zealand/Aotearoa,Wellington,Wellington City
Edward Holder,1934,Wing,Seddonville,1,0,0,0,New Zealand/Aotearoa,West Coast,Buller District
Ron King,1934,Lock,Waiuta,13,8,0,0,New Zealand/Aotearoa,West Coast,Buller District
Hawea Mataira,1934,No. 8,Nuhaka,1,0,0,0,New Zealand/Aotearoa,Hawke's Bay,Wairoa District
Mike Gilbert,1935,Fullback,Rothesay,4,2,0,20,Canada,New Brunswick,Kings County
Tonk Mahoney,1935,No. 8,Woodville,4,2,0,0,United States of America,Texas,Tyler County
Brushy Mitchell,1935,Centre,Invercargill,8,5,4,12,New Zealand/Aotearoa,Southland,Invercargill City
Tori Reid,1935,Lock,Tokomaru Bay,9,5,2,6,New Zealand/Aotearoa,Gisborne,Tokomaru Bay
Joey Sadler,1935,Scrum-half,Wellington,5,4,0,0,New Zealand/Aotearoa,Wellington,Wellington City
Doug Dalton,1935,Prop,Napier,9,6,0,0,New Zealand/Aotearoa,Hawke's Bay,Napier City
Snowy Tindill,1936,"Fly-half, Scrum-half",Nelson,1,0,0,0,New Zealand/Aotearoa,Nelson,Missing
Everard Jackson,1936,Prop,Hastings,6,4,0,0,United Kingdom,England,South East
Shorty Killeen,1936,Five-eighth,Wellington,1,1,0,0,New Zealand/Aotearoa,Wellington,Wellington City
John Rankin,1936,No. 8,Christchurch,3,2,2,6,New Zealand/Aotearoa,Canterbury,Christchurch City
Jim Watt,1936,Wing,Dunedin,2,2,2,6,New Zealand/Aotearoa,Otago,Dunedin City
