Ronald Ward,1936,Flanker,Riverton,3,2,0,0
Donald Cobden,1937,Wing,Christchurch,1,1,0,0
John Dick,1937,Wing,Auckland,3,2,1,3
John Hooper,1937,Five-eighth,Christchurch,3,1,0,0
Allan Parkhill,1937,No. 8,Palmerston,6,4,1,3
Harold Simon,1937,Scrum-half,Kingston,3,1,0,0
John Sullivan,1937,Centre,Tahora,6,4,3,9
John Taylor,1937,Fullback,Mataura,6,4,0,24
David Trevathan,1937,Fly-half,Mosgiel Junction,3,1,0,16
Bill Phillips,1937,Wing,Raglan,3,2,1,3
Trevor Berghan,1938,Fly-half,Houhora,3,3,0,0
Snow Bowman,1938,Flanker,Auckland,3,3,2,6
Les George,1938,Prop,Invercargill,3,3,0,0
Harold Milliken,1938,Lock,Christchurch,3,3,1,3
Thomas Morrison,1938,Wing,Gisborne,3,3,0,4
Charlie Quaid,1938,Hooker,Christchurch,2,2,0,0
Charles Saxton,1938,Scrum-half,Kurow,3,3,3,9
Fred Allen,1946,Five-eighth,Oamaru,6,4,0,0
Wally Argus,1946,Wing,Auckland,4,4,4,12
Has Catley,1946,Hooker,Hamilton,7,3,0,0
John Dunn,1946,Wing,Otahuhu,1,1,0,0
Ken Elliott,1946,No. 8,Wellington,2,2,1,3
Ron Elvidge,1946,Five-eighth,Timaru,9,4,4,12
Jack Finlay,1946,No. 8,Normanby,1,1,1,3
Harry Frazer,1946,Lock,Wanganui,5,4,1,3
Jimmy Haig,1946,Scrum-half,Prestonpans,2,2,1,3
Maurice McHugh,1946,Flanker,Auckland,3,2,0,0
Pat Rhind,1946,Prop,Lyttelton,2,2,0,0
Bob Scott,1946,Fullback,Wellington,17,10,0,74
John Smith,1946,Centre,Kaikohe,4,2,1,6
Roy White,1946,Flanker,Dannevirke,4,4,1,3
Charlie Willocks,1946,Lock,Balclutha,5,2,0,0
John McRae,1946,Hooker,Springhills,2,2,0,0
Eric Boggs,1946,Wing,Whangarei,2,1,0,0
Thomas Budd,1946,Lock,Bluff,2,1,0,0
Maurice Goddard,1946,Centre,Timaru,5,3,1,3
Keith Arnold,1947,Flanker,Feilding,2,2,1,3
Ben Couch,1947,Fly-half,Christchurch,3,1,0,0
Ray Dalton,1947,Prop,Te Awamutu,2,2,0,0
Goldie Grant,1947,Lock,Temuka,4,2,0,0
John McLean,1947,Wing,Thames,2,1,0,0
Johnny Simpson,1947,Prop,Rotorua,9,4,0,0
Percy Tetzlaff,1947,Scrum-half,Taupiri,2,2,0,0
Neville Thornton,1947,No. 8,Otahuhu,3,2,0,3
Jim Kearney,1947,Fly-half,Naseby,4,1,1,9
Tim Mason,1947,Wing,Wellington,1,1,1,3
Lester Harvey,1949,Lock,Dunedin,8,3,0,0
