Jim Foote,1924,Wing,3,0,3,0,0,0,QLD,Australia,Queensland,Missing,Missing
Robert Anderson,1925,Centre,1,0,1,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Harry Bryant,1925,No. 8,3,0,3,0,0,0,NSW,Australia,New South Wales,Missing,Missing
John Hill,1925,Prop,1,0,1,0,0,0,date unknown,g,n,i,s
Alf Rainbow,1925,Fly-half,1,0,1,0,0,0,London,United Kingdom,England,Greater London,London
Alec Ross,1925,Fullback,20,9,10,1,0,43,NSW,Australia,New South Wales,Missing,Missing
Arthur Toby,1925,Centre,2,0,2,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Patrick Mulligan,1925,Centre,1,0,1,0,0,0,circa 1900,Philippines,6004,Central Visayas,Cebu
Clive Bondfield,1925,Wing,1,0,1,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Bill Laycock,1925,Flanker,4,0,4,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Charles Morrissey,1925,Centre,5,0,5,0,1,3,NSW,Australia,New South Wales,Missing,Missing
Ernie Reid,1925,Centre,3,0,3,0,0,0,Western Samoa,United States of America,95503,California,Humboldt County
Wal Rigney,1925,Flanker,3,0,3,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Colin Shaw,1925,Lock,3,0,3,0,0,0,Edinburgh,United Kingdom,Scotland,City of Edinburgh,Missing
Harold Snell,1925,Scrum-half,3,1,2,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Ken Tarleton,1925,Hooker,2,0,2,0,0,0,N Sydney,Australia,New South Wales,Sydney,North Sydney
Wylie Breckenridge,1925,Flanker,11,7,4,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Arthur Jamieson,1925,,1,0,1,0,0,0,Greymouth,New Zealand/Aotearoa,West Coast,Grey District,Greymouth
Jack Ford,1925,No. 8,11,7,4,0,4,12,TAS,Australia,Tasmania,Missing,Missing
Bruce Judd,1925,Prop,11,4,7,0,1,3,NSW,Australia,New South Wales,Missing,Missing
Harry Woods,1925,Prop,8,3,5,0,1,3,WA,United States of America,Washington,Missing,Missing
Huck Finlay,1926,Lock,12,8,4,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Wal Ives,1926,Lock,5,2,3,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Syd King,1926,Centre,14,8,6,0,2,6,NSW,Australia,New South Wales,Missing,Missing
Cyril Towers,1926,Centre,19,9,9,1,9,43,Vic,Australia,Victoria,Missing,Missing
Jim Tancred,1926,Prop,3,1,2,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Don Telford,1926,Lock,1,0,1,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Ray Bowden,1926,Lock,1,0,1,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Ian Comrie-Thomson,1926,Prop,5,1,4,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Jack Duncan,1926,Scrum-half,1,0,1,0,0,0,NSW,Australia,New South Wales,Missing,Missing
George Mackay,1926,Fullback,1,0,1,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Stuart McLaren,1926,Wing,1,0,1,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Geoff Storey,1926,Lock,8,5,3,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Merv Rylance,1926,,1,0,1,0,0,0,Qld,Australia,Queensland,Missing,Missing
Eric Ford,1927,Wing,7,5,2,0,4,12,Tas,Australia,Tasmania,Missing,Missing
Arnold Tancred,1927,Flanker,3,2,1,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Sid Malcolm,1927,Scrum-half,18,8,9,1,2,6,NSW,Australia,New South Wales,Missing,Missing
Malcolm Blair,1928,Prop,3,2,1,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Ric Bardsley,1928,Flanker,3,1,2,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Robert Burge,1928,Centre,4,1,3,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Bill Cerutti,1928,Prop,21,10,11,0,3,9,NSW,Australia,New South Wales,Missing,Missing
Mac Lamb,1928,Lock,3,0,3,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Jack O'Connor,1928,Lock,4,1,3,0,1,3,NSW,Australia,New South Wales,Missing,Missing
John O'Donnell,1928,Hooker,3,1,2,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Myer Rosenblum,1928,Flanker,4,1,3,0,3,9,Pretoria,South Africa,Gauteng,City of Tshwane Metropolitan Municipality,Pretoria
Alf Smairl,1928,Wing,3,1,2,0,1,3,NSW,Australia,New South Wales,Missing,Missing
Bob Westfield,1928,Fullback,6,3,3,0,0,0,Hunterville,United States of America,Missouri,Stoddard County,Hunterville
Bill White,1928,Wing,3,1,2,0,1,6,NSW,Australia,New South Wales,Missing,Missing
Bill Hemingway,1928,Wing,5,2,3,0,3,9,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing
Allen Munsie,1928,Flanker,1,0,1,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Walter Phipps,1928,Hooker,1,0,1,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Geoff Bland,1928,Lock,8,3,5,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Bruce Caldwell,1928,Centre,1,1,0,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Donald Bull,1928,Centre,1,0,1,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Bernard Croft,1928,Wing,1,0,1,0,0,2,Tasmania,Australia,Tasmania,Missing,Missing
Edward Bonis,1929,Hooker,21,10,10,1,1,3,QLD,Australia,Queensland,Missing,Missing
Cam Gordon,1929,Wing,1,1,0,0,1,3,NSW,Australia,New South Wales,Missing,Missing
Harry Hamalainen,1929,Lock,3,3,0,0,0,0,QLD,Australia,Queensland,Missing,Missing
Len Palfreyman,1929,Flanker,4,2,2,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Eddie Thompson,1929,Prop,4,4,0,0,0,0,Qld,Australia,Queensland,Missing,Missing
Alan Thorpe,1929,,1,1,0,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Gordon McGhie,1929,Wing,3,3,0,0,2,6,QLD,Australia,Queensland,Missing,Missing
Gordon Sturtridge,1929,Centre,9,4,5,0,1,3,NSW,Australia,New South Wales,Missing,Missing
Walter Bennett,1931,Scrum-half,4,2,2,0,1,3,QLD,Australia,Queensland,Missing,Missing
Owen Bridle,1931,Flanker,12,5,6,1,5,15,Exmouth,United Kingdom,England,South West England,Devon
Jim Clark,1931,Flanker,5,2,3,0,0,0,Qld,Australia,Queensland,Missing,Missing
Harold Herd,1931,Centre,1,1,0,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Tom Perrin,1931,No. 8,2,1,1,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Jack Steggall,1931,Fullback,10,4,6,0,3,9,WA,United States of America,Washington,Missing,Missing
Harold Tolhurst,1931,Wing,2,1,1,0,0,0,NSW,Australia,New South Wales,Missing,Missing
