Frederick Lowrie,1889,Forward,Wakefield,2,1,0,0
Arthur Robinson,1889,Forward,Darlington,4,3,0,0
Artie Royle,1889,Fullback,date unknown,1,1,0,0
William Scott,1889,Halfback,Gateshead,1,1,0,0
John Sutcliffe,1889,Three-quarters,nr Halifax,1,1,1,3
Harry Wilkinson,1889,Forward,Halifax,1,1,0,0
William Yiend,1889,Forward,Winchcome,6,5,0,0
Richard Budworth,1890,Forward,Essex,3,1,1,1
Francis Fox,1890,Halfback,Wellington,2,1,0,0
Willie Mitchell,1890,Fullback,Quebec,10,7,0,3
Dolly Morrison,1890,Three-quarters,Guisborough,4,3,1,1
John Rogers,1890,Forward,Aston,4,2,1,1
Jim Valentine,1890,Centre,Salford,4,1,0,2
Samuel Woods,1890,Forward,NSW,13,9,1,6
James Wright,1890,Halfback,Yorks,1,0,0,0
Randolph Aston,1890,Centre,Kensington,5,5,2,2
Jack Dyson,1890,Three-quarters,Skelmanthorpe,4,3,1,2
Edgar Holmes,1890,Forward,Bradford,2,2,0,0
Jack Toothill,1890,Forward,Bradford,12,9,1,1
William Spence,1890,Halfback,Cheshire,1,1,0,0
Frederick Alderson,1891,Three-quarters,Nthumberlnd,6,4,1,11
John Berry,1891,Halfback,Fellside,3,2,0,0
William Bromet,1891,Forward,Tadcaster,15,11,1,2
Percy Christopherson,1891,Three-quarters,Blackheath,2,1,2,2
Tom Kent,1891,Forward,Nottingham,6,5,0,0
William Leake,1891,Halfback,Ceylon,3,2,0,0
Eustace North,1891,Forward,Lewisham,3,2,0,0
James Richards,1891,Forward,Warks,3,2,0,0
Roger Wilson,1891,Forward,W Derby,3,2,2,2
Launcelot Percival,1891,Forward,Clifton,3,2,1,2
Edgar Bonham-Carter,1891,Forward,Kensington,1,0,0,0
Alfred Allport,1892,Forward,Brixton,5,3,0,0
Arthur Briggs,1892,Halfback,?,3,3,0,0
Edward Bullough,1892,Forward,Wigan,3,3,0,0
Charles Emmott,1892,Halfback,Bradford,1,1,0,0
Scatter Hubbard,1892,Three-quarters,Benares,2,2,1,2
William Nicholl,1892,Forward,Yorks?,2,2,1,2
James Pyke,1892,Forward,St Helens,1,1,0,0
Wardlaw Thomson,1892,Centre,South Rhodesia,4,3,1,3
Abel Ashworth,1892,Forward,Ashton,1,1,0,0
Samuel Houghton,1892,Fullback,Runcorn,2,2,0,0
James Marsh,1889,Three-quarters,?,3,3,0,0
Ernest Taylor,1892,Halfback,Newcastle-upon-Tyne,14,7,2,15
Harry Bradshaw,1892,Forward,Leeds,7,3,2,5
Thomas Coop,1892,Fullback,Lancs,1,1,0,0
Harry Varley,1892,Scrum-half,Yorks,1,1,0,0
Tom Broadley,1893,Forward,Bingley,6,1,0,0
Robert de Winton,1893,Halfback,Hay,1,0,0,0
Edwin Field,1893,Fullback,Hampstead,2,1,0,0
John Greenwell,1893,Forward,Tynemouth,2,1,0,0
Frederick Lohden,1893,Forward,Hartlepool,1,0,1,2
Howard Marshall,1891,Halfback,Sunderland,3,2,3,6
Philip Maud,1893,Forward,Sudbury,2,1,0,0
Horace Duckett,1893,Halfback,Bradford,2,1,0,0
Thomas Nicholson,1893,Three-quarters,date unknown,1,1,0,0
Frederic Jones,1893,Three-quarters,Birkenhead,1,0,0,0
John Robinson,1893,Forward,Burton-on-Trent,4,2,1,3
Buster Soane,1893,Forward,Bath,4,1,0,0
Cyril Wells,1893,Halfback,London,6,2,0,0
Fred Byrne,1894,Fullback,Birmingham,17,7,0,36
Frederick Firth,1894,Wing,Yorks,3,1,0,0
John Hall,1894,Forward,date unknown,3,1,0,0
Charles Hooper,1894,Centre,Glos,3,1,0,0
Samuel Morfitt,1894,Centre,Kingston-upon-Hull,6,2,3,9
Harry Speed,1894,Forward,Castleford,4,1,0,0
William Tucker,1894,Forward,1872,5,3,0,0
Bob Wood,1894,Halfback,Pontefract,1,0,0,0
Albert Elliott,1894,Forward,Sthampton,1,0,0,0
Walter Jackson,1894,Wing,Gloucester,1,0,0,0
William Walton,1894,Forward,?,1,0,0,0
Edward Baker,1895,Centre,United States,7,3,0,0
Godfrey Carey,1895,Forward,Guernsey,5,3,1,3
Dick Cattell,1895,Fly-half,Erdington,7,3,2,6
John Fegan,1895,Wing,Kent,3,2,1,3
Horace Finlinson,1895,Forward,Bedford,3,2,0,0
Frederick Leslie-Jones,1895,Centre,Fylde,2,2,1,3
Frank Mitchell,1895,Forward,Market Weighton,6,3,1,5
Francis Poole,1895,Forward,Houghton,3,2,0,0
Charles Thomas,1895,Forward,Barnstaple,4,2,1,3
Herbert Ward,1895,Fullback,Bradford,1,1,0,0
Thomas Dobson,1895,Centre,Bradford,1,0,0,0
Ernest Fookes,1896,Wing,Waverley,10,3,5,15
Lyndhurst Giblin,1896,Forward,Tasmania,3,2,0,0
John Pinch,1896,Forward,Lancaster,3,2,0,0
John Rhodes,1896,Forward,Pontefract,3,1,0,0
Anthony Starks,1896,Forward,Castleford,2,1,0,0
John Ward,1896,Forward,Castleford,3,1,0,0
Willie Whiteley,1896,Forward,Yorks,1,1,0,0
James Baron,1896,Forward,Micklethwaite,3,0,0,0
George Hughes,1896,Forward,Yorks,1,0,0,0
Edward Knowles,1896,Forward,Cumb.,2,1,0,0
Bob Poole,1896,Fullback,Hartlepool,1,0,0,0
William Ashford,1897,Forward,Devon,4,1,0,0
Francis Byrne,1897,Wing,Birmingham,1,0,0,0
Percy Ebdon,1897,Forward,Somerset,2,0,0,0
Tom Fletcher,1897,Centre,Cumberland,1,0,0,0
Frederick Jacob,1897,Forward,Kent,8,2,0,0
Roland Mangles,1897,Forward,Guildford,2,0,0,0
Robert Oakes,1897,Forward,Hartlepool,8,2,0,0
Wilfred Stoddart,1897,Forward,Liverpool,3,1,0,0
Frank Stout,1897,Forward,Gloucester,21,5,1,5
William Bunting,1897,Centre,Daventry,9,2,0,0
Samuel Northmore,1897,Fly-half,Cumberland,1,0,0,0
Tot Robinson,1897,Wing,Gateshead,8,2,8,24
John Taylor,1897,Centre,?,11,3,1,5
James Davidson,1897,Forward,?,5,2,0,0
Herbert Dudgeon,1897,Forward,Tynemouth,7,2,0,0
Osbert Mackie,1896,Centre,Wakefield,6,4,1,7
Joseph Blacklock,1898,Forward,S Shields,2,0,0,0
Philip Jacob,1898,Scrum-half,Seoni,1,0,0,0
Harry Myers,1898,Fly-half,Leeds,1,0,0,0
Richard Pierce,1898,Forward,W Derby,2,0,0,0
Frederick Shaw,1898,Forward,Huddersfield,1,0,0,0
Charles Wilson,1898,Forward,Co Cork,1,0,0,0
William Pilkington,1898,Wing,Prescot,1,0,0,0
Harold Ramsden,1898,Forward,Bingley,2,1,0,0
Arthur Rotherham,1891,Scrum-half,Coventry,8,4,0,4
Percy Royds,1898,Centre,Rochdale,3,1,1,3
James Shaw,1898,Forward,Burton,2,1,0,0
Percy Stout,1898,Centre,Gloucester,5,1,1,3
Geoffrey Unwin,1898,Fly-half,Ecclesall Bay,1,0,0,0
Robert Livesay,1898,Fly-half,Gillinghm,2,1,0,0
John Daniell,1899,Forward,Bath,7,4,0,0
Joseph Davidson,1899,Forward,Chester-le-Street,2,0,0,0
Reginald Forrest,1899,Wing,Bristol,6,2,1,3
Octopus Gamlin,1899,Fullback,Somerset,15,4,0,3
George Gibson,1899,Forward,Gateshead,6,3,0,0
Charles Harper,1899,Forward,Caistor,1,0,0,0
William Mortimer,1896,Forward,Warrington,5,3,0,0
Stanley Anderson,1899,Wing,r Tynemouth,1,0,0,0
Arthur Darby,1899,Forward,Chester,1,0,0,0
John Shooter,1899,Forward,Nottingham,4,1,0,0
Aubrey Dowson,1899,Forward,Stockport,1,0,0,0
Reginald Hobbs,1899,Forward,Tyldesley,2,0,0,0
John Matters,1899,Wing,Stoke Damerel,1,0,0,0
Reginald Schwarz,1899,Fly-half,Lewisham,3,0,0,0
Bim Baxter,1900,Forward,Cheshire,3,1,0,0
Fred Bell,1900,Forward,Cullercoates,1,0,0,0
Robert Bell,1900,Forward,Newcastle-upon-Tyne,3,1,0,0
Arthur Brettargh,1900,Centre,Cheshire,8,1,1,3
William Cobby,1900,Forward,Hull,1,0,0,0
Arthur Cockerham,1900,Forward,Bradfo,1,0,0,0
Sydney Coopper,1900,Wing,Hoo,7,1,2,6
Gerald Gordon-Smith,1900,Centre,Southampton,3,1,1,7
Wallace Jarman,1899,Forward,Towcester,5,3,0,0
George Marsden,1900,Fly-half,Morley,3,1,0,0
Elliot Nicholson,1899,Wing,W Derby,4,3,1,3
Shirley Reynolds,1900,Forward,Lahore,4,1,0,0
Charles Scott,1900,Forward,Wimbledon,4,1,0,0
Harry Alexander,1900,Forward,Cheshire,7,2,0,7
John Marquis,1900,Scrum-half,Birkenhead,2,1,0,0
Alexander Todd,1896,Forward,London,6,4,1,3
Arthur Luxmoore,1900,Forward,Hendon,2,0,0,0
Edgar Elliot,1901,Wing,Sunderland,4,0,2,6
Nigel Fletcher,1901,Forward,London,4,0,0,0
Charles Gibson,1901,Forward,Gateshead,1,0,0,0
David Graham,1901,Forward,Aspatria?,1,0,0,0
Arthur O'Neill,1901,Forward,?,3,0,0,0
Ernest Roberts,1901,Forward,Lowestoft,6,0,0,0
John Sagar,1901,Fullback,Easington,2,0,0,0
Whacker Smith,1901,Wing,Gloucester,1,0,0,0
Elliott Vivyan,1901,Wing,Stoke Damerel,4,1,3,13
Katie Walton,1901,Scrum-half,York,4,2,0,0
Charlie Hall,1901,Forward,Gloucester,2,0,0,0
Robert Wood,1901,Forward,W Derby,3,0,0,0
Norman Cox,1901,Centre,Sunderland,1,0,0,0
Charles Edgar,1901,Forward,W Derby,1,0,0,0
Jock Hartley,1901,Forward,Woodford,2,1,0,0
Toggie Kendall,1901,Scrum-half,Prescot,3,0,0,0
Bernard Oughtred,1901,Fly-half,Hartlepool,6,2,0,0
Henry Weston,1901,Forward,Potterspury,1,0,0,0
Denys Dobson,1902,Forward,Isle of Ma,10,5,3,9
George Fraser,1902,Forward,Fulham,5,2,0,0
John Jewitt,1902,Lock,Co.Durham,1,0,0,0
Philip Nicholas,1902,Wing,Monmouth,1,0,0,0
John Raphael,1902,Centre,Brussels,9,4,1,3
Leonard Tosswill,1902,Forward,Exeter,3,2,0,0
Thomas Willcocks,1902,Forward,Buckfastleigh,1,0,0,0
Samuel Williams,1902,Forward,Stoke Damerel,7,2,2,6
Peter Hardwick,1902,Forward,Tynemouth,8,3,0,0
Thomas Simpson,1902,Wing,Newcastle-upon-Tyne,11,4,3,9
Robert Bradley,1903,Forward,date unknown,1,0,0,0
Vincent Cartwright,1903,Forward,Nottingham,14,2,0,8
James Duthie,1903,Forward,Hartlepool,1,0,0,0
Frankie Hulme,1903,Halfback,Cheshire,5,1,0,0
Jack Miles,1903,Wing,Grimsby,1,0,0,0
Reginald Spooner,1903,Centre,Lancs,1,0,0,0
Walter Heppel,1903,Forward,Weston-super-Mare,1,0,0,0
Basil Hill,1903,Forward,Broughty Ferry,9,2,0,10
Edward Barrett,1903,Centre,Sy,1,0,0,0
Walter Butcher,1903,Scrum-half,Sy,7,1,0,0
Edward Dillon,1904,Centre,Kent,4,1,0,0
Patrick Hancock,1903,Fly-half,Assam,6,1,0,0
George Keeton,1904,Hooker,Peterborough,3,1,0,0
Jumbo Milton,1904,Forward,Cape Colony,5,1,0,0
Norman Moore,1904,Forward,Lewisham,3,1,2,6
Charles Newbold,1904,Hooker,Tunbridge Wells,6,1,0,0
William Cave,1903,Forward,Croydon,4,0,1,3
Thomas Gibson,1903,Forward,Gateshead,5,0,0,0
Sam Irvin,1905,Fullback,Hartlepool,1,0,0,0
John Mathias,1905,Lock,Cardigan,4,0,0,0
Francis Palmer,1905,Wing,Hereford,1,0,0,0
Walter Rogers,1905,Forward,Wilts,2,0,0,0
John Green,1905,Forward,Skipton?,8,3,0,0
William Grylls,1905,Lock,Redruth,1,0,0,0
Harry Shewring,1905,Centre,Keynsham,10,3,1,3
Christopher Stanger-Leathes,1904,Fullback,Kensington,2,1,0,0
George Vickery,1905,Forward,Chard,1,0,0,0
Curly Hammond,1905,Forward,Pontefract,8,3,0,0
Sidney Osborne,1905,Forward,Camberwell,1,0,0,0
Adrian Stoop,1905,Fly-half,Kensington,15,8,2,6
Jacky Braithwaite,1905,Scrum-half,Leeds,1,0,0,0
Dai Gent,1905,Fly-half,Llandovery,5,1,0,0
Reginald Godfray,1905,Centre,Jersey,1,0,0,0
Alfred Hind,1905,Wing,Preston,2,0,0,0
Henry Imrie,1905,Wing,Durham,2,0,1,3
John Jackett,1905,Fullback,Falmouth,16,4,0,4
Richard Russell,1905,Forward,Bingham,1,0,0,0
George Summerscale,1905,Forward,Durham,1,0,0,0
George Dobbs,1906,Flanker,Kildare,2,0,0,0
Harold Hodges,1906,Prop,Mansfield Woodhouse,2,0,0,0
Arthur Hudson,1906,Wing,Gloucester,8,4,9,27
Raphael Jago,1906,Scrum-half,Dorset,5,0,1,3
Thomas Kelly,1906,Lock,Tiverton,12,5,0,0
Alf Kewney,1906,Forward,Tynemouth,16,7,2,6
William Mills,1906,No. 8,Stoke Damerel,11,4,4,12
James Hutchinson,1906,Wing,Stockton-on-Tees,1,0,0,0
Cecil Milton,1906,Centre,Cape Colony,1,0,0,0
Joseph Sandford,1906,Centre,Devon,1,0,0,0
John Birkett,1906,Centre,Richmond,21,12,10,34
Robert Dibble,1906,Forward,Bridgwater,22,11,0,0
Darkie Peters,1906,Fly-half,Salford,5,2,2,6
Cecil Shaw,1906,Forward,Wolverhampton,6,2,0,0
Thomas Hogarth,1906,Forward,Hartlepool,1,1,1,3
Arnold Alcock,1906,Hooker,Staffs,1,0,0,0
Freddie Brooks,1906,Wing,Cape Town,1,0,1,3
Tremlett Batchelor,1907,Wing,Wirral,1,1,0,0
John Hopley,1907,Flanker,Grahamstown,3,2,0,0
Danny Lambert,1907,Wing,Cranbrook,7,3,8,46
Harry Lee,1907,Fullback,Dewsbury,1,1,0,0
Billy Nanson,1907,Forward,Carlisle,2,1,1,3
Andrew Slocock,1907,Forward,Stratford,8,3,3,9
Thomas Wedge,1907,Scrum-half,Penzance,2,1,0,0
Frank Scott,1907,Wing,WA,1,0,0,0
Jumbo Leather,1907,Forward,Leigh,1,0,0,0
Arthur Pickering,1907,Centre,Dewsbury,1,0,0,3
Walter Wilson,1907,Wing,QLD,2,0,0,0
Andrew Newton,1907,Wing,Co Down,1,0,0,0
Khaki Roberts,1907,Forward,Exeter,3,1,0,6
Sydney Start,1907,Scrum-half,Salford,1,0,0,0
Patsy Boylan,1908,Forward,Hartlepool,4,2,0,0
Ernest Chambers,1908,Forward,Hackney,3,2,0,0
Harry Havelock,1908,Flanker,Hartlepool,3,2,0,0
Walter Lapage,1908,Centre,Nantwich,4,2,2,6
Garnet Portus,1908,Fly-half,NSW,2,2,1,3
Herbert Sibree,1908,Scrum-half,Antananarivo,3,2,0,0
Alf Wood,1908,Fullback,Wolverhampton,3,2,0,8
R. Gilbert,1908,Forward,date unknown,3,1,0,0
Rupert Williamson,1908,Scrum-half,South Africa?,5,2,2,6
Jumbo Vassall,1908,Centre,Devon,4,1,0,0
Fischer Burges-Watson,1908,Forward,Portsea,2,0,1,3
Maffer Davey,1908,Fly-half,Redruth,3,0,0,0
George Lyon,1908,Fullback,Bankipore,2,0,0,0
William Oldham,1908,Forward,Coventry,3,0,0,0
Tommy Woods,1908,Forward,Bridgwater,1,0,0,0
Alec Ashcroft,1909,Fly-half,W Derby,1,0,0,0
Eric Assinder,1909,Centre,Kings Norton,2,0,0,0
Barrie Bennetts,1909,Wing,Penzance,2,0,0,0
John Cooper,1909,Forward,Birmingham,2,0,0,0
Percy Down,1908,Forward,Clifton,4,0,0,0
Frederick Knight,1909,Flanker,Devon,1,0,0,0
Edgar Mobbs,1909,Wing,Northampton,7,3,4,12
Alfred Morris,1909,Forward,Richmond,3,1,0,0
Sid Penny,1909,Forward,London,1,0,0,0
Frank Tarr,1909,Centre,Belper,4,2,2,6
Herbert Archer,1908,Forward,Bridgwater,6,2,0,0
Frank Handford,1909,Flanker,Lancs,7,3,0,0
Ernest Ibbitson,1909,Lock,Leeds,4,2,0,0
William Johns,1909,Forward,Gloucester,7,4,1,3
Charles Bolton,1909,Flanker,Kensington,1,1,0,0
Frank Hutchinson,1909,Fly-half,Wakefield,3,2,1,3
Ronald Poulton-Palmer,1909,Centre,Headington,17,14,8,28
Harold Morton,1909,Prop,Sheffield,4,2,0,0
Alexander Palmer,1909,Wing,Dunedin,2,1,2,10
Arthur Wilson,1909,Forward,Newcastle-upon-Tyne,1,1,0,0
