Victor Lyttle,1938,Wing,3,2,1,0,0,0,Belfast,United Kingdom,Northern Ireland,County Antrim,Belfast
David O'Loughlin,1938,Lock,6,2,4,0,1,3,Glenbeigh,Republic of Ireland,Munster,County Kerry,Glenbeigh
Ronald Craig,1938,Fullback,2,0,2,0,0,0,Belfast,United Kingdom,Northern Ireland,County Antrim,Belfast
Hector Kennedy,1938,Prop,2,0,2,0,0,0,?,g,n,i,s
Donough Tierney,1938,Lock,3,1,2,0,0,0,?,g,n,i,s
Harry McKibbin,1938,Centre,7,3,4,0,0,12,Belfast,United Kingdom,Northern Ireland,County Antrim,Belfast
Desmond Torrens,1938,Centre,4,2,2,0,1,3,?,g,n,i,s
Con Murphy,1939,Fullback,5,3,2,0,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
James Ryan,1939,Prop,3,2,1,0,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Charles Teehan,1939,Prop,3,2,1,0,0,0,Co Cork,Republic of Ireland,Munster,County Cork,Missing
Thomas Headon,1939,Prop,2,1,1,0,0,0,Ballyporeen,Republic of Ireland,Munster,County Tipperary,Ballyporeen
Robert Agar,1947,No. 8,10,5,4,1,0,0,Co Carlow,Republic of Ireland,Leinster,County Carlow,Missing
Colm Callan,1947,Lock,10,7,3,0,0,0,Co Louth,Republic of Ireland,Leinster,County Louth,Missing
Ray Carroll,1947,Scrum-half,3,1,2,0,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
John Daly,1947,Prop,7,5,2,0,1,3,Queenstown,New Zealand/Aotearoa,Otago,Queenstown-Lakes District,Queenstown
John Harper,1947,Centre,3,2,1,0,0,0,Belfast,United Kingdom,Northern Ireland,County Antrim,Belfast
Donal Hingerty,1947,Flanker,4,2,2,0,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Ernie Keeffe,1947,Lock,6,3,3,0,0,0,Cork,Republic of Ireland,Munster,County Cork,Cork
Jackie Kyle,1947,Fly-half,52,25,22,5,9,30,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Bill McKay,1947,Flanker,29,16,10,3,3,9,Waterford,Republic of Ireland,Munster,County Waterford,Waterford
Barney Mullan,1947,Wing,8,6,2,0,6,36,?,g,n,i,s
Karl Mullen,1947,Hooker,28,16,9,3,0,0,Courtown Harbour,Republic of Ireland,Leinster,County Wexford,Courtown
Matthew Neely,1947,Prop,4,2,2,0,0,0,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Brendan Quinn,1947,Wing,1,0,1,0,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Kevin Quinn,1947,Centre,5,2,2,1,0,3,Co Galway,Republic of Ireland,Connacht,County Galway,Missing
Jack Monteith,1947,Centre,3,2,1,0,0,0,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Bertie O'Hanlon,1947,Wing,12,9,2,1,3,9,Cork,Republic of Ireland,Munster,County Cork,Cork
Ernest Strathdee,1947,Scrum-half,9,7,2,0,0,0,?,g,n,i,s
Dudley Higgins,1947,Fullback,6,4,2,0,0,0,Wicklow,Republic of Ireland,Leinster,County Wicklow,Wicklow
Mick Lane,1947,Wing,19,10,6,3,1,3,Cork,Republic of Ireland,Munster,County Cork,Cork
Jimmy Corcoran,1947,Prop,2,1,1,0,0,0,Cork,Republic of Ireland,Munster,County Cork,Cork
Albert McConnell,1947,Prop,7,5,2,0,0,0,Belfast,United Kingdom,Northern Ireland,County Antrim,Belfast
Desmond McCourt,1947,No. 8,1,0,1,0,0,0,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
William McKee,1947,Centre,12,7,4,1,2,6,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Jimmy Nelson,1947,Lock,20,11,7,2,3,9,Belfast,United Kingdom,Northern Ireland,County Antrim,Belfast
Kevin O'Flanagan,1947,Wing,1,0,1,0,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Paddy Reid,1947,Centre,4,3,1,0,1,3,Limerick,Republic of Ireland,Munster,County Limerick,Limerick
Richard Wilkinson,1947,Lock,1,0,1,0,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Jim McCarthy,1948,Flanker,28,15,10,3,8,24,Cork,Republic of Ireland,Munster,County Cork,Cork
Hugh de Lacy,1948,Scrum-half,2,2,0,0,0,0,?,g,n,i,s
John Mattsson,1948,Fullback,1,1,0,0,0,0,Co.Cork,Republic of Ireland,Munster,County Cork,Missing
Des O'Brien,1948,No. 8,20,12,6,2,1,3,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Michael O'Flanagan,1948,Centre,1,1,0,0,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Tom Clifford,1949,Prop,19,10,7,2,1,3,Tipperary,Republic of Ireland,Munster,County Tipperary,Tipperary
Thomas Cullen,1949,Scrum-half,1,0,1,0,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Tom Gavin,1949,Centre,2,1,1,0,0,0,Coventry,United Kingdom,England,West Midlands,Coventry
George Norton,1949,Fullback,11,7,3,1,0,41,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Leslie Griffin,1949,Prop,2,2,0,0,0,0,Arklow,Republic of Ireland,Leinster,County Wicklow,Arklow
Noel Henderson,1949,Centre,41,18,19,4,3,54,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
John Burges,1950,Scrum-half,2,0,1,1,0,3,Tipperary,Republic of Ireland,Munster,County Tipperary,Tipperary
Arthur Curtis,1950,Flanker,3,1,1,1,1,3,Shanghai,中华人民共和国,上海,黄浦区 (Huangpu),上海市
Des McKibbin,1950,Prop,8,4,2,2,0,3,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Louis Crowe,1950,Wing,3,1,2,0,1,3,Co.Tipperary,Republic of Ireland,Munster,County Tipperary,Missing
George Phipps,1950,Centre,5,1,4,0,0,0,Peshawar,‏پاکستان‎,خیبر پختونخوا,Peshāwar District,Peshawar
John Blayney,1950,Centre,1,1,0,0,1,3,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Jacko Molony,1950,Lock,1,1,0,0,0,0,Thurles,Republic of Ireland,Munster,County Tipperary,Thurles
Hex Uprichard,1950,Centre,2,1,1,0,0,0,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Richard Chambers,1951,Centre,6,4,1,1,0,0,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Cornelius Griffin,1951,Wing,2,2,0,0,0,0,London,United Kingdom,England,Greater London,London
John O'Meara,1951,Scrum-half,22,10,9,3,2,6,Cork,Republic of Ireland,Munster,County Cork,Cork
John Smith,1951,Prop,12,5,6,1,0,0,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
William Millar,1951,Wing,5,3,1,1,0,0,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
James Brady,1951,Lock,12,6,4,2,0,0,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Patrick Lawlor,1951,Lock,12,5,7,0,1,3,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Angus McMorrow,1951,Fullback,1,0,0,1,0,0,Sligo,Republic of Ireland,Connacht,County Sligo,Sligo
Antony Browne,1951,Centre,1,0,1,0,1,3,?,g,n,i,s
Gerry Murphy,1951,Fullback,6,1,5,0,0,5,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Robin Thompson,1951,Lock,14,4,10,0,0,0,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
John Notley,1952,Fullback,2,2,0,0,0,2,Co Roscom'n,g,n,i,s
Mick Dargan,1952,Flanker,2,1,1,0,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Archie O'Leary,1952,Lock,3,1,2,0,0,0,Cork,Republic of Ireland,Munster,County Cork,Cork
Niall Bailey,1952,Wing,1,0,1,0,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Michael Hillary,1952,Wing,1,0,1,0,0,0,Malaya,Philippines,Metro Manila,Quezon City,District IV
Patrick Kavanagh,1952,Flanker,2,0,2,0,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
William O'Neill,1952,Prop,6,2,3,1,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Robin Roe,1952,Hooker,21,7,12,2,0,0,Ballybrophy,Republic of Ireland,Leinster,County Laois,Ballybrophy
Fuzzy Anderson,1953,Prop,13,3,8,2,0,0,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Ewart Bell,1953,Flanker,4,2,1,1,0,0,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Robin Gregg,1953,Fullback,7,3,3,1,0,12,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
James Kavanagh,1953,Flanker,35,12,21,2,4,12,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Maurice Mortell,1953,Wing,9,3,5,1,5,15,Co Cork,Republic of Ireland,Munster,County Cork,Missing
Tom Reid,1953,Lock,15,4,9,2,0,0,Limerick,Republic of Ireland,Munster,County Limerick,Limerick
Seamus Byrne,1953,Wing,3,1,2,0,4,12,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Cecil Pedlow,1953,Wing,32,7,23,2,4,36,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Gerard Reidy,1953,Flanker,5,1,4,0,0,0,Cork,Republic of Ireland,Munster,County Cork,Cork
Joseph Gaston,1954,Wing,8,1,7,0,1,3,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
William Hewitt,1954,Fly-half,4,1,3,0,0,0,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
James Murphy-O'Connor,1954,No. 8,1,0,1,0,0,3,Reading,United Kingdom,England,South East,Reading
Gordon Wood,1954,Prop,31,10,21,0,1,3,Limerick,Republic of Ireland,Munster,County Limerick,Limerick
Robin Godfrey,1954,Centre,2,1,1,0,0,0,Essex,United Kingdom,England,East of England,Essex
Seamus Kelly,1954,Fly-half,5,1,4,0,0,12,Wexford,Republic of Ireland,Leinster,County Wexford,Wexford
Patrick Berkery,1954,Fullback,11,6,5,0,0,5,Clonmel,Republic of Ireland,Munster,County Tipperary,Clonmel
Herbert McCracken,1954,Scrum-half,1,0,1,0,0,0,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Marney Cunningham,1955,Flanker,7,2,4,1,1,3,Cork,Republic of Ireland,Munster,County Cork,Cork
William O'Connell,1955,Lock,1,0,1,0,0,0,Limerick,Republic of Ireland,Munster,County Limerick,Limerick
Patrick O'Donoghue,1955,Prop,11,4,6,1,0,0,Dun Laoghaire,Republic of Ireland,Leinster,County Dublin,Dún Laoghaire-Rathdown
Tony O'Reilly,1955,Wing,39,15,23,1,10,30,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
William Tector,1955,Fullback,3,0,2,1,0,0,Co Wexford,Republic of Ireland,Leinster,County Wexford,Missing
Mick Madden,1955,Lock,3,0,2,1,0,0,Cork,Republic of Ireland,Munster,County Cork,Cork
Richard Roche,1955,Wing,4,1,2,1,0,0,Co Galway,Republic of Ireland,Connacht,County Galway,Missing
Sean McDermott,1955,Scrum-half,2,0,2,0,0,0,Kinsale,Republic of Ireland,Munster,County Cork,Kinsale
David MacSweeney,1955,Flanker,1,0,1,0,0,0,Co Waterf,g,n,i,s
George Ross,1955,No. 8,1,0,1,0,0,0,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Cecil Fagan,1956,Prop,3,1,2,0,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Adrian Kennedy,1956,No. 8,1,0,1,0,0,0,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Jimmy McKelvey,1956,Fullback,2,0,2,0,0,0,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Andy Mulligan,1956,Scrum-half,23,7,16,0,0,0,Kasauli,India,Himachal Pradesh,Solan,Kasauli
Sean Quinlan,1956,Wing,4,1,3,0,0,0,Cork,Republic of Ireland,Munster,County Cork,Cork
James Ritchie,1956,Flanker,2,0,2,0,0,0,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Noel Feddis,1956,Flanker,1,0,1,0,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Brendan Guerin,1956,Lock,1,1,0,0,0,0,Waterford,Republic of Ireland,Munster,County Waterford,Waterford
Charlie Lydon,1956,Flanker,1,1,0,0,0,0,Westport,United States of America,Connecticut,Fairfield County,Westport
Leo Lynch,1956,Lock,1,1,0,0,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Timothy McGrath,1956,No. 8,7,1,6,0,0,0,Cork,Republic of Ireland,Munster,County Cork,Cork
Niall Brophy,1957,Wing,22,7,12,3,4,12,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Hubert O'Connor,1957,Flanker,4,2,2,0,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Tony O'Sullivan,1957,No. 8,15,5,9,1,1,3,Galway,Republic of Ireland,Connacht,County Galway,Cathair na Gaillimhe
James Brennan,1957,Prop,2,1,1,0,0,0,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Ronnie Dawson,1958,Hooker,33,10,21,2,2,6,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
James Donaldson,1958,Flanker,4,2,2,0,0,0,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Dave Hewitt,1958,Centre,24,8,16,0,2,32,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Bill Mulcahy,1958,Lock,41,12,25,4,0,0,Limerick,Republic of Ireland,Munster,County Limerick,Limerick
Noel Murphy,1958,Flanker,49,20,27,2,6,18,Cork,Republic of Ireland,Munster,County Cork,Cork
James Stevenson,1958,Lock,5,2,3,0,0,0,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Michael English,1958,Fly-half,16,3,11,2,0,9,Limerick,Republic of Ireland,Munster,County Limerick,Limerick
Eric Brown,1958,Flanker,1,0,1,0,0,0,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Dion Glass,1958,"Centre, Wing",4,0,4,0,0,0,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Syd Millar,1958,Prop,46,14,27,5,0,0,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Gerry Culliton,1959,Lock,19,4,15,0,1,3,Laois,Republic of Ireland,Leinster,County Laois,Missing
John Dooley,1959,Centre,3,1,2,0,1,3,Galway,Republic of Ireland,Connacht,County Galway,Cathair na Gaillimhe
Kevin Flynn,1959,Centre,22,8,10,4,5,17,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Walter Bornemann,1960,Wing,4,0,4,0,0,0,,g,n,i,s
Tom Kiernan,1960,Fullback,59,23,28,8,2,193,Cork,Republic of Ireland,Munster,County Cork,Cork
Barton McCallan,1960,Hooker,2,0,2,0,0,0,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Jerry Walsh,1960,Centre,26,9,15,2,1,3,Cork,Republic of Ireland,Munster,County Cork,Cork
Locky Butler,1960,Hooker,1,0,1,0,0,0,Bray,Republic of Ireland,Leinster,County Wicklow,Bray
Paddy Costello,1960,Lock,1,0,1,0,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
William Armstrong,1960,Fly-half,2,1,1,0,0,0,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Ronald McCarten,1961,Wing,3,1,2,0,0,0,Cumberland,United States of America,Illinois,Cumberland County,Missing
Jonathan Moffett,1961,Scrum-half,2,1,1,0,0,10,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Ian Dick,1961,No. 8,8,1,5,2,0,0,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Thomas Nesdale,1961,Flanker,1,0,1,0,0,0,Cork,Republic of Ireland,Munster,County Cork,Cork
Dennis Scott,1961,Flanker,3,0,3,0,0,0,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Kenneth Houston,1961,Wing,6,2,3,1,0,0,?,g,n,i,s
Jimmy Dick,1962,Hooker,1,0,1,0,0,0,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Francis Gilpin,1962,Fullback,3,0,3,0,0,0,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Michael Hipwell,1962,No. 8,12,5,6,1,0,0,Carlow,Republic of Ireland,Leinster,County Carlow,Carlow
Ray Hunter,1962,Wing,10,0,7,3,1,6,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Laurence l'Estrange,1962,Wing,1,0,1,0,0,0,Lancs,United Kingdom,S6 3TB,England,Yorkshire and the Humber
Willie-John McBride,1962,Lock,80,33,34,13,2,7,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Ray McLoughlin,1962,Prop,43,18,18,7,2,7,Ballinasloe,Republic of Ireland,Connacht,County Galway,Ballinasloe
John Quirke,1962,Scrum-half,3,1,2,0,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Patrick Turley,1962,Flanker,1,0,1,0,0,0,Co Laois,Republic of Ireland,Leinster,County Laois,Missing
Gerald Hardy,1962,Fly-half,1,0,1,0,0,0,Co Louth,Republic of Ireland,Leinster,County Louth,Missing
Noel Byrne,1962,Wing,1,0,1,0,0,0,Co Kildare,Republic of Ireland,Leinster,County Kildare,Missing
James Kelly,1962,Scrum-half,11,2,7,2,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Patrick Dwyer,1962,Prop,5,0,4,1,0,0,Co Galway,Republic of Ireland,Connacht,County Galway,Missing
Matthew Kiely,1962,Flanker,5,1,2,2,0,0,?,g,n,i,s
Michael O'Callaghan,1962,Prop,3,1,1,1,0,0,?,g,n,i,s
Patrick Casey,1963,Wing,12,4,6,2,3,9,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
John Murray,1963,Fly-half,1,0,1,0,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Eamonn McGuire,1963,Flanker,8,2,5,1,0,0,Galway,Republic of Ireland,Connacht,County Galway,Cathair na Gaillimhe
Brian Marshall,1963,Fullback,1,0,0,1,0,0,1940,Norge,Troms,Kåfjord,Missing
Alan Duggan,1963,Wing,25,14,8,3,11,34,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
John Fortune,1963,Wing,2,1,1,0,1,3,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Mike Gibson,1964,Centre,81,31,39,11,9,112,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Fergus Keogh,1964,Fullback,2,0,2,0,0,6,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Paddy Lane,1964,Hooker,1,0,1,0,0,0,Co Clare,Republic of Ireland,Munster,County Clare,Missing
Mick Leahy,1964,Lock,1,0,1,0,0,0,Co Galway,Republic of Ireland,Connacht,County Galway,Missing
Al Moroney,1964,Prop,3,1,2,0,0,0,Co Clare,Republic of Ireland,Munster,County Clare,Missing
Mick Doyle,1965,Flanker,21,11,7,3,2,6,Castleisland,Republic of Ireland,Munster,County Kerry,Castleisland
Ken Kennedy,1965,Hooker,49,25,17,7,1,3,Kent,United Kingdom,England,South East,Kent
Ronnie Lamont,1965,Flanker,16,5,8,3,2,6,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Sean MacHale,1965,Prop,12,6,4,2,0,0,Ballina,Republic of Ireland,Connacht,County Mayo,Ballina
Roger Young,1965,Scrum-half,30,15,11,4,1,3,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Paddy McGrath,1965,Wing,10,6,3,1,4,12,Burma,ပြည်ထောင်စုမြန်မာနိုင်ငံတော်‌,Missing,Missing,Missing
Henry Wall,1965,No. 8,2,1,1,0,0,0,Cork,Republic of Ireland,Munster,County Cork,Cork
Mick Molloy,1966,Lock,27,14,10,3,2,6,Galway,Republic of Ireland,Connacht,County Galway,Cathair na Gaillimhe
Barry Bresnihan,1966,Centre,28,13,10,5,5,15,Waterford,Republic of Ireland,Munster,County Waterford,Waterford
Aidan Brady,1966,Hooker,4,2,1,1,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Oliver Waldron,1966,Lock,3,2,1,0,0,0,Cork,Republic of Ireland,Munster,County Cork,Cork
Ken Goodall,1967,No. 8,19,12,5,2,3,9,Leeds,United Kingdom,England,Yorkshire and the Humber,Leeds
Philo O'Callaghan,1967,Prop,21,10,9,2,0,0,Cork,Republic of Ireland,Munster,County Cork,Cork
Harry Rea,1967,Centre,2,2,0,0,0,0,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Brendan Sherry,1967,Scrum-half,6,3,2,1,0,0,Cork,Republic of Ireland,Munster,County Cork,Cork
Robert Scott,1967,Wing,5,1,3,1,0,0,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Sam Hutton,1967,Prop,4,3,1,0,0,0,?,g,n,i,s
Terry Moore,1967,No. 8,12,5,4,3,1,4,Cork,Republic of Ireland,Munster,County Cork,Cork
Billy McCombe,1968,Fly-half,5,2,3,0,1,32,Kampala,Uganda,Central Region,Kampala,Missing
Brian O'Brien,1968,Centre,3,1,1,1,0,0,Limerick,Republic of Ireland,Munster,County Limerick,Limerick
Thomas Doyle,1968,Flanker,3,2,0,1,0,0,Castleisland,Republic of Ireland,Munster,County Kerry,Castleisland
Laurence Hunter,1968,Centre,2,2,0,0,0,0,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
John Moroney,1968,Wing,6,5,1,0,1,20,Tipperary,Republic of Ireland,Munster,County Tipperary,Tipperary
Jim Tydings,1968,Wing,1,1,0,0,0,0,Limerick,Republic of Ireland,Munster,County Limerick,Limerick
James Davidson,1969,Flanker,6,3,2,1,0,0,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Barry McGann,1969,Fly-half,25,11,11,3,1,72,?,g,n,i,s
Colin Grimshaw,1969,Scrum-half,1,1,0,0,0,0,?,g,n,i,s
William Brown,1970,Wing,4,2,1,1,1,3,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Eric Campbell,1970,Lock,1,0,0,1,0,0,Co Carlow,Republic of Ireland,Leinster,County Carlow,Missing
Fergus Slattery,1970,Flanker,65,27,30,8,3,12,Dun Laoghaire,Republic of Ireland,Leinster,County Dublin,Dún Laoghaire-Rathdown
Edwin Grant,1971,Wing,4,1,2,1,3,9,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Denis Hickie,1971,No. 8,6,3,2,1,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Sean Lynch,1971,Prop,21,9,7,5,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Barry O'Driscoll,1971,Fullback,4,1,2,1,0,6,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Con Feighery,1972,Lock,3,3,0,0,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Tom Grace,1972,Wing,25,9,14,2,6,24,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Stewart McKinney,1972,Flanker,25,9,15,1,2,11,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Arthur McMaster,1972,Wing,18,8,8,2,2,8,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
John Moloney,1972,Scrum-half,27,14,10,3,4,16,Limerick,Republic of Ireland,Munster,County Limerick,Limerick
Kevin Mays,1973,Lock,4,1,2,1,0,0,London,United Kingdom,England,Greater London,London
James Buckley,1973,Flanker,2,1,1,0,0,0,?,g,n,i,s
Dick Milliken,1973,Centre,18,9,6,3,3,12,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Anthony Ensor,1973,Fullback,22,7,13,2,1,31,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Roger Clegg,1973,Prop,5,3,2,0,0,0,Co Cork,Republic of Ireland,Munster,County Cork,Missing
Seamus Dennison,1973,Wing,3,2,1,0,1,4,Limerick,Republic of Ireland,Munster,County Limerick,Limerick
Michael Quinn,1973,Fly-half,10,3,5,2,0,18,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Vincent Becker,1974,Wing,2,0,1,1,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Moss Keane,1974,Lock,52,17,31,4,1,4,Co Kerry,Republic of Ireland,Munster,County Kerry,Missing
Patrick Agnew,1974,Prop,2,0,2,0,0,0,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Shay Deering,1974,Flanker,8,1,6,1,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Patrick Lavery,1974,Centre,2,0,1,1,0,0,Cheltenham,United Kingdom,England,South West England,Gloucestershire
Alan Doherty,1974,,1,0,0,1,0,0,Enniscorthy,Republic of Ireland,Leinster,County Wexford,Enniscorthy
James Crowe,1974,Centre,1,0,1,0,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Pat Parfrey,1974,Wing,1,0,1,0,0,0,Cork,Republic of Ireland,Munster,County Cork,Cork
Willie Duggan,1975,No. 8,45,13,31,1,2,8,Kilkenny,Republic of Ireland,Leinster,County Kilkenny,Kilkenny
Pa Whelan,1975,Hooker,19,3,14,2,0,0,Limerick,Republic of Ireland,Munster,County Limerick,Limerick
Michael Sherry,1975,Flanker,2,1,1,0,0,0,Co Mayo,Republic of Ireland,Connacht,County Mayo,Missing
Ollie Campbell,1976,Fly-half,29,11,18,0,1,243,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
John Cantrell,1976,Hooker,9,1,8,0,0,0,Limerick,Republic of Ireland,Munster,County Limerick,Limerick
Ian McIlrath,1976,Centre,5,0,5,0,0,0,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Phelim McLoughlin,1976,Prop,1,0,1,0,0,0,Ballinasloe,Republic of Ireland,Connacht,County Galway,Ballinasloe
John Robbie,1976,Scrum-half,10,1,9,0,0,9,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Brendan Foley,1976,Lock,11,2,9,0,0,0,Limerick,Republic of Ireland,Munster,County Limerick,Limerick
Phil Orr,1976,Prop,59,20,36,3,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Donal Canniffe,1976,Scrum-half,2,1,1,0,0,0,Mullingar,Republic of Ireland,Leinster,County Westmeath,Mullingar
Ronnie Hakin,1976,Lock,6,0,6,0,0,0,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Lawrence Moloney,1976,Fullback,4,1,3,0,0,0,Co.Cork,Republic of Ireland,Munster,County Cork,Missing
Stephen Blake-Knox,1976,Wing,3,1,2,0,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Joseph Brady,1976,Centre,2,1,1,0,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Harold Steele,1976,Lock,10,4,5,1,0,0,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Christopher McKibbin,1976,,1,0,1,0,0,0,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Jimmy Bowen,1977,Wing,3,0,3,0,0,0,Cork,Republic of Ireland,Munster,County Cork,Cork
Thomas Feighery,1977,Prop,2,0,2,0,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Robbie McGrath,1977,Scrum-half,16,6,10,0,1,4,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Alistair McKibbin,1977,Centre,14,3,9,2,0,0,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Frank Wilson,1977,Fullback,3,0,3,0,0,0,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Ned Byrne,1977,Prop,6,0,6,0,0,0,Kilkenny,Republic of Ireland,Leinster,County Kilkenny,Kilkenny
