Gaston Recagno,1952,Centre,1,0,1,0,0,0,date unknown,g,n,i,s
Antonio Salinas,1952,"Flanker, Wing",7,2,5,0,1,3,date unknown,g,n,i,s
Osvaldo Bernacchi,1954,Wing,6,3,3,0,0,3,date unknown,g,n,i,s
Victor Christianson,1954,Hooker,3,0,3,0,0,0,date unknown,g,n,i,s
Eric Gahan,1954,Centre,2,0,2,0,0,0,date unknown,g,n,i,s
Erwin Hirsch,1954,Prop,2,0,2,0,0,0,date unknown,g,n,i,s
Michael Hughes,1954,Fly-half,2,0,2,0,1,3,date unknown,g,n,i,s
Roberto Pineo,1954,Flanker,1,0,1,0,0,0,date unknown,g,n,i,s
Bernardo Yustini,1954,Lock,2,0,2,0,0,0,date unknown,g,n,i,s
Luis Bavio,1954,No. 8,1,0,1,0,0,0,date unknown,g,n,i,s
Osvaldo Elia,1954,Fullback,1,0,1,0,0,0,date unknown,g,n,i,s
Jesus Loures,1954,Flanker,1,0,1,0,0,0,date unknown,g,n,i,s
Oscar Martinez Basante,1954,Lock,1,0,1,0,0,0,date unknown,g,n,i,s
Juan Manuel Belgrano,1956,,1,0,1,0,0,0,date unknown,g,n,i,s
Malcolm Caldwell,1956,,1,0,1,0,0,0,date unknown,g,n,i,s
Ricardo Dell'Acqua,1956,,1,0,1,0,0,0,date unknown,g,n,i,s
Juan Diez,1956,,1,0,1,0,0,0,date unknown,g,n,i,s
Pedro Felisari,1956,,1,0,1,0,0,0,date unknown,g,n,i,s
Elias Gavina,1956,Prop,12,6,6,0,0,0,date unknown,g,n,i,s
Stanley Hogg,1956,,7,3,4,0,1,3,date unknown,g,n,i,s
Roque Lagarde,1956,,1,0,1,0,0,0,date unknown,g,n,i,s
Enrique Mitchelstein,1956,No. 8,3,0,3,0,0,0,date unknown,g,n,i,s
Roberto Ochoa,1956,,1,0,1,0,0,0,date unknown,g,n,i,s
Martin Azpiros,1956,,6,3,3,0,0,0,date unknown,g,n,i,s
Roberto Dillon,1956,,1,0,1,0,0,0,date unknown,g,n,i,s
Angel Guastella,1956,Fly-half,4,0,4,0,0,6,date unknown,g,n,i,s
Eamon Horan,1956,,1,0,1,0,0,0,date unknown,g,n,i,s
Uriel Propato,1956,,1,0,1,0,0,0,date unknown,g,n,i,s
Pablo Yanguela,1956,,1,0,1,0,0,0,date unknown,g,n,i,s
Carlos Alvarez,1958,Flanker,6,3,3,0,0,0,date unknown,g,n,i,s
Carlos Ezcurra,1958,,3,3,0,0,0,0,date unknown,g,n,i,s
Juan Guidi,1958,Fly-half,8,6,2,0,1,3,date unknown,g,n,i,s
Ricardo Hogg,1958,,8,6,2,0,1,3,date unknown,g,n,i,s
Enrique Holmgren,1958,Scrum-half,7,3,4,0,0,0,date unknown,g,n,i,s
Carlos Lennon,1958,Wing,2,2,0,0,0,0,date unknown,g,n,i,s
Luis Mendez,1958,,4,3,1,0,0,0,date unknown,g,n,i,s
Carlos Olivera,1958,,5,3,2,0,0,0,date unknown,g,n,i,s
Raul Pesce,1958,,3,3,0,0,0,0,date unknown,g,n,i,s
