Name,Team,Debut,Position,Matches,Wins,Losses,Draws,Points,Tries,Birthplace,Birthcountry
Carlos Morea,Argentina,1951,Lock,3.0,3.0,0.0,0.0,6.0,2.0,,
Jose Morganti,Argentina,1951,Lock,3.0,3.0,0.0,0.0,0.0,0.0,,
Uriel O'Farrell,Argentina,1951,Wing,3.0,3.0,0.0,0.0,42.0,14.0,,
Ricardo Pont Lezica,Argentina,1951,Back-row,3.0,3.0,0.0,0.0,0.0,0.0,,
Horacio Solveyra,Argentina,1951,Fullback,1.0,1.0,0.0,0.0,0.0,0.0,,
Isidro Comas,Argentina,1951,Fly-half,5.0,4.0,1.0,0.0,3.0,1.0,,
Alberto Conen,Argentina,1951,No. 8,3.0,1.0,1.0,1.0,0.0,0.0,,
Julio Genoud,Argentina,1952,Fullback,3.0,0.0,2.0,1.0,0.0,0.0,,
Rodolfo Grosse,Argentina,1952,Flanker,4.0,0.0,3.0,1.0,0.0,0.0,,
Gaston Recagno,Argentina,1952,Centre,1.0,0.0,1.0,0.0,0.0,0.0,,
Antonio Salinas,Argentina,1952,"Wing, Flanker",7.0,2.0,5.0,0.0,3.0,1.0,,
Osvaldo Bernacchi,Argentina,1954,Wing,6.0,3.0,3.0,0.0,3.0,0.0,,
Victor Christianson,Argentina,1954,Hooker,3.0,0.0,3.0,0.0,0.0,0.0,,
Eric Gahan,Argentina,1954,Centre,2.0,0.0,2.0,0.0,0.0,0.0,,
Erwin Hirsch,Argentina,1954,Prop,2.0,0.0,2.0,0.0,0.0,0.0,,
Michael Hughes,Argentina,1954,Fly-half,2.0,0.0,2.0,0.0,3.0,1.0,,
Roberto Pineo,Argentina,1954,Flanker,1.0,0.0,1.0,0.0,0.0,0.0,,
Bernardo Yustini,Argentina,1954,Lock,2.0,0.0,2.0,0.0,0.0,0.0,,
Luis Bavio,Argentina,1954,No. 8,1.0,0.0,1.0,0.0,0.0,0.0,,
Osvaldo Elia,Argentina,1954,Fullback,1.0,0.0,1.0,0.0,0.0,0.0,,
Jesus Loures,Argentina,1954,Flanker,1.0,0.0,1.0,0.0,0.0,0.0,,
Oscar Martinez Basante,Argentina,1954,Lock,1.0,0.0,1.0,0.0,0.0,0.0,,
Juan Manuel Belgrano,Argentina,1956,Fly-half,1.0,0.0,1.0,0.0,0.0,0.0,,
Malcolm Caldwell,Argentina,1956,Hooker,1.0,0.0,1.0,0.0,0.0,0.0,,
Ricardo Dell'Acqua,Argentina,1956,Lock,1.0,0.0,1.0,0.0,0.0,0.0,,
Juan Diez,Argentina,1956,Lock,1.0,0.0,1.0,0.0,0.0,0.0,,
Pedro Felisari,Argentina,1956,Scrum-half,1.0,0.0,1.0,0.0,0.0,0.0,,
Elias Gavina,Argentina,1956,Prop,12.0,6.0,6.0,0.0,0.0,0.0,,
Stanley Hogg,Argentina,1956,No. 8,7.0,3.0,4.0,0.0,3.0,1.0,,
Roque Lagarde,Argentina,1956,Prop,1.0,0.0,1.0,0.0,0.0,0.0,,
Enrique Mitchelstein,Argentina,1956,No. 8,3.0,0.0,3.0,0.0,0.0,0.0,,
Roberto Ochoa,Argentina,1956,Flanker,1.0,0.0,1.0,0.0,0.0,0.0,,
Martin Azpiros,Argentina,1956,Flanker,6.0,3.0,3.0,0.0,0.0,0.0,,
Roberto Dillon,Argentina,1956,Lock,1.0,0.0,1.0,0.0,0.0,0.0,,
Angel Guastella,Argentina,1956,Fly-half,4.0,0.0,4.0,0.0,6.0,0.0,,
Eamon Horan,Argentina,1956,Wing,1.0,0.0,1.0,0.0,0.0,0.0,,
Uriel Propato,Argentina,1956,Scrum-half,1.0,0.0,1.0,0.0,0.0,0.0,,
Pablo Yanguela,Argentina,1956,Centre,1.0,0.0,1.0,0.0,0.0,0.0,,
Carlos Alvarez,Argentina,1958,Flanker,6.0,3.0,3.0,0.0,0.0,0.0,,
Carlos Ezcurra,Argentina,1958,Hooker,3.0,3.0,0.0,0.0,0.0,0.0,,
Juan Guidi,Argentina,1958,Fly-half,8.0,6.0,2.0,0.0,3.0,1.0,,
Ricardo Hogg,Argentina,1958,Lock,8.0,6.0,2.0,0.0,3.0,1.0,,
Enrique Holmgren,Argentina,1958,Scrum-half,7.0,3.0,4.0,0.0,0.0,0.0,,
Carlos Lennon,Argentina,1958,Wing,2.0,2.0,0.0,0.0,0.0,0.0,,
Luis Mendez,Argentina,1958,Centre,4.0,3.0,1.0,0.0,0.0,0.0,,
Carlos Olivera,Argentina,1958,Lock,5.0,3.0,2.0,0.0,0.0,0.0,,
Raul Pesce,Argentina,1958,Fullback,3.0,3.0,0.0,0.0,0.0,0.0,,
Eduardo Sorhaburu,Argentina,1958,Prop,4.0,3.0,1.0,0.0,0.0,0.0,,
Eduardo Verardo,Argentina,1958,Prop,8.0,6.0,2.0,0.0,3.0,1.0,,
Enrique Bianchetti,Argentina,1959,Wing,2.0,0.0,2.0,0.0,0.0,0.0,,
Juan Casanegra,Argentina,1959,Hooker,4.0,0.0,4.0,0.0,0.0,0.0,,
Carlos Giuliano,Argentina,1959,Wing,3.0,0.0,3.0,0.0,0.0,0.0,,
Esteban Karplus,Argentina,1959,Centre,5.0,0.0,5.0,0.0,3.0,1.0,,
Ricardo Raimundez,Argentina,1959,Fullback,2.0,0.0,2.0,0.0,3.0,0.0,,
Rodolfo Devoto,Argentina,1960,Fullback,1.0,0.0,1.0,0.0,3.0,0.0,,
