Name,Team,Debut,Position,Matches,Wins,Losses,Draws,Points,Tries,Birthplace,Birthcountry
Isei Colati Koliavu,Fiji,2014,Prop,9,4,5,0,0,0,Suva,Fiji
Lee-Roy Atalifo,Fiji,2014,Prop,9,6,3,0,5,1,Suva,Fiji
Alipate Ratini,Fiji,2014,Wing,1,0,1,0,5,1,Namosi,Fiji
Nemia Soqeta,Fiji,2014,"Lock, Flanker",15,6,8,1,5,1,Nadi,Fiji
Taniela Koroi,Fiji,2014,Prop,6,4,1,1,0,0,Kadavu,Fiji
Benito Masilevu,Fiji,2015,Wing,5,1,4,0,0,0,,
Ben Volavola,Fiji,2015,Fly-half,14,7,6,1,56,2,NSW,Australia
Peceli Yato,Fiji,2015,Flanker,8,4,3,1,0,0,Sigatoka,Fiji
Naulia Dawai,Fiji,2016,Flanker,6,3,3,0,0,0,Lautoka,Fiji
Patrick Osborne,Fiji,2016,Wing,3,2,1,0,5,1,Suva,Fiji
Samisoni Viriviri Nasagavesi,Fiji,2016,Wing,2,2,0,0,0,0,Dratabu,Fiji
Eremasi Radrodro,Fiji,2016,Back-row,5,2,3,0,5,1,,
Save Tabakanalagi,Fiji,2016,Lock,2,1,1,0,0,0,,
Serupepeli Vularika,Fiji,2016,Scrum-half,5,3,2,0,0,0,,
Eroni Vasiteri Narumasa,Fiji,2016,Centre,2,1,1,0,0,0,,
Mosese Voka,Fiji,2016,Back-row,3,1,2,0,0,0,,
Savenaca Rawaca,Fiji,2016,Centre,1,0,1,0,0,0,,
Mesake Doge,Fiji,2016,Prop,1,0,1,0,0,0,,
Jale Sassen,Fiji,2016,Hooker,1,0,1,0,0,0,,
Vatemo Ravouvou,Fiji,2016,Fullback,1,0,1,0,0,0,,
Joeli Veitayaki,Fiji,2016,Prop,2,1,1,0,0,0,,
