Name,Team,Debut,Position,Matches,Wins,Losses,Draws,Points,Tries,Birthplace,Birthcountry
Bob Westfield,Australia,1928,Fullback,6,3,3,0,0,0,Hunterville,NewZealand
Bill White,Australia,1928,Wing,3,1,2,0,6,1,"Coogee, NSW",Australia
Bill Hemingway,Australia,1928,Wing,5,2,3,0,9,3,Auckland,NewZealand
Allen Munsie,Australia,1928,Flanker,1,0,1,0,0,0,"Guyra, NSW",Australia
Walter Phipps,Australia,1928,Hooker,1,0,1,0,0,0,"Moss Vale, NSW",Australia
Geoff Bland,Australia,1928,Lock,8,3,5,0,0,0,"Manly, NSW",Australia
Bruce Caldwell,Australia,1928,Centre,1,1,0,0,0,0,"Randwick, NSW",Fiji
Donald Bull,Australia,1928,Centre,1,0,1,0,0,0,"Barraba, NSW",Australia
Bernard Croft,Australia,1928,Wing,1,0,1,0,2,0,"Hobart, TAS",Australia
Edward Bonis,Australia,1929,Hooker,21,10,10,1,3,1,"Brisbane, QLD",Australia
Cam Gordon,Australia,1929,Wing,1,1,0,0,3,1,"Bowral, NSW",Australia
Harry Hamalainen,Australia,1929,Lock,3,3,0,0,0,0,"Brisbane, QLD",Australia
Len Palfreyman,Australia,1929,Flanker,4,2,2,0,0,0,"Coogee, NSW",Australia
Eddie Thompson,Australia,1929,Prop,4,4,0,0,0,0,"Dalby, QLD",Australia
Alan Thorpe,Australia,1929,NA,1,1,0,0,0,0,"Sydney, NSW",Australia
Gordon McGhie,Australia,1929,Wing,3,3,0,0,6,2,"Brisbane, QLD",Australia
Gordon Sturtridge,Australia,1929,Centre,9,4,5,0,3,1,"Emmaville, NSW",Australia
Walter Bennett,Australia,1931,Scrum-half,4,2,2,0,3,1,"Brisbane, QLD",Australia
Owen Bridle,Australia,1931,Flanker,12,5,6,1,15,5,Exmouth,England
Jim Clark,Australia,1931,Flanker,5,2,3,0,0,0,"Mount Perry, QLD",Australia
Harold Herd,Australia,1931,Centre,1,1,0,0,0,0,"Coff's Harbour, NSW",Australia
Tom Perrin,Australia,1931,No. 8,2,1,1,0,0,0,"Summer Hill, NSW",Australia
Jack Steggall,Australia,1931,Fullback,10,4,6,0,9,3,"Geraldton, WA",Australia
Harold Tolhurst,Australia,1931,Wing,2,1,1,0,0,0,"Brewarina, NSW",Australia
Max White,Australia,1931,Prop,9,4,5,0,0,0,"Crow's Nest, QLD",Australia
Dave Cowper,Australia,1931,Centre,9,3,6,0,18,4,"Mosman, NSW",Australia
Kiwi Cooke,Australia,1932,Lock,14,6,8,0,3,1,"Nanango, QLD",Australia
Dinny Love,Australia,1932,Prop,3,1,2,0,0,0,"Sydney, NSW",Australia
Weary Dunlop,Australia,1932,No. 8,2,1,1,0,0,0,"Wangaratta, VIC",Australia
Roy Lindsay,Australia,1932,Wing,1,0,1,0,0,0,"Toowoomba, QLD",Australia
Ron Biilmann,Australia,1933,Fly-half,4,1,3,0,12,0,"Berridale, NSW",Australia
Jack Kelaher,Australia,1933,Wing,13,4,8,1,9,3,"Barabra, NSW",Australia
Wal Mackney,Australia,1933,No. 8,4,2,1,1,0,0,"Bellingen, NSW",Australia
Doug McLean,Australia,1933,Wing,10,4,5,1,12,4,"Roma, QLD",Australia
Bill White,Australia,1933,Lock,10,4,5,1,0,0,"Mackay, QLD",Australia
Aub Hodgson,Australia,1933,No. 8,11,3,8,0,3,1,"Lockhart, NSW",Australia
Vincent Bermingham,Australia,1934,Prop,3,1,1,1,0,0,Toowoomba,Australia
Dooney Hayes,Australia,1934,Centre,5,1,3,1,3,0,"Toowoomba, QLD",Australia
Ted Jessep,Australia,1931,Prop,4,2,1,1,0,0,Leichhard,Australia
Wally Lewis,Australia,1934,Fly-half,4,1,2,1,0,0,"Brisbane, QLD",Australia
Ron Walden,Australia,1934,Prop,4,1,2,1,0,0,"Quambone, NSW",Australia
Mike Gibbons,Australia,1936,Scrum-half,3,1,2,0,2,0,"Mosman, NSW",Australia
Frank Hutchinson,Australia,1936,Lock,4,0,4,0,0,0,"Armidale, NSW",Australia
Russell Kelly,Australia,1936,No. 8,7,1,6,0,2,0,"Sydney, NSW",Australia
Bill McLaughlin,Australia,1936,Centre,2,0,2,0,6,2,"Strathfield, NSW",Australia
Stake Malone,Australia,1936,Prop,4,1,3,0,0,0,"Drummoyne, NSW",Australia
Thomas Pauling,Australia,1936,Centre,2,0,2,0,0,0,"Sydney, NSW",Australia
Ron Rankin,Australia,1936,Fullback,7,1,6,0,27,0,"Major's Creek, NSW",Australia
Vic Richards,Australia,1936,Fly-half,5,1,4,0,3,1,"Coogee, NSW",Australia
Keith Storey,Australia,1936,Fullback,1,0,1,0,0,0,"Strathfield, NSW",Australia
