Name,Team,Debut,Position,Matches,Wins,Losses,Draws,Points,Tries,Birthplace,Birthcountry
Yoshimitsu Konishi,Japan,1980,Scrum-half,23.0,6.0,16.0,1.0,28.0,7.0,,
Esturo Tsuji,Japan,1980,Wing,6.0,2.0,4.0,0.0,16.0,4.0,,
Toshihiro Hirai,Japan,1980,Hooker,3.0,2.0,1.0,0.0,0.0,0.0,,
Yoshichiro Ikeda,Japan,1980,Prop,4.0,1.0,3.0,0.0,0.0,0.0,,
Nortitoshi Toyoda,Japan,1982,NA,1.0,1.0,0.0,0.0,0.0,0.0,,
Kazuhiko Honjo,Japan,1982,Fly-half,10.0,3.0,7.0,0.0,67.0,2.0,,
Masahiro Inoue,Japan,1982,Hooker,5.0,2.0,3.0,0.0,0.0,0.0,,
Takao Ooba,Japan,1982,Prop,1.0,0.0,1.0,0.0,0.0,0.0,,
Takanobu Kondo,Japan,1982,Lock,2.0,0.0,2.0,0.0,0.0,0.0,,
Seiji Hirao,Japan,1982,Fly-half,35.0,7.0,27.0,1.0,18.0,1.0,Kyoto,Japan
Yasuharu Kawase,Japan,1982,Flanker,10.0,1.0,9.0,0.0,0.0,0.0,,
Kimitaka Morioka,Japan,1982,Fly-half,1.0,0.0,1.0,0.0,0.0,0.0,,
Noboru Watanabe,Japan,1982,NA,1.0,0.0,1.0,0.0,0.0,0.0,,
Koji Kawachi,Japan,1983,Lock,2.0,1.0,1.0,0.0,0.0,0.0,,
Hideo Kobayashi,Japan,1983,Centre,7.0,1.0,6.0,0.0,23.0,0.0,,
Atsushi Oyagi,Japan,1983,Lock,30.0,6.0,23.0,1.0,12.0,3.0,,
Kenzo Takada,Japan,1983,Flanker,1.0,0.0,1.0,0.0,0.0,0.0,,
Tetsuya Higashida,Japan,1983,Wing,1.0,0.0,1.0,0.0,0.0,0.0,,
Toshitaka Kimura,Japan,1984,Prop,10.0,1.0,9.0,0.0,0.0,0.0,,
Masahiko Koshiyama,Japan,1984,Flanker,10.0,2.0,8.0,0.0,4.0,1.0,,
Shinji Onuki,Japan,1984,Wing,15.0,2.0,12.0,1.0,12.0,3.0,,
Masato Yasuda,Japan,1984,Fullback,1.0,0.0,1.0,0.0,0.0,0.0,,
Masaharu Aizawa,Japan,1984,Prop,11.0,2.0,8.0,1.0,0.0,0.0,,
Toshiro Yoshino,Japan,1985,Utility back,7.0,0.0,7.0,0.0,4.0,1.0,,
Shogo Mukai,Japan,1985,Fullback,13.0,1.0,11.0,1.0,0.0,0.0,,
Daijiro Murai,Japan,1985,Fullback,8.0,0.0,8.0,0.0,4.0,1.0,,
Yoshifumi Kasai,Japan,1985,Flanker,2.0,0.0,2.0,0.0,0.0,0.0,,
Eiji Kutsuki,Japan,1985,Centre,30.0,10.0,19.0,1.0,39.0,9.0,,
Toshihiro Matsunaga,Japan,1985,Centre,2.0,0.0,2.0,0.0,0.0,0.0,,
Nofomuli Taumoefolau,Japan,1979,Wing,18.0,4.0,13.0,1.0,20.0,5.0,,
Masato Tsuchida,Japan,1985,Flanker,1.0,0.0,1.0,0.0,0.0,0.0,,
Kinya Konishi,Japan,1986,Lock,2.0,0.0,1.0,1.0,0.0,0.0,,
Katsuhiro Matsuo,Japan,1986,Fly-half,23.0,8.0,14.0,1.0,61.0,3.0,Miyazaki,Japan
Osamu Ota,Japan,1986,Prop,27.0,10.0,16.0,1.0,5.0,1.0,Akitai,
Hopoi Taione,Japan,1986,No. 8,4.0,1.0,2.0,1.0,0.0,0.0,,
Koji Yasumi,Japan,1986,Prop,3.0,1.0,2.0,0.0,0.0,0.0,,
Katsunori Ishii,Japan,1986,Fullback,1.0,0.0,1.0,0.0,0.0,0.0,,
Seiji Kurihara,Japan,1986,Lock,3.0,0.0,3.0,0.0,0.0,0.0,,
