Name,Team,Debut,Position,Matches,Wins,Losses,Draws,Points,Tries,Birthplace,Birthcountry
David Morton,Scotland,1887,Forward,9.0,6.0,2.0,1.0,0.0,3.0,Glasgow,Scotland
Charles Orr,Scotland,1887,Halfback,16.0,12.0,3.0,1.0,1.0,3.0,Neilston,Scotland
Alexander Woodrow,Scotland,1887,Three-quarters,3.0,2.0,0.0,1.0,NA,0.0,Glasgow,Scotland
Alec Cameron,Scotland,1887,Fullback,3.0,1.0,2.0,0.0,0.0,0.0,Oban,Scotland
Henry Chambers,Scotland,1888,Fullback,4.0,3.0,1.0,0.0,NA,0.0,Victoria,Australia
Alfred Duke,Scotland,1888,Forward,6.0,5.0,1.0,0.0,0.0,0.0,Forfar,Scotland
Macbeth Duncan,Scotland,1888,Three-quarters,1.0,0.0,1.0,0.0,NA,0.0,Aberdeen,Scotland
Charles Fraser,Scotland,1888,Halfback,2.0,1.0,1.0,0.0,NA,0.0,Paisley,Scotland
Harry Stevenson,Scotland,1888,Fullback,15.0,11.0,3.0,1.0,3.0,0.0,Edinburgh,Scotland
Louis Stevenson,Scotland,1888,Forward,1.0,0.0,1.0,0.0,NA,0.0,Jedburgh,Scotland
Tom White,Scotland,1888,Forward,3.0,2.0,1.0,0.0,NA,0.0,Cumnock,Scotland
Alexander Malcolm,Scotland,1888,Forward,1.0,1.0,0.0,0.0,NA,0.0,Glasgow,Scotland
Bill Auld,Scotland,1889,Forward,2.0,2.0,0.0,0.0,0.0,0.0,,
John Boswell,Scotland,1889,Forward,15.0,11.0,3.0,1.0,26.0,5.0,Garallan,
William Macdonald,Scotland,1889,Forward,3.0,2.0,1.0,0.0,0.0,0.0,Inverness,Scotland
James Marsh,Scotland,1889,Three-quarters,3.0,3.0,0.0,0.0,0.0,0.0,,
Alfred Methuen,Scotland,1889,Forward,2.0,2.0,0.0,0.0,NA,0.0,,
Alexander Aitken,Scotland,1889,Forward,1.0,1.0,0.0,0.0,NA,0.0,Edinburgh,Scotland
Darsie Anderson,Scotland,1889,Halfback,8.0,6.0,2.0,0.0,1.0,1.0,Kent,England
J.G. McKendrick,Scotland,1889,Forward,1.0,1.0,0.0,0.0,NA,0.0,,
Jack Orr,Scotland,1889,Forward,12.0,9.0,2.0,1.0,4.0,3.0,Neilston,Scotland
Adam Dalgleish,Scotland,1890,Forward,8.0,4.0,4.0,0.0,0.0,0.0,Bellingham,USA
Frederick Goodhue,Scotland,1890,Forward,9.0,7.0,2.0,0.0,1.0,1.0,ON,Canada
Gregor MacGregor,Scotland,1890,Three-quarters,13.0,8.0,4.0,1.0,5.0,1.0,Edinburgh,Scotland
Ian MacIntyre,Scotland,1890,Forward,6.0,5.0,1.0,0.0,0.0,0.0,,
Paul Clauss,Scotland,1891,Three-quarters,9.0,8.0,1.0,0.0,6.0,3.0,Munich,Germany
Herbert Leggatt,Scotland,1891,Forward,9.0,7.0,2.0,0.0,1.0,1.0,East Indie,India
George Neilson,Scotland,1891,Forward,14.0,8.0,5.0,1.0,6.0,1.0,Glasgow,Scotland
William Neilson,Scotland,1891,Three-quarters,14.0,10.0,2.0,2.0,4.0,1.0,Bothwell,Scotland
William Gibson,Scotland,1891,Forward,14.0,9.0,4.0,1.0,0.0,0.0,Edinburgh,Scotland
William Wotherspoon,Scotland,1891,Halfback,8.0,5.0,3.0,0.0,3.0,3.0,Fife,Scotland
George Campbell,Scotland,1892,Centre,17.0,9.0,5.0,3.0,9.0,2.0,Sussex,England
John Millar,Scotland,1892,Forward,6.0,4.0,2.0,0.0,2.0,1.0,,
Nelson Henderson,Scotland,1892,Forward,1.0,1.0,0.0,0.0,0.0,0.0,London,England
James Woodburn,Scotland,1892,Three-quarters,1.0,1.0,0.0,0.0,0.0,0.0,Glasgow,Scotland
William Cownie,Scotland,1893,Forward,9.0,5.0,3.0,1.0,0.0,0.0,Edinburgh,Scotland
James Gowans,Scotland,1893,Wing,8.0,5.0,2.0,1.0,6.0,2.0,Durham,England
Robert Greig,Scotland,1893,Halfback,2.0,1.0,1.0,0.0,0.0,0.0,Glasgow,Scotland
Thomas Hendry,Scotland,1893,Forward,4.0,2.0,1.0,1.0,0.0,0.0,Glasgow,Scotland
Henry Menzies,Scotland,1893,Forward,4.0,1.0,2.0,1.0,0.0,0.0,ON,Canada
David Robertson,Scotland,1893,Three-quarters,1.0,0.0,1.0,0.0,0.0,0.0,Glasgow,Scotland
James Bishop,Scotland,1893,Forward,1.0,0.0,0.0,1.0,0.0,0.0,Glasgow,Scotland
William Donaldson,Scotland,1893,Halfback,6.0,2.0,2.0,2.0,3.0,0.0,Glasgow,Scotland
D. Fisher,Scotland,1893,Forward,1.0,0.0,0.0,1.0,0.0,0.0,,
Jim Ford,Scotland,1893,Forward,1.0,0.0,0.0,1.0,0.0,0.0,,
John Simpson,Scotland,1893,Halfback,13.0,7.0,4.0,2.0,0.0,0.0,,
Roger Davidson,Scotland,1893,Forward,1.0,1.0,0.0,0.0,0.0,0.0,Kinfauns,Scotland
