Name,Team,Debut,Position,Matches,Wins,Losses,Draws,Points,Tries,Birthplace,Birthcountry
Jack Jackson,SouthAfrica,1903,Forward,1.0,0.0,0.0,1.0,0.0,0.0,Victoria West,SouthAfrica
Rajah Martheze,SouthAfrica,1903,Forward,3.0,2.0,0.0,1.0,0.0,0.0,Cape Province,Solomon Islands
Henry Metcalf,SouthAfrica,1903,Forward,1.0,0.0,0.0,1.0,0.0,0.0,Caledon,SouthAfrica
Jock Anderson,SouthAfrica,1903,Forward,1.0,1.0,0.0,0.0,0.0,0.0,Cape Town,SouthAfrica
John Botha,SouthAfrica,1903,Forward,1.0,1.0,0.0,0.0,0.0,0.0,Cape Town,SouthAfrica
Paddy Carolin,SouthAfrica,1903,Halfback,3.0,2.0,1.0,0.0,0.0,0.0,E Province,Rwanda
Hugh Ferris,SouthAfrica,1901,Scrum-half,2.0,1.0,1.0,0.0,0.0,0.0,Co Down,Ireland
Tommy Hobson,SouthAfrica,1903,Halfback,1.0,1.0,0.0,0.0,0.0,0.0,Somerset East,SouthAfrica
Bob Loubser,SouthAfrica,1903,Wing,7.0,5.0,1.0,1.0,9.0,3.0,Klipheuvel,
Alec Reid,SouthAfrica,1903,Forward,1.0,1.0,0.0,0.0,3.0,1.0,Swellendam District,SouthAfrica
Polla Roos,SouthAfrica,1903,Forward,4.0,3.0,0.0,1.0,0.0,0.0,Rus-en-Vrede,SouthAfrica
Koei Brink,SouthAfrica,1906,Forward,3.0,1.0,1.0,1.0,0.0,0.0,Kuils River,SouthAfrica
Cocky Brooks,SouthAfrica,1906,Forward,1.0,0.0,1.0,0.0,0.0,0.0,King William's Town,SouthAfrica
Adam Burdett,SouthAfrica,1906,Forward,2.0,1.0,1.0,0.0,0.0,0.0,Oudtshoorn,SouthAfrica
Bingo Burger,SouthAfrica,1906,Forward,4.0,2.0,2.0,0.0,0.0,0.0,Cape Prov.,
Pinkie Daneel,SouthAfrica,1906,Forward,4.0,2.0,1.0,1.0,0.0,0.0,Bredasdorp,SouthAfrica
Boy de Villiers,SouthAfrica,1906,Centre,3.0,1.0,1.0,1.0,0.0,0.0,Paarl,SouthAfrica
Dietlof Mare,SouthAfrica,1906,Forward,1.0,0.0,1.0,0.0,0.0,0.0,Boland,SouthAfrica
Alf Marsberg,SouthAfrica,1906,Wing,3.0,1.0,1.0,1.0,0.0,0.0,Queenstown,NewZealand
Sommie Morkel,SouthAfrica,1906,Forward,4.0,2.0,1.0,1.0,0.0,0.0,Kimberley,SouthAfrica
Anton Stegmann,SouthAfrica,1906,Wing,2.0,1.0,1.0,0.0,3.0,1.0,Cradock,SouthAfrica
Jack Hirsch,SouthAfrica,1906,Centre,2.0,2.0,0.0,0.0,0.0,0.0,Port Elizabeth,SouthAfrica
Dirk Jackson,SouthAfrica,1906,Halfback,3.0,2.0,0.0,1.0,0.0,0.0,Constantia,România
Steve Joubert,SouthAfrica,1906,Fullback,3.0,2.0,0.0,1.0,8.0,1.0,Uniondale,USA
Pietie le Roux,SouthAfrica,1906,Forward,3.0,2.0,0.0,1.0,0.0,0.0,Paarl,SouthAfrica
Dougie Morkel,SouthAfrica,1906,Forward,9.0,8.0,0.0,1.0,38.0,3.0,Kimberley,SouthAfrica
Billy Millar,SouthAfrica,1906,Forward,6.0,4.0,1.0,1.0,6.0,2.0,Cape Prov,
Nic Crosby,SouthAfrica,1910,Forward,2.0,2.0,0.0,0.0,0.0,0.0,Tarkastad,SouthAfrica
Max Davison,SouthAfrica,1910,Forward,1.0,1.0,0.0,0.0,0.0,0.0,Cape Prov,
Dirkie de Villiers,SouthAfrica,1910,Centre,3.0,2.0,1.0,0.0,3.0,1.0,Boland,SouthAfrica
Cocky Hahn,SouthAfrica,1910,Wing,3.0,2.0,1.0,0.0,3.0,1.0,Paarl,SouthAfrica
Noel Howe-Browne,SouthAfrica,1910,Forward,3.0,2.0,1.0,0.0,0.0,0.0,,
Lammetjie Luyt,SouthAfrica,1910,Halfback,7.0,6.0,1.0,0.0,8.0,2.0,Ceres,SouthAfrica
Archie Marsberg,SouthAfrica,1910,Fullback,1.0,1.0,0.0,0.0,0.0,0.0,Fort Beaufort,SouthAfrica
Cliff Riordan,SouthAfrica,1910,Forward,2.0,1.0,1.0,0.0,0.0,0.0,Colesberg,SouthAfrica
Henry Walker,SouthAfrica,1910,Forward,3.0,2.0,1.0,0.0,0.0,0.0,Uitenhage,SouthAfrica
Arthur Williams,SouthAfrica,1910,Forward,1.0,1.0,0.0,0.0,0.0,0.0,Kimberley,SouthAfrica
Percy Allport,SouthAfrica,1910,Fullback,2.0,1.0,1.0,0.0,3.0,1.0,Calvinia,SouthAfrica
Antonie Lombard,SouthAfrica,1910,Forward,1.0,0.0,1.0,0.0,0.0,0.0,Cape Prov,
Dick Luyt,SouthAfrica,1910,Centre,7.0,6.0,1.0,0.0,3.0,1.0,Ceres,SouthAfrica
Wally Mills,SouthAfrica,1910,Wing,1.0,0.0,1.0,0.0,3.0,1.0,Durbanville,SouthAfrica
Toby Moll,SouthAfrica,1910,Forward,1.0,0.0,1.0,0.0,0.0,0.0,Cape Town,SouthAfrica
Gideon Roos,SouthAfrica,1910,Forward,2.0,1.0,1.0,0.0,3.0,1.0,Stellenbosch,SouthAfrica
Clive van Ryneveld,SouthAfrica,1910,Halfback,2.0,1.0,1.0,0.0,0.0,0.0,Graaf-Reinet,SouthAfrica
Boy Morkel,SouthAfrica,1910,Forward,9.0,7.0,1.0,1.0,6.0,2.0,Somerset West,SouthAfrica
Koot Reynecke,SouthAfrica,1910,Forward,1.0,1.0,0.0,0.0,3.0,1.0,Senekal,SouthAfrica
Joe Francis,SouthAfrica,1912,Forward,5.0,5.0,0.0,0.0,6.0,2.0,Upington,SouthAfrica
Saturday Knight,SouthAfrica,1912,Forward,5.0,5.0,0.0,0.0,0.0,0.0,Burgersdorp,SouthAfrica
Sep Ledger,SouthAfrica,1912,Forward,4.0,4.0,0.0,0.0,3.0,1.0,Kimberley,SouthAfrica
John Luyt,SouthAfrica,1912,Forward,4.0,4.0,0.0,0.0,0.0,0.0,Ceres,SouthAfrica
Boetie McHardy,SouthAfrica,1912,Wing,5.0,5.0,0.0,0.0,18.0,6.0,Bloemfontein,SouthAfrica
Jacky Morkel,SouthAfrica,1912,Centre,5.0,5.0,0.0,0.0,16.0,4.0,Somerset West,SouthAfrica
Gerhard Morkel,SouthAfrica,1912,Fullback,8.0,6.0,1.0,1.0,16.0,0.0,Somerset West,SouthAfrica
Jan Stegmann,SouthAfrica,1912,Wing,5.0,5.0,0.0,0.0,15.0,5.0,Cape Prov,
Tommy Thompson,SouthAfrica,1912,Forward,3.0,3.0,0.0,0.0,0.0,0.0,Cape Prov,
Tom van Vuuren,SouthAfrica,1912,Forward,5.0,5.0,0.0,0.0,0.0,0.0,Adelaide,Australia
John McCulloch,SouthAfrica,1913,Halfback,2.0,2.0,0.0,0.0,0.0,0.0,Kimberley,SouthAfrica
Eddie Shum,SouthAfrica,1913,Forward,1.0,1.0,0.0,0.0,0.0,0.0,Estcourt,Canada
Jack Immelman,SouthAfrica,1913,Halfback,1.0,1.0,0.0,0.0,0.0,0.0,Victoria West,SouthAfrica
Wally Clarkson,SouthAfrica,1921,Centre,3.0,2.0,1.0,0.0,0.0,0.0,Durban,SouthAfrica
Theuns Kruger,SouthAfrica,1921,Hooker,8.0,5.0,2.0,1.0,0.0,0.0,Steynsburg,SouthAfrica
Frank Mellish,SouthAfrica,1920,Flanker,12.0,8.0,2.0,2.0,3.0,1.0,Rondebosch,SouthAfrica
Charlie Meyer,SouthAfrica,1921,Centre,3.0,1.0,1.0,1.0,0.0,0.0,Bethel,USA
Baby Michau,SouthAfrica,1921,Lock,1.0,0.0,1.0,0.0,0.0,0.0,Guadock,
Mannetjies Michau,SouthAfrica,1921,Scrum-half,3.0,1.0,1.0,1.0,0.0,0.0,Guadock,
Harry Morkel,SouthAfrica,1921,Lock,1.0,0.0,1.0,0.0,0.0,0.0,Kimberley,SouthAfrica
Henry Morkel,SouthAfrica,1921,Wing,2.0,1.0,1.0,0.0,0.0,0.0,Somerset West,SouthAfrica
Phil Mostert,SouthAfrica,1921,Prop,14.0,10.0,3.0,1.0,6.0,1.0,Krugersdorp,SouthAfrica
Tokkie Scholtz,SouthAfrica,1921,Flanker,2.0,1.0,1.0,0.0,0.0,0.0,Somerset West,SouthAfrica
Taffy Townsend,SouthAfrica,1921,Scrum-half,1.0,0.0,1.0,0.0,0.0,0.0,Newport,Wales
Attie van Heerden,SouthAfrica,1921,Wing,2.0,0.0,1.0,1.0,3.0,1.0,Boshof,SouthAfrica
Alf Walker,SouthAfrica,1921,Lock,6.0,3.0,1.0,2.0,0.0,0.0,Randfontein,Fiji
Nic du Plessis,SouthAfrica,1921,Lock,5.0,3.0,0.0,2.0,0.0,0.0,Steynsburg,SouthAfrica
Mervyn Ellis,SouthAfrica,1921,Flanker,6.0,4.0,0.0,2.0,0.0,0.0,Kokstad,SouthAfrica
Royal Morkel,SouthAfrica,1921,Lock,2.0,1.0,0.0,1.0,0.0,0.0,Kimberley,SouthAfrica
Billy Sendin,SouthAfrica,1921,Centre,1.0,1.0,0.0,0.0,3.0,1.0,Kimberley,SouthAfrica
Tank van Rooyen,SouthAfrica,1921,Lock,2.0,1.0,0.0,1.0,0.0,0.0,Steynsburg,SouthAfrica
Bill Zeller,SouthAfrica,1921,Wing,2.0,1.0,0.0,1.0,0.0,0.0,Umtala,SouthAfrica
Sas de Kock,SouthAfrica,1921,Centre,2.0,0.0,0.0,2.0,0.0,0.0,Caledon,SouthAfrica
Sarel Strauss,SouthAfrica,1921,Centre,1.0,0.0,0.0,1.0,0.0,0.0,,
Pierre Albertyn,SouthAfrica,1924,Centre,4.0,3.0,0.0,1.0,3.0,1.0,Kleinmond,SouthAfrica
Hans Aucamp,SouthAfrica,1924,Wing,2.0,2.0,0.0,0.0,3.0,1.0,Steynsburg,SouthAfrica
Champion Myburgh,SouthAfrica,1924,Scrum-half,1.0,1.0,0.0,0.0,0.0,0.0,Paarl,SouthAfrica
Bennie Osler,SouthAfrica,1924,Fly-half,17.0,12.0,4.0,1.0,46.0,2.0,Aliwal North,SouthAfrica
Bill Payn,SouthAfrica,1924,Flanker,2.0,2.0,0.0,0.0,0.0,0.0,Harding,USA
Kenny Starke,SouthAfrica,1924,Wing,4.0,3.0,0.0,1.0,13.0,3.0,Muldersvlei,SouthAfrica
Jackie Tindall,SouthAfrica,1924,Fullback,5.0,3.0,2.0,0.0,0.0,0.0,Stellenbosch,SouthAfrica
Nic van Druten,SouthAfrica,1924,No. 8,8.0,5.0,2.0,1.0,6.0,2.0,Griquatown,
Jack Bester,SouthAfrica,1924,Centre,2.0,2.0,0.0,0.0,3.0,1.0,Moorreesburg,SouthAfrica
Nic Bosman,SouthAfrica,1924,Fullback,3.0,2.0,0.0,1.0,0.0,0.0,Pretoria,SouthAfrica
Pally Truter,SouthAfrica,1924,Scrum-half,2.0,2.0,0.0,0.0,0.0,0.0,Riebeeck-Kasteel,
Daunce Devine,SouthAfrica,1924,Scrum-half,2.0,0.0,1.0,1.0,0.0,0.0,Paarl,SouthAfrica
Paul la Grange,SouthAfrica,1924,Flanker,2.0,1.0,0.0,1.0,0.0,0.0,Riversdale,Canada
Jack Slater,SouthAfrica,1924,Wing,3.0,2.0,0.0,1.0,6.0,2.0,Grahamstown,SouthAfrica
BV Vanderplank,SouthAfrica,1924,Prop,2.0,1.0,0.0,1.0,0.0,0.0,Pietermaritzburg,SouthAfrica
George Daneel,SouthAfrica,1928,No. 8,8.0,6.0,2.0,0.0,6.0,2.0,Calvinia,SouthAfrica
Pierie de Villiers,SouthAfrica,1928,Scrum-half,8.0,6.0,2.0,0.0,0.0,0.0,Worcester,England
Brooke Duffy,SouthAfrica,1928,Centre,1.0,1.0,0.0,0.0,0.0,0.0,East London,SouthAfrica
Flip Nel,SouthAfrica,1928,Lock,16.0,13.0,3.0,0.0,3.0,1.0,Natal,SouthAfrica
Sharkey Osler,SouthAfrica,1928,Centre,1.0,1.0,0.0,0.0,0.0,0.0,Aliwal North,SouthAfrica
Hennie Potgieter,SouthAfrica,1928,Lock,2.0,1.0,1.0,0.0,0.0,0.0,,
Nic Pretorius,SouthAfrica,1928,Flanker,4.0,2.0,2.0,0.0,0.0,0.0,Vryburg,SouthAfrica
Boet Prinsloo,SouthAfrica,1928,Wing,1.0,1.0,0.0,0.0,0.0,0.0,Standerton,SouthAfrica
SP van Wyk,SouthAfrica,1928,Prop,2.0,1.0,1.0,0.0,0.0,0.0,Middelburg,Nederland
Gerry Brand,SouthAfrica,1928,Fullback,16.0,13.0,3.0,0.0,55.0,0.0,Cape Town,SouthAfrica
John Dobie,SouthAfrica,1928,Centre,1.0,0.0,1.0,0.0,0.0,0.0,Rustenburg,SouthAfrica
Neville Tod,SouthAfrica,1928,Wing,1.0,0.0,1.0,0.0,0.0,0.0,Durban,SouthAfrica
JC van der Westhuizen,SouthAfrica,1928,Centre,4.0,2.0,2.0,0.0,3.0,1.0,Darling,SouthAfrica
Manus de Jongh,SouthAfrica,1928,Wing,1.0,1.0,0.0,0.0,3.0,1.0,Moorreesburg,SouthAfrica
AF du Toit,SouthAfrica,1928,Lock,2.0,1.0,1.0,0.0,0.0,0.0,Stellenbosch,SouthAfrica
Boy Louw,SouthAfrica,1928,Prop,18.0,14.0,4.0,0.0,3.0,1.0,Boland,SouthAfrica
Poim Oliver,SouthAfrica,1928,Prop,2.0,1.0,1.0,0.0,0.0,0.0,Graaf-Reinet,SouthAfrica
Willie Rousseau,SouthAfrica,1928,Centre,2.0,1.0,1.0,0.0,0.0,0.0,Steynsburg,SouthAfrica
PK Morkel,SouthAfrica,1928,Wing,1.0,0.0,1.0,0.0,0.0,0.0,Koelenhof,SouthAfrica
Jock van Niekerk,SouthAfrica,1928,Wing,1.0,0.0,1.0,0.0,0.0,0.0,Constantia,România
Ferdie Bergh,SouthAfrica,1931,Lock,17.0,13.0,4.0,0.0,21.0,7.0,Stellenbosch,SouthAfrica
Danie Craven,SouthAfrica,1931,Scrum-half,16.0,12.0,4.0,0.0,6.0,2.0,OFS,SouthAfrica
Geoff Gray,SouthAfrica,1931,Centre,4.0,3.0,1.0,0.0,0.0,0.0,Hastings,England
Bert Kipling,SouthAfrica,1931,Hooker,9.0,7.0,2.0,0.0,0.0,0.0,Kimberley,SouthAfrica
Andre McDonald,SouthAfrica,1931,Flanker,4.0,4.0,0.0,0.0,0.0,0.0,Murraysburg,SouthAfrica
Alvi van der Merwe,SouthAfrica,1931,Flanker,1.0,1.0,0.0,0.0,0.0,0.0,Rawsonville,Fiji
Floors Venter,SouthAfrica,1931,Wing,3.0,3.0,0.0,0.0,0.0,0.0,Pietersburg,SouthAfrica
Jimmy White,SouthAfrica,1931,Centre,10.0,7.0,3.0,0.0,10.0,2.0,CapeProv,
Morris Zimerman,SouthAfrica,1931,Wing,4.0,4.0,0.0,0.0,3.0,1.0,Jansenville,SouthAfrica
Nic Bierman,SouthAfrica,1931,Flanker,1.0,1.0,0.0,0.0,0.0,0.0,Potchefstroom,SouthAfrica
Ponie van der Westhuizen,SouthAfrica,1931,Wing,3.0,3.0,0.0,0.0,0.0,0.0,Darling,SouthAfrica
Franky Waring,SouthAfrica,1931,Centre,7.0,5.0,2.0,0.0,6.0,2.0,Cape Town,SouthAfrica
Lucas Strachan,SouthAfrica,1932,Flanker,10.0,8.0,2.0,0.0,0.0,0.0,Parys,France
George d'Alton,SouthAfrica,1933,Flanker,1.0,1.0,0.0,0.0,0.0,0.0,Cape Town,SouthAfrica
Fronie Froneman,SouthAfrica,1933,Flanker,1.0,1.0,0.0,0.0,0.0,0.0,Cathcart,Scotland
Jack Gage,SouthAfrica,1926,Wing,5.0,4.0,1.0,0.0,3.0,1.0,Worcester,England
Manie Geere,SouthAfrica,1933,Lock,5.0,3.0,2.0,0.0,0.0,0.0,Pretoria,SouthAfrica
Fanie Louw,SouthAfrica,1933,Prop,12.0,8.0,4.0,0.0,6.0,2.0,Paarl District,SouthAfrica
Freddy Turner,SouthAfrica,1933,Wing,11.0,8.0,3.0,0.0,29.0,4.0,Port Elizabeth,SouthAfrica
Lappies Hattingh,SouthAfrica,1933,Flanker,1.0,0.0,1.0,0.0,0.0,0.0,Lindley,USA
