Samu Naqelevuki,1967,Fullback,circa 1944,12,6,4,12,Perú,Tacna,Candarave
Sakiasi Ose,1967,Flanker,date unknown,1,1,0,0,g,n,i
Nasivi Ravouvou,1967,Lock,circa 1945,18,8,5,15,Perú,Tacna,Candarave
Setareki Tamanivalu,1967,Flanker,date unknown,3,2,0,0,g,n,i
Sakopo Vodivodi,1967,Scrum-half,date unknown,3,2,0,3,g,n,i
Vilaime Waka,1967,Utility back,date unknown,3,2,0,0,g,n,i
Apenisa Tukairavua,1967,Lock,Naitasiri,11,7,1,4,Viti,Central,Suva
Maika Vakatawabai,1967,Hooker,date unknown,1,0,0,0,g,n,i
Asaeli Batibasaga,1967,Wing,date unknown,7,6,8,63,g,n,i
Waisea Tubu,1967,Centre,date unknown,1,1,0,0,g,n,i
Albert Eastgate,1968,Centre,date unknown,1,0,0,0,g,n,i
Suliasi Nacolai,1968,Wing,date unknown,6,3,6,18,g,n,i
Ropate Qalo,1968,Centre,date unknown,2,0,0,0,g,n,i
Lario Raitilava,1968,Fullback,date unknown,11,6,2,26,g,n,i
Timoci Tukaitabua,1968,Flanker,date unknown,5,3,1,3,g,n,i
Apisalome Turagacoko,1968,Prop,date unknown,3,0,1,3,g,n,i
Ilai Senivau,1968,Prop,date unknown,1,0,0,0,g,n,i
Meli Kurisaru,1968,Flanker,date unknown,14,9,4,13,g,n,i
Semesa Sacere,1968,Scrum-half,date unknown,1,0,0,0,g,n,i
Watile Tuinagiagia,1968,Fullback,date unknown,2,0,0,0,g,n,i
Isoa Volavola,1968,Hooker,date unknown,7,5,4,12,g,n,i
Peniasi Nasalo,1968,Flanker,date unknown,4,2,0,7,g,n,i
Jona Qoro Narisia,1968,Prop,date unknown,14,9,8,26,g,n,i
Pio Tikoisuva,1968,Wing,date unknown,19,11,4,22,g,n,i
Seru Naitau,1968,Lock,date unknown,2,2,1,3,g,n,i
Sefanaia Ratu,1968,Wing,date unknown,1,1,0,0,g,n,i
Senitiki Nasave,1969,Centre,Nayawa,20,6,3,16,Viti,Laselase Village,Nayawa Street
George Sailosi,1969,Wing,date unknown,3,2,6,18,g,n,i
Semesa Sikivou,1969,Scrum-half,date unknown,7,3,3,59,g,n,i
Ilaitia Tuisese,1969,"No. 8, Lock",date unknown,17,8,5,17,g,n,i
Inia Namua,1969,Centre,date unknown,1,1,2,8,g,n,i
Atonio Racika,1969,Hooker,date unknown,30,13,5,19,g,n,i
Josateki Radrodro,1970,Wing,date unknown,3,1,1,3,g,n,i
Jo Sovau,1970,Prop,circa 1951,11,3,2,9,Perú,Tacna,Candarave
Josaia Visei,1970,Fullback,date unknown,9,3,1,7,g,n,i
Isimeli Batibasaga,1970,Scrum-half,date unknown,13,7,1,65,g,n,i
Inoke Buadromo,1970,Fullback,date unknown,1,1,1,3,g,n,i
Ravuama Latilevu,1970,Centre,date unknown,7,3,3,11,g,n,i
Sitiveni Ligamamada Rabuka,1970,Prop,date unknown,2,2,0,0,g,n,i
Vuniani Varo,1970,Wing,circa 1948,7,5,8,33,Perú,Tacna,Candarave
Jope Jnr. Naucabalavu Jnr.,1972,Lock,circa 1953,12,4,1,4,Perú,Tacna,Candarave
Tevita Rabuli,1972,Centre,date unknown,9,2,1,4,g,n,i
Taito Rauluni,1972,"Scrum-half, Fullback",date unknown,3,1,0,0,g,n,i
Wame Gavidi,1972,"Wing, Centre",date unknown,20,7,3,14,g,n,i
Nimilote Ratudina,1972,Prop,date unknown,14,6,1,14,g,n,i
Aminiasi Naituyaga,1972,Fullback,date unknown,5,0,0,9,g,n,i
Rupeni Qaraniqio,1972,Flanker,circa 1946,20,8,1,4,Perú,Tacna,Candarave
Dan Lobendhan,1973,Fly-half,Rakiraki,3,1,1,4,Viti,Rakiraki,Missing
Rodney Samuels,1973,Flanker,date unknown,6,1,0,0,g,n,i
