Juan Petrone,1949,Prop,date unknown,2,0,0,0,g,n,i
William Chiswell,1949,Wing,date unknown,1,0,0,0,g,n,i
Emilio Dacharry,1949,Hooker,date unknown,1,0,0,0,g,n,i
Leslie Allen,1951,Prop,date unknown,3,3,0,0,g,n,i
Ricardo Bazan,1951,Centre,date unknown,4,3,2,8,g,n,i
Desmond Farrell,1951,,date unknown,1,1,2,6,g,n,i
Enrique Fernandez del Casal,1951,Centre,date unknown,7,3,0,40,g,n,i
Marcelo Lanusse,1951,Back-row,date unknown,3,3,0,0,g,n,i
Carlos Morea,1951,Lock,date unknown,3,3,2,6,g,n,i
Jose Morganti,1951,Lock,date unknown,3,3,0,0,g,n,i
Uriel O'Farrell,1951,Wing,date unknown,3,3,14,42,g,n,i
Ricardo Pont Lezica,1951,Back-row,date unknown,3,3,0,0,g,n,i
Horacio Solveyra,1951,,date unknown,1,1,0,0,g,n,i
Isidro Comas,1951,Fly-half,date unknown,5,4,1,3,g,n,i
Alberto Conen,1951,No. 8,date unknown,3,1,0,0,g,n,i
Julio Genoud,1952,Fullback,date unknown,3,0,0,0,g,n,i
Rodolfo Grosse,1952,Flanker,date unknown,4,0,0,0,g,n,i
Gaston Recagno,1952,Centre,date unknown,1,0,0,0,g,n,i
Antonio Salinas,1952,"Flanker, Wing",date unknown,7,2,1,3,g,n,i
Osvaldo Bernacchi,1954,Wing,date unknown,6,3,0,3,g,n,i
Victor Christianson,1954,Hooker,date unknown,3,0,0,0,g,n,i
Eric Gahan,1954,Centre,date unknown,2,0,0,0,g,n,i
Erwin Hirsch,1954,Prop,date unknown,2,0,0,0,g,n,i
Michael Hughes,1954,Fly-half,date unknown,2,0,1,3,g,n,i
Roberto Pineo,1954,Flanker,date unknown,1,0,0,0,g,n,i
Bernardo Yustini,1954,Lock,date unknown,2,0,0,0,g,n,i
Luis Bavio,1954,No. 8,date unknown,1,0,0,0,g,n,i
Osvaldo Elia,1954,Fullback,date unknown,1,0,0,0,g,n,i
Jesus Loures,1954,Flanker,date unknown,1,0,0,0,g,n,i
Oscar Martinez Basante,1954,Lock,date unknown,1,0,0,0,g,n,i
Juan Manuel Belgrano,1956,,date unknown,1,0,0,0,g,n,i
Malcolm Caldwell,1956,,date unknown,1,0,0,0,g,n,i
Ricardo Dell'Acqua,1956,,date unknown,1,0,0,0,g,n,i
Juan Diez,1956,,date unknown,1,0,0,0,g,n,i
Pedro Felisari,1956,,date unknown,1,0,0,0,g,n,i
Elias Gavina,1956,Prop,date unknown,12,6,0,0,g,n,i
Stanley Hogg,1956,,date unknown,7,3,1,3,g,n,i
Roque Lagarde,1956,,date unknown,1,0,0,0,g,n,i
Enrique Mitchelstein,1956,No. 8,date unknown,3,0,0,0,g,n,i
Roberto Ochoa,1956,,date unknown,1,0,0,0,g,n,i
Martin Azpiros,1956,,date unknown,6,3,0,0,g,n,i
Roberto Dillon,1956,,date unknown,1,0,0,0,g,n,i
Angel Guastella,1956,Fly-half,date unknown,4,0,0,6,g,n,i
Eamon Horan,1956,,date unknown,1,0,0,0,g,n,i
Uriel Propato,1956,,date unknown,1,0,0,0,g,n,i
Pablo Yanguela,1956,,date unknown,1,0,0,0,g,n,i
Carlos Alvarez,1958,Flanker,date unknown,6,3,0,0,g,n,i
Carlos Ezcurra,1958,,date unknown,3,3,0,0,g,n,i
Juan Guidi,1958,Fly-half,date unknown,8,6,1,3,g,n,i
Ricardo Hogg,1958,,date unknown,8,6,1,3,g,n,i
Enrique Holmgren,1958,Scrum-half,date unknown,7,3,0,0,g,n,i
Carlos Lennon,1958,Wing,date unknown,2,2,0,0,g,n,i
Luis Mendez,1958,,date unknown,4,3,0,0,g,n,i
Carlos Olivera,1958,,date unknown,5,3,0,0,g,n,i
Raul Pesce,1958,,date unknown,3,3,0,0,g,n,i
Eduardo Sorhaburu,1958,Prop,date unknown,4,3,0,0,g,n,i
Eduardo Verardo,1958,,date unknown,8,6,1,3,g,n,i
Enrique Bianchetti,1959,,date unknown,2,0,0,0,g,n,i
Juan Casanegra,1959,Hooker,date unknown,4,0,0,0,g,n,i
Carlos Giuliano,1959,Wing,date unknown,3,0,0,0,g,n,i
Esteban Karplus,1959,Centre,date unknown,5,0,1,3,g,n,i
Ricardo Raimundez,1959,,date unknown,2,0,0,3,g,n,i
Rodolfo Devoto,1960,Fullback,date unknown,1,0,0,3,g,n,i
Eduardo Gonzalez del Solar,1960,Scrum-half,date unknown,4,3,1,3,g,n,i
Enrique Krossler,1960,Wing,date unknown,3,0,0,0,g,n,i
Enrico Neri,1960,Wing,date unknown,13,7,12,36,g,n,i
Ricardo Oliveri,1960,Centre,date unknown,6,3,1,34,g,n,i
Aitor Otano,1960,Lock,1938,26,15,6,18,Norge,Troms,Lyngen
Jorge Pulido,1960,Flanker,date unknown,1,0,0,0,g,n,i
Rodolfo Schmidt,1960,Lock,date unknown,7,4,0,0,g,n,i
Florencio Varela,1960,No. 8,date unknown,1,0,0,0,g,n,i
Glauco Wessek,1960,Flanker,Buenos Aires,1,0,0,0,Argentina,CABA,Comuna 6
Cristobal Hirsch,1960,Prop,date unknown,2,0,0,0,g,n,i
Jorge Rios,1960,Fullback,date unknown,2,0,0,6,g,n,i
Horacio Vidou,1960,Hooker,date unknown,2,1,0,0,g,n,i
Walter Aniz,1960,Prop,date unknown,1,0,0,0,g,n,i
John Vibart,1960,Flanker,date unknown,1,0,0,0,g,n,i
Camilo Aldao,1961,,date unknown,3,3,0,0,g,n,i
Hector Goti,1961,,date unknown,8,6,11,37,g,n,i
Jorge Lavayen,1961,,date unknown,3,3,1,3,g,n,i
Guillermo Montes de Oca,1961,,date unknown,3,3,2,6,g,n,i
Martin Odriozola,1961,"Centre, Fly-half",date unknown,2,2,0,0,g,n,i
Eduardo Scharemberg,1961,Flanker,date unknown,11,8,3,9,g,n,i
Luis Varela,1961,,date unknown,3,3,0,0,g,n,i
Adolfo Etchegaray,1964,Scrum-half,circa 1942,25,15,3,10,Perú,Tacna,Candarave
Nicanor Gonzalez del Solar,1964,Hooker,date unknown,8,5,0,0,g,n,i
Jose Lasalle,1964,,date unknown,1,1,1,3,g,n,i
Raul Loyola,1964,Flanker,date unknown,19,12,11,33,g,n,i
Mariano Molina Berro,1964,,date unknown,3,3,1,26,g,n,i
Miguel Puigdeval,1964,,date unknown,2,2,0,0,g,n,i
Juan Queirolo,1964,,date unknown,3,3,0,5,g,n,i
Guillermo Schmitt,1964,,date unknown,2,2,2,6,g,n,i
Leopoldo Tahier,1964,,date unknown,1,1,0,0,g,n,i
Carlos Contepomi,1964,,date unknown,2,2,1,3,g,n,i
Alejandro da Milano,1964,,date unknown,2,2,0,0,g,n,i
Jorge Dartiguelongue,1964,Fly-half,date unknown,4,3,1,3,g,n,i
Roberto Gallo,1964,,date unknown,2,2,0,0,g,n,i
Willie McCormick,1964,,date unknown,8,3,1,3,g,n,i
Manuel Beccar Varela,1965,,date unknown,3,0,0,0,g,n,i
Juan Benzi,1965,Centre,date unknown,4,2,3,9,g,n,i
Roberto Cazenave,1965,Fullback,date unknown,6,2,1,14,g,n,i
Ronnie Foster,1965,Prop,date unknown,14,7,0,0,g,n,i
Luis Garcia Yanez,1965,Prop,date unknown,20,12,0,0,g,n,i
Guillermo Illia,1965,,date unknown,1,0,0,0,g,n,i
Marcelo Pascual,1965,"Wing, Centre",date unknown,21,13,8,24,g,n,i
Eduardo Espana,1965,Wing,date unknown,6,4,4,12,g,n,i
Eduardo Poggi,1965,Fly-half,date unknown,7,4,1,36,g,n,i
Arturo Rodriguez Jurado,1965,Centre,circa 1944,24,12,11,43,Perú,Tacna,Candarave
Hector Silva,1965,No. 8,circa 1945,24,15,5,16,Perú,Tacna,Candarave
Luis Gradin,1965,Scrum-half,date unknown,14,9,5,32,g,n,i
Adrian Anthony,1965,Lock,date unknown,19,12,2,6,g,n,i
Eduardo Quetglas,1965,,date unknown,1,1,0,0,g,n,i
Mario Bouza,1966,,date unknown,4,2,0,0,g,n,i
Miguel Chesta,1966,Flanker,date unknown,6,3,1,3,g,n,i
Marcos Dumas,1966,,date unknown,2,0,0,0,g,n,i
Ricardo Handley,1966,Hooker,date unknown,14,8,0,0,g,n,i
Jose Imhoff,1967,,date unknown,2,2,0,0,g,n,i
