Takayuki Sugata,1998,Flanker,date unknown,1,0,0,0
Graeme Bachop,1989,Scrum-half,Christchurch,39,28,4,18
Jamie Joseph,1992,Flanker,Blenheim,29,21,3,15
Kenji Kasai,1999,Prop,Tokyo,11,5,1,5
Goshi Tachikawa,1999,"Fullback, Centre",Saga,20,13,7,35
Naoya Okubo,1999,"Flanker, Lock",Osaka,23,9,0,0
Junji Hiratsuka,1999,Lock,Akita,1,1,0,0
Ryuji Ishi,1999,Flanker,Fukuoka,1,1,0,0
Ryohei Miki,1999,"Wing, Centre",Shanghai,9,4,8,40
Koji Fukuoka,2000,Fullback,Shiga,2,0,0,0
Hideki Nanba,2000,Centre,Kanagawa,24,8,6,30
Naoya Okubo,2000,Lock,Kanagawa,6,1,0,0
Yuji Sonoda,2000,Scrum-half,Osaka,18,5,2,10
Hiroshi Sugawara,2000,Back-row,Gifu,6,1,0,0
Karl Todd,2000,Lock,1972,3,0,0,0
Masahiko Toyoyoma,2000,Prop,Osaka,24,9,3,15
Toru Kurihara,2000,Fullback,Ibaraki,28,9,20,347
Shotaro Onishi,2000,"Centre, Fly-half",Osaka,33,15,2,71
Takahiro Hirata,2000,,Miyazaki,2,0,0,0
Yasuhiko Iwama,2000,Prop,Kanagawa,6,2,0,0
Takuo Kawasaki,2000,Back-row,Fukuoka,2,0,0,0
Michinori Oda,2000,Fullback,Osaka,5,1,2,10
Mamoru Ito,2000,Scrum-half,Akita,16,8,2,10
Takeshi Nozawa,2000,Flanker,Tokyo,4,1,0,0
Masanori Tatsukawa,2000,"Hooker, Prop",Kyoto,1,0,0,0
Kousuke Fujii,2000,Lock,Oita,1,0,0,0
Yasuharu Uryu,2000,Centre,Fukuoka,2,1,0,0
Masao Amino,2000,Hooker,Yamanasi,10,2,0,0
Masanao Washiya,2000,No. 8,Nara,2,1,0,0
Noboru Yasuda,2000,Hooker,Osaka,2,1,0,0
Toshikazu Fumihara,2000,Prop,Osaka,1,0,0,0
Reo Kawai,2000,Centre,1972,1,0,0,0
Koichi Kubo,2000,Back-row,Saitama,20,8,3,15
Soushi Fuchigami,2000,Fly-half,Fukuoka,5,2,3,22
Nataniela Oto,2001,Flanker,1978,12,4,4,20
