Percy Bennett,1891,Forward,4,0,4,0,0,0,Cornwall,United Kingdom,England,South West England,Cornwall
Harry Packer,1891,Forward,7,3,4,0,0,0,Chipping Norton,United Kingdom,England,South East,Oxon
Tom Pearson,1891,Wing,13,6,7,0,4,10,Bombay,India,Maharashtra,Greater Bombay,Mumbai
Edward Pegge,1891,Forward,1,0,1,0,0,0,Briton Ferry,United Kingdom,SA11,Wales,West Glamorgan
David Daniel,1891,Forward,8,3,5,0,0,0,Llanelly,Australia,Victoria,Loddon Mallee,Shire of Loddon
Billy McCutcheon,1891,Wing,7,3,4,0,1,2,Swansea,United Kingdom,Wales,West Glamorgan,Swansea
Ralph Sweet-Escott,1891,Halfback,3,1,2,0,0,0,Staffs,Kenya,00200,Nairobi,Eastleigh
Tom Deacon,1891,Forward,4,1,3,0,0,0,Swansea,United Kingdom,Wales,West Glamorgan,Swansea
David James,1891,Halfback,4,2,2,0,0,0,Swansea,United Kingdom,Wales,West Glamorgan,Swansea
Boomer Nicholl,1891,Forward,15,7,8,0,0,0,Llanegwad,United Kingdom,Wales,Carmarthenshire,Llanegwad
David Samuel,1891,Forward,2,2,0,0,1,1,Swansea,United Kingdom,Wales,West Glamorgan,Swansea
John Samuel,1891,Forward,1,1,0,0,0,0,Swansea,United Kingdom,Wales,West Glamorgan,Swansea
Arthur Boucher,1892,Forward,13,5,8,0,1,3,Salop,United Kingdom,England,West Midlands,Shropshire
Frank Mills,1892,Forward,13,5,8,0,0,0,Mountain Ash,United Kingdom,CF45,Wales,Mid Glamorgan
Percy Phillips,1892,Fly-half,6,4,2,0,0,0,Machen,United Kingdom,Wales,Caerphilly,Machen
George Rowles,1892,Halfback,1,0,1,0,0,0,Pontypool,United Kingdom,NP4,Wales,Monmouthshire
Wallace Watts,1892,Forward,12,5,7,0,0,0,Chipping Sodbury,United Kingdom,BS37,England,South West England
Conway Rees,1892,Centre,3,1,2,0,0,0,Llandovery,United Kingdom,Wales,Carmarthenshire,Llandovery
Harry Day,1892,Forward,5,3,2,0,0,0,Newport,United Kingdom,NP,Wales,Monmouthshire
Bert Gould,1892,Centre,3,2,1,0,2,4,Newport,United Kingdom,NP,Wales,Monmouthshire
Frederick Nicholls,1892,Wing,1,0,1,0,0,0,Paddington,United Kingdom,England,Greater London,London
Fred Parfitt,1893,Scrum-half,9,5,4,0,1,3,Pontnewydd,United Kingdom,NP44,Wales,Torfaen
Dai Fitzgerald,1894,Centre,2,1,1,0,1,7,Cardiff,United Kingdom,Wales,Cardiff,Missing
William Thomas,1894,Wing,3,2,1,0,0,0,Brecknock,United Kingdom,N7 9LN,England,Greater London
Jack Elliot,1894,Scrum-half,3,1,2,0,0,0,S Shields,United Kingdom,England,North East England,Tyne and Wear
Fred Hutchinson,1894,Forward,3,1,2,0,0,0,Maesteg,United Kingdom,Wales,Bridgend,Maesteg
David Nicholl,1894,Forward,1,0,1,0,0,0,Llanegwad,United Kingdom,Wales,Carmarthenshire,Llanegwad
Owen Badger,1895,Centre,4,1,3,0,0,0,Llanelly,Australia,Victoria,Loddon Mallee,Shire of Loddon
Selwyn Biggs,1895,Fly-half,9,4,5,0,0,0,Cardiff,United Kingdom,Wales,Cardiff,Missing
Ben Davies,1895,Halfback,2,0,2,0,0,0,Llanelly,Australia,Victoria,Loddon Mallee,Shire of Loddon
William Elsey,1895,Forward,1,0,1,0,1,3,Lambeth,United Kingdom,England,Greater London,London
Tom Jackson,1895,Forward,1,0,1,0,0,0,Swansea,United Kingdom,Wales,West Glamorgan,Swansea
Ernie George,1895,Forward,3,1,2,0,0,0,Llantwit Major,United Kingdom,CF61,Wales,Vale of Glamorgan
Evan Lloyd,1895,Wing,1,0,1,0,0,0,Llanelly,Australia,Victoria,Loddon Mallee,Shire of Loddon
Tom Pook,1895,Forward,1,0,1,0,0,0,Plymouth,United Kingdom,England,South West England,Devon
Albert Jenkin,1895,Forward,2,1,1,0,0,0,Hants,Canada,Nova Scotia,Hants County,Missing
Dai Morgan,1895,Fly-half,2,1,1,0,0,0,Llanelly,Australia,Victoria,Loddon Mallee,Shire of Loddon
Cliff Bowen,1896,Wing,4,2,2,0,1,3,Morriston,United Kingdom,Wales,Swansea,Morriston
Bert Dauncey,1896,Wing,3,1,2,0,0,0,Pontypool,United Kingdom,NP4,Wales,Monmouthshire
Sam Ramsay,1896,Forward,2,0,1,1,0,0,Cumbernauld,United Kingdom,Scotland,North Lanarkshire,Cumbernauld
William Cope,1896,Forward,1,1,0,0,0,0,Roath,United Kingdom,Wales,Cardiff,Roath
Barry Davies,1896,Forward,1,1,0,0,0,0,date unknown,g,n,i,s
David Evans,1896,Forward,4,2,2,0,0,0,Maenclochog,United Kingdom,Wales,Pembrokeshire,Maenclochog
Jack Evans,1896,Forward,3,2,1,0,0,0,Ammanford,United Kingdom,Wales,Carmarthenshire,Ammanford
Bill Morris,1896,Forward,3,2,1,0,0,0,Llanelly,Australia,Victoria,Loddon Mallee,Shire of Loddon
Gwyn Nicholls,1896,Centre,28,19,8,1,5,19,Westbury-on-Severn,United Kingdom,GL14 1,England,South West England
Llewellyn Lloyd,1896,Fly-half,12,7,5,0,3,9,Newport,United Kingdom,NP,Wales,Monmouthshire
Fred Miller,1896,Forward,7,5,2,0,0,0,Derby,United Kingdom,England,East Midlands,Derbyshire
Fred Cornish,1897,Forward,4,2,2,0,0,0,Somerse,United Kingdom,GL14,England,South West England
Dick Hellings,1897,Forward,9,5,4,0,1,3,Tiverton,United Kingdom,England,South West England,Devon
Dan Jones,1897,Halfback,1,1,0,0,1,3,Taibach,United Kingdom,Wales,Neath Port Talbot,Port Talbot
Jack Rapps,1897,Forward,1,1,0,0,0,0,Llantrisant,United Kingdom,Wales,Rhondda Cynon Taf,Llantrisant
Billy Alexander,1898,Forward,7,3,4,0,2,6,Glynneath,United Kingdom,CF37 1SY,Wales,Rhondda Cynon Taf
Joe Booth,1898,Forward,1,1,0,0,0,0,Blaenavon,United Kingdom,NP4,Wales,Monmouthshire
George Boots,1898,Forward,16,11,4,1,1,3,Aberbeeg,United Kingdom,NP13 1,Wales,Blaenau Gwent
Hopkin Davies,1898,Lock,4,2,2,0,0,0,Clydach,United Kingdom,Wales,Monmouthshire,Clydach
Tom Dobson,1898,Forward,4,2,2,0,1,3,Caithness,United Kingdom,Scotland,Highland,Caithness
Viv Huzzey,1898,Wing,5,2,3,0,4,16,Varteg Hill,United Kingdom,Wales,Powys,Gurnos
Pussy Jones,1898,Centre,2,1,1,0,0,0,?,g,n,i,s
Jere Blake,1899,Forward,9,6,3,0,0,0,Cardiff,United Kingdom,Wales,Cardiff,Missing
Alfred Brice,1899,Forward,18,12,5,1,2,8,Somerset,United Kingdom,England,South West England,Somerset
Jehoida Hodges,1899,Forward,23,17,5,1,6,18,Risca,United Kingdom,NP11,Wales,Monmouthshire
Willie Llewellyn,1899,Wing,24,18,5,1,20,60,Tonypandy,United Kingdom,Wales,Rhondda Cynon Taf,Tonypandy
Will Parker,1899,Forward,2,1,1,0,0,0,Swansea,United Kingdom,Wales,West Glamorgan,Swansea
Fred Scrine,1899,Forward,3,2,1,0,0,0,Swansea,United Kingdom,Wales,West Glamorgan,Swansea
Reg Skrimshire,1899,Centre,6,1,3,2,1,3,Crickhowell,United Kingdom,Wales,Powys,Crickhowell
George Davies,1900,Centre,9,8,1,0,1,11,?,g,n,i,s
Louis Phillips,1900,Scrum-half,4,3,1,0,0,0,Newport,United Kingdom,NP,Wales,Monmouthshire
Dan Rees,1900,Centre,5,4,1,0,0,0,Swansea,United Kingdom,Wales,West Glamorgan,Swansea
Robert Thomas,1900,Forward,4,4,0,0,0,0,?,g,n,i,s
Billy Trew,1900,Centre,29,25,4,0,11,39,Swansea,United Kingdom,Wales,West Glamorgan,Swansea
Buller Williams,1900,Forward,4,4,0,0,2,6,Pontlottyn,United Kingdom,NP22,Wales,Caerphilly
George Dobson,1900,Forward,1,1,0,0,0,0,Pontypridd,United Kingdom,CF37; CF38,Wales,Mid Glamorgan
Bala Jones,1901,Scrum-half,1,1,0,0,0,0,Aberavon,United Kingdom,Wales,Neath Port Talbot,Aberavon
Rusty Gabe,1901,Centre,28,21,6,1,12,36,Llangennech,United Kingdom,Wales,Carmarthenshire,Llangennech
Bob Jones,1901,Forward,1,1,0,0,0,0,Pontypridd,United Kingdom,CF37; CF38,Wales,Mid Glamorgan
Dick Jones,1901,Fly-half,15,12,2,1,3,9,Swansea,United Kingdom,Wales,West Glamorgan,Swansea
Dicky Owen,1901,Scrum-half,35,27,7,1,2,6,Llandore,United Kingdom,Wales,Flintshire,Northop Hall
Boxer Harding,1902,Forward,27,18,7,2,1,8,Market Rasen,United Kingdom,England,East Midlands,Lincolnshire
Dai Jones,1902,Forward,13,11,2,0,0,0,Aberaman,United Kingdom,Wales,Rhondda Cynon Taf,Aberaman
Strand Jones,1902,Fullback,5,4,1,0,0,11,Caio,Angola,Cabinda,Caio,Missing
Will Joseph,1902,Forward,16,12,3,1,0,0,Morriston,United Kingdom,Wales,Swansea,Morriston
Teddy Morgan,1902,Wing,20,15,4,1,15,45,Aberdare,United Kingdom,Wales,Mid Glamorgan,Aberdare
Will Osborne,1902,Forward,6,5,1,0,1,3,Mountain Ash,United Kingdom,CF45,Wales,Mid Glamorgan
Danny Walters,1902,Forward,1,1,0,0,0,0,Llanelly,Australia,Victoria,Loddon Mallee,Shire of Loddon
Harry Jones,1902,Forward,2,2,0,0,0,0,?,g,n,i,s
Fred Jowett,1903,Wing,1,1,0,0,0,0,Swansea,United Kingdom,Wales,West Glamorgan,Swansea
Twyber Travers,1903,Hooker,25,21,4,0,1,3,Newport,United Kingdom,NP,Wales,Monmouthshire
Willie Arnold,1903,Wing,1,0,1,0,0,0,Morriston,United Kingdom,Wales,Swansea,Morriston
Bert Winfield,1903,Fullback,15,11,3,1,0,50,Nottingham,United Kingdom,England,East Midlands,Nottingham
Jack Evans,1904,Forward,1,0,0,1,0,0,Blaina,United Kingdom,Wales,Blaenau Gwent,Blaina
David Thomas,1904,Forward,10,7,2,1,0,0,Dunvant,United Kingdom,Wales,Swansea,Dunvant
David Davies,1904,Forward,1,1,0,0,0,0,Tonna,United Kingdom,Wales,Neath Port Talbot,Tonna
Billy O'Neil,1904,Forward,11,10,1,0,0,0,Cardiff,United Kingdom,Wales,Cardiff,Missing
Cliff Pritchard,1904,Centre,5,4,1,0,2,6,Pontypool,United Kingdom,NP4,Wales,Monmouthshire
Beddoe Thomas-Maynard,1904,Forward,6,5,1,0,0,0,Upper Cwmbran,United Kingdom,NP44,Wales,Torfaen
Harry Watkins,1904,Forward,6,5,1,0,1,3,Trecastle,United Kingdom,Wales,Powys,Trecastle
Sid Bevan,1904,Forward,5,3,2,0,0,0,Morriston,United Kingdom,Wales,Swansea,Morriston
Howell Jones,1904,Forward,1,0,1,0,0,0,Pontneddfechan,United Kingdom,Wales,Powys,Pontneddfechan
Charlie Pritchard,1904,Forward,14,9,5,0,1,3,Newport,United Kingdom,NP,Wales,Monmouthshire
Windham Jones,1905,Halfback,1,1,0,0,1,3,Llanelly,Australia,Victoria,Loddon Mallee,Shire of Loddon
Jack Williams,1905,Forward,5,3,2,0,0,0,Scethrog,United Kingdom,Wales,Powys,Scethrog
Percy Bush,1904,Fly-half,12,10,2,0,4,40,Cardiff,United Kingdom,Wales,Cardiff,Missing
Hop Maddock,1906,Wing,6,4,2,0,6,18,Pontycymmer,g,n,i,s
Reggie Gibbs,1906,Wing,18,13,4,1,18,60,Cardiff,United Kingdom,Wales,Cardiff,Missing
Tom Evans,1906,Flanker,18,15,3,0,1,3,Ammanford,United Kingdom,Wales,Carmarthenshire,Ammanford
Jack Powell,1906,Forward,1,0,1,0,0,0,Merthyr Tydfil,United Kingdom,Wales,Merthyr Tydfil,Missing
Dai Westacott,1906,Forward,1,0,1,0,0,0,Cardiff,United Kingdom,Wales,Cardiff,Missing
John Dyke,1906,Fullback,1,0,1,0,0,0,Narberth,United Kingdom,Wales,Pembrokeshire,Narberth
Jack Jenkins,1906,Forward,1,0,1,0,0,0,Newbridge,Republic of Ireland,Leinster,County Kildare,Newbridge
Dick Thomas,1906,Forward,4,3,1,0,0,0,Rhondda,United Kingdom,Wales,Rhondda Cynon Taf,Missing
Johnny Williams,1906,Wing,19,15,3,1,17,51,Whitchurch,United Kingdom,England,West Midlands,Shropshire
John Alf Brown,1907,Forward,7,6,1,0,1,3,Cardiff,United Kingdom,Wales,Cardiff,Missing
Bailey Davies,1907,Fullback,1,1,0,0,0,0,Llanwenog,g,n,i,s
William Dowell,1907,Forward,7,6,1,0,0,0,Pontypool,United Kingdom,NP4,Wales,Monmouthshire
Jack Evans,1907,Centre,3,2,1,0,0,0,Llanybyther,United Kingdom,Wales,Carmarthenshire,Llanybyther
James Watts,1907,Forward,11,10,1,0,2,6,Carmarthen,United Kingdom,Wales,Carmarthenshire,Carmarthen
Jim Webb,1907,Lock,23,18,5,0,2,6,Glos,France,14100,France métropolitaine,Basse-Normandie
