Allan Stewart,638,1963,Lock,8,6,1,1,0,0,Temuka,New Zealand/Aotearoa,Canterbury,Timaru District,Temuka,NewZealand
Ian Uttley,634,1963,Centre,2,2,0,0,0,0,Christchurch,New Zealand/Aotearoa,Canterbury,Christchurch City,Christchurch,NewZealand
Bluey Arnold,639,1963,Five-eighth,4,4,0,0,0,0,Balclutha,New Zealand/Aotearoa,Otago,Clutha District,Balclutha,NewZealand
Malcolm Dick,635,1963,Wing,15,11,3,1,4,12,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
Ken Gray,636,1963,Prop,24,21,2,1,4,12,Porirua,New Zealand/Aotearoa,Wellington,Porirua City,Porirua,NewZealand
Brian Lochore,637,1964,No. 8,25,19,5,1,2,6,Masterton,New Zealand/Aotearoa,Wellington,Masterton District,Masterton,NewZealand
Chris Laidlaw,641,1964,Scrum-half,20,17,3,0,3,12,Dunedin,New Zealand/Aotearoa,Otago,Dunedin City,Dunedin,NewZealand
Don Clark,646,1964,Flanker,2,2,0,0,0,0,Cromwell,United States of America,89109,Nevada,Clark County,NewZealand
John Collins,647,1964,Five-eighth,3,3,0,0,0,0,Tokomaru Nay,g,n,i,s,NewZealand
Bruce McLeod,648,1964,Hooker,24,21,3,0,4,12,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
Spooky Smith,644,1964,Wing,9,8,1,0,2,6,Dunedin,New Zealand/Aotearoa,Otago,Dunedin City,Dunedin,NewZealand
Michael Williment,649,1964,Fullback,9,8,1,0,1,70,Wellington,New Zealand/Aotearoa,Wellington,Wellington City,Wellington,NewZealand
Peter Murdoch,650,1964,Fly-half,5,3,2,0,2,6,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
Ron Rangi,651,1964,Centre,10,8,2,0,3,9,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
Bill Birtwistle,652,1965,Wing,7,6,1,0,4,12,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
Fergie McCormick,653,1965,Fullback,16,13,3,0,0,121,Ashburton,United Kingdom,England,South West England,Devon,NewZealand
Jack Hazlett,654,1966,Prop,6,6,0,0,0,0,Invercargill,New Zealand/Aotearoa,Southland,Invercargill City,Invercargill,NewZealand
Ian MacRae,642,1966,Five-eighth,17,14,3,0,3,9,Christchurch,New Zealand/Aotearoa,Canterbury,Christchurch City,Christchurch,NewZealand
Anthony Steel,664,1966,Wing,9,9,0,0,7,21,Greymouth,New Zealand/Aotearoa,West Coast,Grey District,Greymouth,NewZealand
Bill Davis,640,1967,Centre,11,11,0,0,4,12,Hastings,United Kingdom,England,South East,East Sussex,NewZealand
Sid Going,655,1967,Scrum-half,29,17,10,2,10,44,Kawakawa,New Zealand/Aotearoa,Northland,Far North District,Kawakawa,NewZealand
John Major,643,1967,Hooker,1,1,0,0,0,0,Whakatane,New Zealand/Aotearoa,Bay of Plenty,Whakatane District,Whakatane,NewZealand
Jazz Muller,656,1967,Prop,14,9,4,1,0,0,Eltham,United Kingdom,England,Greater London,London,NewZealand
Samuel Strahan,657,1967,Lock,17,14,3,0,0,0,Palmerston North,New Zealand/Aotearoa,Manawatu-Wanganui,Palmerston North City,Palmerston North,NewZealand
Earle Kirton,645,1967,Fly-half,13,12,1,0,4,12,Taumarunui,New Zealand/Aotearoa,Manawatu-Wanganui,Ruapehu District,Taumarunui,NewZealand
Graham Williams,668,1967,Flanker,5,5,0,0,0,0,Wellington,New Zealand/Aotearoa,Wellington,Wellington City,Wellington,NewZealand
Ian Kirkpatrick,666,1967,Flanker,39,25,11,3,16,57,Gisborne,New Zealand/Aotearoa,Gisborne,Missing,Missing,NewZealand
Alister Hopkinson,663,1967,Prop,9,7,2,0,0,0,Mosgiel,New Zealand/Aotearoa,Otago,Dunedin City,Mosgiel,NewZealand
Wayne Cottrell,658,1968,Five-eighth,9,5,3,1,1,6,Christchurch,New Zealand/Aotearoa,Canterbury,Christchurch City,Christchurch,NewZealand
Thomas Lister,673,1968,Flanker,8,5,2,1,2,6,Ashburton,United Kingdom,England,South West England,Devon,NewZealand
Grahame Thorne,660,1968,Wing,10,7,3,0,1,3,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
Anthony Kreft,675,1968,Prop,1,1,0,0,0,0,Milton,United States of America,Massachusetts,Norfolk County,Milton,NewZealand
Michael O'Callaghan,676,1968,Wing,3,3,0,0,0,0,Culverden,New Zealand/Aotearoa,Canterbury,Hurunui District,Culverden,NewZealand
Owen Stephens,677,1968,Wing,6,2,3,1,2,8,Paeroa,New Zealand/Aotearoa,Waikato,Hauraki District,Paeroa,NewZealand
Alan Smith,667,1969,Lock,3,2,1,0,0,0,Stratford,United Kingdom,England,West Midlands,Warwickshire,NewZealand
George Skudder,678,1969,Wing,1,1,0,0,1,3,Te Puke,New Zealand/Aotearoa,Bay of Plenty,Western Bay of Plenty District,Te Puke,NewZealand
Bryan Williams,689,1970,Wing,38,23,12,3,10,71,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
Alan Sutherland,670,1970,No. 8,10,6,3,1,3,12,Blenheim,New Zealand/Aotearoa,Marlborough,Blenheim,Missing,NewZealand
Alex Wyllie,688,1970,Flanker,11,5,4,2,2,8,Christchurch,New Zealand/Aotearoa,Canterbury,Christchurch City,Christchurch,NewZealand
Buff Milner,683,1970,Wing,1,0,1,0,0,0,Tokomaru Bay,New Zealand/Aotearoa,Gisborne,Tokomaru Bay,Missing,NewZealand
Neil Thimbleby,684,1970,Prop,1,0,1,0,0,0,Lower Hutt,New Zealand/Aotearoa,Wellington,Lower Hutt City,Lower Hutt,NewZealand
Ron Urlich,687,1970,Hooker,2,0,2,0,0,0,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
Blair Furlong,685,1970,Fly-half,1,0,1,0,0,0,Dannevirke,New Zealand/Aotearoa,Manawatu-Wanganui,Tararua District,Dannevirke,NewZealand
Gerald Kember,665,1970,Fullback,1,0,1,0,0,14,Wellington,New Zealand/Aotearoa,Wellington,Wellington City,Wellington,NewZealand
Keith Murdoch,686,1970,Prop,3,2,1,0,1,4,Dunedin,New Zealand/Aotearoa,Otago,Dunedin City,Dunedin,NewZealand
Bob Burgess,690,1971,Fly-half,7,3,3,1,2,6,New Plymouth,New Zealand/Aotearoa,Taranaki,New Plymouth District,New Plymouth,NewZealand
Ken Carrington,691,1971,Wing,3,0,2,1,0,0,Whakatane,New Zealand/Aotearoa,Bay of Plenty,Whakatane District,Whakatane,NewZealand
Richard Guy,692,1971,Prop,4,1,2,1,0,0,Lower Hutt,New Zealand/Aotearoa,Wellington,Lower Hutt City,Lower Hutt,NewZealand
Bruce Hunter,682,1971,Wing,3,1,2,0,0,0,Oamaru,New Zealand/Aotearoa,Otago,Waitaki District,Oamaru,NewZealand
Alan McNaughton,693,1971,Flanker,3,1,2,0,0,0,Christchurch,New Zealand/Aotearoa,Canterbury,Christchurch City,Christchurch,NewZealand
Tane Norton,694,1971,Hooker,27,16,8,3,0,0,Waikari,New Zealand/Aotearoa,Canterbury,Hurunui District,Waikari,NewZealand
Pole Whiting,695,1971,Lock,20,12,5,3,3,12,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
Howard Joseph,696,1971,Centre,2,1,1,0,0,0,Christchurch,New Zealand/Aotearoa,Canterbury,Christchurch City,Christchurch,NewZealand
Laurie Mains,697,1971,Fullback,4,2,1,1,1,21,Dunedin,New Zealand/Aotearoa,Otago,Dunedin City,Dunedin,NewZealand
Mick Duncan,698,1971,Centre,2,0,1,1,0,0,Waipawa,New Zealand/Aotearoa,Wellington,South Wairarapa District,Waipawa,NewZealand
Phil Gard,699,1971,Five-eighth,1,0,0,1,0,0,Kurow,New Zealand/Aotearoa,Canterbury,Waitaki District,Kurow,NewZealand
John Dougan,705,1972,Fly-half,2,1,1,0,1,4,Lower Hutt,New Zealand/Aotearoa,Wellington,Lower Hutt City,Lower Hutt,NewZealand
Duncan Hales,707,1972,Wing,4,4,0,0,0,0,Dannevirke,New Zealand/Aotearoa,Manawatu-Wanganui,Tararua District,Dannevirke,NewZealand
Jeff Matheson,708,1972,Prop,5,5,0,0,0,0,Palmerston,Cook Islands,Palmerston,Missing,Missing,NewZealand
Trevor Morris,701,1972,Fullback,3,3,0,0,0,33,Nelson,New Zealand/Aotearoa,Nelson,Missing,Missing,NewZealand
Mike Parkinson,709,1972,Five-eighth,7,6,1,0,0,0,Wairoa,New Zealand/Aotearoa,Hawke's Bay,Wairoa District,Wairoa,NewZealand
Bruce Robertson,702,1972,Centre,34,23,9,2,4,22,Hastings,United Kingdom,England,South East,East Sussex,NewZealand
Alistair Scown,710,1972,Flanker,5,5,0,0,1,4,Patea,New Zealand/Aotearoa,Taranaki,South Taranaki District,Patea,NewZealand
Graham Whiting,703,1972,Prop,6,4,1,1,0,0,Wanganui,New Zealand/Aotearoa,Manawatu-Wanganui,Wanganui District,Whanganui,NewZealand
Lyn Jaffray,711,1972,Five-eighth,7,4,3,0,1,4,Dunedin,New Zealand/Aotearoa,Otago,Dunedin City,Dunedin,NewZealand
Graham Sims,712,1972,Centre,1,1,0,0,0,0,Featherston,New Zealand/Aotearoa,Wellington,South Wairarapa District,Featherston,NewZealand
Grant Batty,715,1972,Wing,15,9,5,1,4,16,Greytown,New Zealand/Aotearoa,Wellington,South Wairarapa District,Greytown,NewZealand
Joseph Karam,713,1972,Fullback,10,7,1,2,1,65,Taumarunui,New Zealand/Aotearoa,Manawatu-Wanganui,Ruapehu District,Taumarunui,NewZealand
Hamish Macdonald,700,1972,Lock,12,7,4,1,1,4,Rawene,New Zealand/Aotearoa,Northland,Far North District,Rawene,NewZealand
Ian Stevens,719,1972,Fly-half,3,3,0,0,1,4,Waipawa,New Zealand/Aotearoa,Wellington,South Wairarapa District,Waipawa,NewZealand
Kent Lambert,718,1972,Prop,11,5,5,1,0,0,Wairoa,New Zealand/Aotearoa,Hawke's Bay,Wairoa District,Wairoa,NewZealand
Ian Hurst,717,1973,Five-eighth,5,1,2,2,2,8,Oamaru,New Zealand/Aotearoa,Otago,Waitaki District,Oamaru,NewZealand
Murray Jones,723,1973,Prop,1,0,1,0,0,0,Warkworth,New Zealand/Aotearoa,Auckland,Rodney,Warkworth,NewZealand
Robert Lendrum,725,1973,Fullback,1,0,1,0,0,2,Waiuku,New Zealand/Aotearoa,Auckland,Franklin,Waiuku,NewZealand
Ken Stewart,720,1973,Flanker,13,8,4,1,0,0,Gore,New Zealand/Aotearoa,Southland,Gore District,Gore,NewZealand
Terry Morrison,724,1973,Wing,1,0,1,0,0,0,Hamilton,Canada,Ontario,Hamilton,Missing,NewZealand
Billy Bush,738,1974,Prop,12,8,3,1,0,0,Napier,New Zealand/Aotearoa,Hawke's Bay,Napier City,Napier,NewZealand
John Callesen,727,1974,Lock,4,3,0,1,0,0,Palmerston North,New Zealand/Aotearoa,Manawatu-Wanganui,Palmerston North City,Palmerston North,NewZealand
Bruce Gemmell,729,1974,Scrum-half,2,1,0,1,0,0,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
Andrew Leslie,731,1974,No. 8,10,6,3,1,1,4,Lower Hutt,New Zealand/Aotearoa,Wellington,Lower Hutt City,Lower Hutt,NewZealand
Duncan Robertson,734,1974,Fly-half,10,6,3,1,2,8,Dunedin,New Zealand/Aotearoa,Otago,Dunedin City,Dunedin,NewZealand
Kerry Tanner,735,1974,Prop,7,5,1,1,0,0,Hamilton,Canada,Ontario,Hamilton,Missing,NewZealand
Jon McLachlan,732,1974,Wing,1,0,0,1,0,0,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
Ashley Gardiner,728,1974,Prop,1,1,0,0,0,0,New Plymouth,New Zealand/Aotearoa,Taranaki,New Plymouth District,New Plymouth,NewZealand
Joe Morgan,733,1974,Five-eighth,5,3,2,0,1,4,Whangarei,New Zealand/Aotearoa,Northland,Whangarei District,Whangarei,NewZealand
Bill Osborne,744,1975,Five-eighth,16,13,3,0,0,0,Wanganui,New Zealand/Aotearoa,Manawatu-Wanganui,Wanganui District,Whanganui,NewZealand
Lyn Davis,745,1976,Scrum-half,3,3,0,0,0,0,Christchurch,New Zealand/Aotearoa,Canterbury,Christchurch City,Christchurch,NewZealand
Neil Purvis,746,1976,Wing,1,1,0,0,0,0,Cromwell,United States of America,89109,Nevada,Clark County,NewZealand
Doug Bruce,737,1976,Fly-half,14,10,4,0,0,15,Dunedin,New Zealand/Aotearoa,Otago,Dunedin City,Dunedin,NewZealand
Kevin Everleigh,740,1976,Flanker,4,2,2,0,0,0,Palmerston North,New Zealand/Aotearoa,Manawatu-Wanganui,Palmerston North City,Palmerston North,NewZealand
Kit Fawcett,747,1976,Fullback,2,1,1,0,0,0,Matamata,New Zealand/Aotearoa,Waikato,Matamata Piako District,Matamata,NewZealand
Brad Johnstone,749,1976,Prop,13,10,3,0,2,8,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
Perry Harris,751,1976,Prop,1,0,1,0,0,0,Feilding,New Zealand/Aotearoa,Manawatu-Wanganui,Manawatu District,Feilding,NewZealand
Frank Oliver,750,1976,Lock,17,11,6,0,1,4,Dunedin,New Zealand/Aotearoa,Otago,Dunedin City,Dunedin,NewZealand
Terry Mitchell,743,1976,Wing,1,0,1,0,0,0,Takara,Nigeria,Jigawa,Guri,Takara,NewZealand
Colin Farrell,773,1977,Fullback,2,1,1,0,0,0,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
Andy Haden,716,1977,Lock,41,31,9,1,2,8,Wanganui,New Zealand/Aotearoa,Manawatu-Wanganui,Wanganui District,Whanganui,NewZealand
Laurie Knight,730,1977,No. 8,6,4,2,0,1,4,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
Mark Taylor,771,1977,Five-eighth,9,5,4,0,1,4,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
Brian Ford,774,1977,Wing,4,4,0,0,0,0,Kaikoura,New Zealand/Aotearoa,Canterbury,Kaikoura District,Kaikoura,NewZealand
John McEldowney,768,1977,Prop,2,2,0,0,0,0,New Plymouth,New Zealand/Aotearoa,Taranaki,New Plymouth District,New Plymouth,NewZealand
Graham Mourie,757,1977,Flanker,21,17,4,0,4,16,Opunake,New Zealand/Aotearoa,Taranaki,South Taranaki District,Opunake,NewZealand
Bevan Wilson,775,1977,Fullback,8,5,3,0,0,55,Dunstan,New Zealand/Aotearoa,Otago,Central Otago District,Dunstan,NewZealand
John Black,765,1977,Hooker,3,0,3,0,0,0,Timaru,New Zealand/Aotearoa,Canterbury,Timaru District,Timaru,NewZealand
Mark Donaldson,781,1977,Scrum-half,13,9,4,0,1,4,Palmerston North,New Zealand/Aotearoa,Manawatu-Wanganui,Palmerston North City,Palmerston North,NewZealand
Gary Knight,782,1977,Prop,36,27,9,0,1,4,Wellington,New Zealand/Aotearoa,Wellington,Wellington City,Wellington,NewZealand
Brian McKechnie,778,1977,Fullback,10,7,3,0,0,46,Gore,New Zealand/Aotearoa,Southland,Gore District,Gore,NewZealand
Gary Seear,748,1977,No. 8,12,8,4,0,2,11,Dunedin,New Zealand/Aotearoa,Otago,Dunedin City,Dunedin,NewZealand
Stu Wilson,772,1977,Wing,34,25,8,1,19,76,Gore,New Zealand/Aotearoa,Southland,Gore District,Gore,NewZealand
Robbie Stuart,780,1977,Lock,1,0,1,0,0,0,Napier,New Zealand/Aotearoa,Hawke's Bay,Napier City,Napier,NewZealand
Andy Dalton,777,1977,Hooker,35,30,5,0,3,12,Dunedin,New Zealand/Aotearoa,Otago,Dunedin City,Dunedin,NewZealand
Barry Ashworth,783,1978,Flanker,2,2,0,0,0,0,Waiuku,New Zealand/Aotearoa,Auckland,Franklin,Waiuku,NewZealand
John Ashworth,776,1978,Prop,24,18,6,0,1,4,Makahu,New Zealand/Aotearoa,Taranaki,Stratford District,Makahu,NewZealand
Leicester Rutledge,784,1978,Flanker,13,8,5,0,0,0,Christchurch,New Zealand/Aotearoa,Canterbury,Christchurch City,Christchurch,NewZealand
Dick Myers,779,1978,Flanker,1,0,1,0,0,0,Hamilton,Canada,Ontario,Hamilton,Missing,NewZealand
Clive Currie,789,1978,Fullback,2,2,0,0,0,0,Wellington,New Zealand/Aotearoa,Wellington,Wellington City,Wellington,NewZealand
David Loveridge,791,1978,Scrum-half,24,19,4,1,3,12,Stratford,United Kingdom,England,West Midlands,Warwickshire,NewZealand
Murray Taylor,770,1979,Fly-half,7,4,3,0,0,3,Hamilton,Canada,Ontario,Hamilton,Missing,NewZealand
Murray Watts,793,1979,Wing,5,2,3,0,1,4,Patea,New Zealand/Aotearoa,Taranaki,South Taranaki District,Patea,NewZealand
Wayne Graham,792,1979,Flanker,1,1,0,0,0,0,Tauranga,New Zealand/Aotearoa,Bay of Plenty,Tauranga City,Tauranga,NewZealand
Gary Cunningham,794,1979,Five-eighth,5,3,2,0,0,0,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
Mike McCool,795,1979,Lock,1,0,1,0,0,0,Hastings,United Kingdom,England,South East,East Sussex,NewZealand
Eddie Dunn,790,1979,Fly-half,2,2,0,0,1,4,Te Kopuru,New Zealand/Aotearoa,Northland,Kaipara District,Te Kopuru,NewZealand
John Fleming,785,1979,Lock,5,3,2,0,1,4,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
Bernie Fraser,797,1979,Wing,23,17,5,1,6,24,Lautoka,Viti,Lautoka,Missing,Missing,NewZealand
Murray Mexted,798,1979,No. 8,34,26,6,2,4,16,Wellington,New Zealand/Aotearoa,Wellington,Wellington City,Wellington,NewZealand
John Spiers,761,1979,Prop,5,5,0,0,0,0,Otahuhu,New Zealand/Aotearoa,Auckland,Mangere-Otahuhu,Å‘tóÅhuhu,NewZealand
Richard Wilson,764,1979,Fullback,2,2,0,0,0,10,Leeston,New Zealand/Aotearoa,Canterbury,Selwyn District,Leeston,NewZealand
Peter Sloane,726,1979,Hooker,1,1,0,0,0,0,Whangarei,New Zealand/Aotearoa,Northland,Whangarei District,Whangarei,NewZealand
Brett Codlin,807,1980,Fullback,3,1,2,0,0,23,Pukekohe,New Zealand/Aotearoa,Auckland,Franklin,Pukekohe,NewZealand
Hika Reid,809,1980,Hooker,9,4,3,2,2,8,Rotorua,New Zealand/Aotearoa,Bay of Plenty,Rotorua District,Rotorua,NewZealand
Mark Shaw,810,1980,Flanker,30,21,7,2,6,24,Palmerston North,New Zealand/Aotearoa,Manawatu-Wanganui,Palmerston North City,Palmerston North,NewZealand
Wayne Smith,806,1980,Fly-half,17,11,4,2,0,6,Putaruru,New Zealand/Aotearoa,Waikato,South Waikato District,Putaruru,NewZealand
Tim Twigden,803,1980,Wing,2,1,1,0,0,0,Taumarunui,New Zealand/Aotearoa,Manawatu-Wanganui,Ruapehu District,Taumarunui,NewZealand
Nicky Allen,812,1980,Fly-half,2,1,1,0,1,4,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
Lachlan Cameron,796,1980,Five-eighth,5,3,2,0,0,0,Hamilton,Canada,Ontario,Hamilton,Missing,NewZealand
Geoffrey Hines,805,1980,Flanker,1,0,1,0,0,0,Tokoroa,New Zealand/Aotearoa,Waikato,South Waikato District,Tokoroa,NewZealand
Graeme Higginson,808,1980,Lock,6,5,1,0,0,0,Rangiora,New Zealand/Aotearoa,Canterbury,Waimakariri District,Rangiora,NewZealand
Rod Ketels,802,1980,Prop,5,5,0,0,0,0,Papakura,New Zealand/Aotearoa,Auckland,Papakura,Missing,NewZealand
Douglas Rollerson,758,1980,Fly-half,8,7,1,0,1,24,Papakura,New Zealand/Aotearoa,Auckland,Papakura,Missing,NewZealand
Allan Hewson,804,1981,Fullback,19,16,3,0,4,201,Lower Hutt,New Zealand/Aotearoa,Wellington,Lower Hutt City,Lower Hutt,NewZealand
Andy Jefferd,815,1981,Five-eighth,3,3,0,0,0,0,Gisborne,New Zealand/Aotearoa,Gisborne,Missing,Missing,NewZealand
Haydn Rickit,824,1981,Lock,2,2,0,0,0,0,Taupo,New Zealand/Aotearoa,Waikato,Taupo District,Taupo,NewZealand
Freddy Woodman,822,1981,Wing,3,2,1,0,0,0,Kaikohe,New Zealand/Aotearoa,Northland,Far North District,Kaikohe,NewZealand
Greg Burgess,816,1981,Prop,1,0,1,0,0,0,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
Geoff Old,817,1981,Flanker,3,3,0,0,0,0,Eltham,United Kingdom,England,Greater London,London,NewZealand
Steve Pokere,825,1981,Centre,18,15,2,1,2,8,Hawera,New Zealand/Aotearoa,Taranaki,South Taranaki District,Hawera,NewZealand
Frank Shelford,826,1981,Flanker,4,4,0,0,0,0,Waioeka,Indonesia,Maluku,Waihoka,Missing,NewZealand
Gary Whetton,827,1981,Lock,58,50,6,2,1,4,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
Jamie Salmon,818,1981,Centre,15,7,8,0,2,8,1959,Alg’©rie ¿_ªÜ¿Œ¿_¿_¿_¿±,S’©tif - ¿_¿àª_ªÅ_—_,Da’Àra Bir El Arch,El Oueldja,NewZealand
Arthur Stone,832,1981,Five-eighth,9,6,3,0,1,7,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
Paul Koteka,831,1981,Prop,2,2,0,0,0,0,Tokoroa,New Zealand/Aotearoa,Waikato,South Waikato District,Tokoroa,NewZealand
Ian Dunn,835,1983,Fly-half,3,3,0,0,0,0,Te Kopuru,New Zealand/Aotearoa,Northland,Kaipara District,Te Kopuru,NewZealand
Jock Hobbs,836,1983,Flanker,21,15,4,2,4,16,Christchurch,New Zealand/Aotearoa,Canterbury,Christchurch City,Christchurch,NewZealand
Warwick Taylor,837,1983,Five-eighth,24,21,1,2,5,20,Hamilton,Canada,Ontario,Hamilton,Missing,NewZealand
Albert Anderson,847,1983,Lock,6,3,2,1,0,0,Christchurch,New Zealand/Aotearoa,Canterbury,Christchurch City,Christchurch,NewZealand
Gary Braid,839,1983,Lock,2,0,1,1,0,0,Tauranga,New Zealand/Aotearoa,Bay of Plenty,Tauranga City,Tauranga,NewZealand
Scott Crichton,840,1983,Prop,2,0,1,1,0,0,Wanganui,New Zealand/Aotearoa,Manawatu-Wanganui,Wanganui District,Whanganui,NewZealand
Robbie Deans,841,1983,Fullback,5,2,2,1,0,50,Cheviot,United States of America,Ohio,Hamilton County,Cheviot,NewZealand
Andy Donald,828,1983,Scrum-half,7,4,2,1,0,0,Wanganui,New Zealand/Aotearoa,Manawatu-Wanganui,Wanganui District,Whanganui,NewZealand
Brian McGrattan,850,1983,Prop,6,2,2,2,0,0,Wellington,New Zealand/Aotearoa,Wellington,Wellington City,Wellington,NewZealand
Craig Green,842,1983,Wing,20,14,4,2,11,44,Christchurch,New Zealand/Aotearoa,Canterbury,Christchurch City,Christchurch,NewZealand
Murray Davie,849,1983,Prop,1,0,1,0,1,4,Christchurch,New Zealand/Aotearoa,Canterbury,Christchurch City,Christchurch,NewZealand
John Kirwan,854,1984,Wing,63,48,12,3,35,143,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
Bruce Smith,845,1984,Wing,3,2,1,0,1,4,Wairoa,New Zealand/Aotearoa,Hawke's Bay,Wairoa District,Wairoa,NewZealand
Alan Whetton,853,1984,Flanker,35,31,3,1,10,40,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
Michael Clamp,851,1984,Wing,2,2,0,0,1,4,Wellington,New Zealand/Aotearoa,Wellington,Wellington City,Wellington,NewZealand
Kieran Crowley,848,1985,Fullback,19,14,4,1,5,105,Kaponga,New Zealand/Aotearoa,Taranaki,South Taranaki District,Kaponga,NewZealand
David Kirk,843,1985,Scrum-half,17,14,3,0,6,24,Wellington,New Zealand/Aotearoa,Wellington,Wellington City,Wellington,NewZealand
Murray Pierce,852,1985,Lock,26,23,2,1,0,0,Timaru,New Zealand/Aotearoa,Canterbury,Timaru District,Timaru,NewZealand
Grant Fox,857,1985,Fly-half,46,38,7,1,1,645,New Plymouth,New Zealand/Aotearoa,Taranaki,New Plymouth District,New Plymouth,NewZealand
Steve McDowall,862,1985,Prop,46,38,6,2,3,12,Rotorua,New Zealand/Aotearoa,Bay of Plenty,Rotorua District,Rotorua,NewZealand
Victor Simpson,864,1985,Centre,2,1,0,1,0,0,Gisborne,New Zealand/Aotearoa,Gisborne,Missing,Missing,NewZealand
Kevin Boroevich,838,1986,Prop,3,1,2,0,0,0,Te Kuiti,New Zealand/Aotearoa,Waikato,Waitomo District,Te Kuiti,NewZealand
Frano Botica,866,1986,Fly-half,7,4,3,0,0,6,Mangakino,New Zealand/Aotearoa,Waikato,Taupo District,Mangakino,NewZealand
Mike Brewer,867,1986,Back-row,32,22,9,1,1,4,Pukekohe,New Zealand/Aotearoa,Auckland,Franklin,Pukekohe,NewZealand
Mark Brooke-Cowden,868,1986,Flanker,3,2,1,0,2,8,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
Greg Cooper,869,1986,Fullback,7,5,2,0,2,63,Gisborne,New Zealand/Aotearoa,Gisborne,Missing,Missing,NewZealand
Andy Earl,870,1986,Flanker,14,10,4,0,3,12,Christchurch,New Zealand/Aotearoa,Canterbury,Christchurch City,Christchurch,NewZealand
Sean Fitzpatrick,871,1986,Hooker,92,74,16,2,12,55,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
Brett Harvey,872,1986,Flanker,1,1,0,0,0,0,Palmerston North,New Zealand/Aotearoa,Manawatu-Wanganui,Palmerston North City,Palmerston North,NewZealand
Gordon Macpherson,873,1986,Lock,1,1,0,0,0,0,Gisborne,New Zealand/Aotearoa,Gisborne,Missing,Missing,NewZealand
Joe Stanley,874,1986,Centre,27,23,3,1,4,16,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
Terry Wright,875,1986,Wing,30,26,3,1,18,72,Takapuna,New Zealand/Aotearoa,Auckland,Devonport-Takapuna,Takapuna,NewZealand
Brent Anderson,876,1986,Lock,1,0,1,0,0,0,Lower Hutt,New Zealand/Aotearoa,Wellington,Lower Hutt City,Lower Hutt,NewZealand
Michael Speight,877,1986,Lock,1,0,1,0,0,0,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
Marty Berry,878,1986,"Fly-half, Centre",1,0,1,0,0,0,Wellington,New Zealand/Aotearoa,Wellington,Wellington City,Wellington,NewZealand
John Drake,865,1986,Prop,8,7,1,0,1,4,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
Buck Shelford,860,1986,No. 8,22,20,1,1,5,20,Rotorua,New Zealand/Aotearoa,Bay of Plenty,Rotorua District,Rotorua,NewZealand
John Gallagher,879,1987,Fullback,18,17,0,1,13,52,London,United Kingdom,England,Greater London,London,NewZealand
Michael Jones,882,1986,Flanker,56,43,11,2,13,56,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
Richard Loe,881,1987,Prop,49,37,10,2,6,25,Chevot,United States of America,47906,Indiana,Tippecanoe County,NewZealand
Zinzan Brooke,883,1987,No. 8,58,45,11,2,17,89,Waiuku,New Zealand/Aotearoa,Auckland,Franklin,Waiuku,NewZealand
Bernie McCahill,884,1987,Five-eighth,10,9,1,0,1,4,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
Bruce Deans,891,1988,Scrum-half,10,9,0,1,6,24,Cheviot,United States of America,Ohio,Hamilton County,Cheviot,NewZealand
John Schuster,889,1988,Centre,13,10,1,2,1,21,Western Samoa,United States of America,95503,California,Humboldt County,NewZealand
