Leon Chapuy,1926,Centre,1,0,1,0,0,0,?,g,n,i,s
Louis Destarac,1926,Fullback,9,2,7,0,0,10,Tarbes,France,65000,France métropolitaine,Midi-Pyrénées
Roger Llari,1926,"Scrum-half, Halfback",1,0,1,0,0,0,Saint-Gaudens,France,31800,France métropolitaine,Midi-Pyrénées
Alphonse Puig,1926,Lock,2,0,2,0,0,0,Terrats,France,66300,France métropolitaine,Languedoc-Roussillon
Bernard Berges,1926,Scrum-half,1,0,1,0,0,0,Vic-Bigorre,France,65500,France métropolitaine,Midi-Pyrénées
Clement Dulaurens,1926,Wing,3,0,3,0,0,0,Castelan-Magnoac,g,n,i,s
Rene Graciet,1926,"Centre, Fly-half",6,1,5,0,1,3,Bayonne,France,64100,France métropolitaine,Aquitaine
Vincent Graule,1926,"Fly-half, Centre",6,1,5,0,0,0,Perpignan,France,66000;66100,France métropolitaine,Languedoc-Roussillon
Jean Revillon,1926,Wing,3,0,3,0,0,0,Paris,France,France métropolitaine,Île-de-France,Paris
Honore Laffont,1926,Scrum-half,1,0,1,0,0,0,Argein,France,09800,France métropolitaine,Midi-Pyrénées
Joseph Sayrou,1926,Prop,9,3,6,0,0,0,Toulouges,France,66350,France métropolitaine,Languedoc-Roussillon
Edouard Bader,1926,Scrum-half,3,0,3,0,0,0,Ferrieres-en-Brie,France,77164,France métropolitaine,Île-de-France
Rene Bousquet,1926,"Prop, Lock",9,2,7,0,1,3,Villeneuve-les-Bezie,France,34500,France métropolitaine,Languedoc-Roussillon
Alfred Prevost,1926,Back-row,4,0,4,0,1,3,Saint-Girons,France,09200,France métropolitaine,Midi-Pyrénées
Joseph Sourgens,1926,Fly-half,1,0,1,0,0,0,Ychoux,France,40160,France métropolitaine,Aquitaine
Ernest Vila,1926,Wing,1,0,1,0,0,0,Auch,France,32000,France métropolitaine,Midi-Pyrénées
Robert Hutin,1927,Prop,3,0,3,0,1,3,Paris,France,France métropolitaine,Île-de-France,Paris
